Customer_ID,Age,Tenure,Monthly_Charges,Contract_Type,Tech_Support,Churn
USER_03337,32,59,83.0,One year,No,1
USER_03338,26,63,91.6,One year,No,0
USER_03339,40,59,24.3,Two year,Yes,0
USER_03340,36,51,94.4,One year,No,1
USER_03341,26,50,68.6,Two year,Yes,0
USER_03342,52,4,51.8,Month-to-month,No,1
USER_03343,38,48,34.0,Month-to-month,No,1
USER_03344,26,32,27.5,Two year,No,0
USER_03345,45,51,24.5,Month-to-month,Yes,0
USER_03346,79,52,36.2,One year,No,0
USER_03347,63,34,23.0,One year,No,0
USER_03348,68,36,,Month-to-month,No,1
USER_03349,24,70,44.9,One year,Yes,0
USER_03350,33,43,56.9,Two year,Yes,0
USER_03351,33,16,102.3,Two year,Yes,0
USER_03352,77,59,31.5,One year,Yes,0
USER_03353,50,53,103.6,One year,Yes,0
USER_03354,21,19,84.0,Two year,No,0
USER_03355,21,41,54.2,One year,Yes,0
USER_03356,56,47,31.8,Month-to-month,Yes,1
USER_03357,57,54,29.1,Month-to-month,Yes,0
USER_03358,34,55,53.6,Month-to-month,No,1
USER_03359,54,19,34.0,Month-to-month,No,0
USER_03360,56,62,46.8,Month-to-month,No,1
USER_03361,77,59,25.3,Two year,No,0
USER_03362,69,65,79.5,One year,No,1
USER_03363,46,68,34.5,Two year,Yes,0
USER_03364,69,28,95.7,One year,No,0
USER_03365,53,18,41.8,Month-to-month,No,1
USER_03366,77,26,99.8,Month-to-month,No,0
USER_03367,55,19,39.0,Two year,No,0
USER_03368,56,55,92.1,Month-to-month,Yes,1
USER_03369,67,57,53.3,One year,Yes,0
USER_03370,54,6,78.3,Month-to-month,No,1
USER_03371,69,1,23.9,Month-to-month,No,1
USER_03372,79,8,69.5,Month-to-month,No,1
USER_03373,78,51,34.9,One year,No,0
USER_03374,52,25,68.6,Two year,Yes,0
USER_03375,24,47,34.1,One year,Yes,0
USER_03376,44,55,63.7,One year,Yes,0
USER_03377,45,64,31.1,Two year,No,0
USER_03378,39,10,42.0,One year,No,1
USER_03379,31,56,79.5,Two year,No,0
USER_03380,24,12,117.7,Month-to-month,Yes,1
USER_03381,54,33,64.9,Two year,No,0
USER_03382,78,71,88.7,One year,No,0
USER_03383,39,17,73.9,Month-to-month,Yes,1
USER_03384,22,61,69.8,Month-to-month,No,1
USER_03385,79,10,26.5,Month-to-month,No,1
USER_03386,72,31,34.4,Month-to-month,No,0
USER_03387,19,60,108.3,Two year,Yes,0
USER_03388,79,70,61.0,One year,No,0
USER_03389,44,17,81.4,Two year,Yes,0
USER_03390,38,50,72.8,One year,No,0
USER_03391,71,37,57.9,One year,No,0
USER_03392,55,62,58.8,Month-to-month,Yes,1
USER_03393,32,72,75.5,One year,Yes,0
USER_03394,38,29,34.1,One year,No,1
USER_03395,27,32,58.7,Two year,Yes,0
USER_03396,40,11,64.7,One year,No,0
USER_03397,75,6,118.5,One year,No,1
USER_03398,73,35,55.1,Month-to-month,No,1
USER_03399,56,33,84.5,One year,Yes,0
USER_03400,22,18,33.7,Two year,Yes,0
USER_03401,18,37,26.5,One year,Yes,0
USER_03402,30,13,107.2,Month-to-month,Yes,0
USER_03403,38,64,93.1,Month-to-month,Yes,1
USER_03404,43,1,51.7,Month-to-month,No,1
USER_03405,67,63,70.5,One year,No,0
USER_03406,62,34,33.6,Month-to-month,Yes,0
USER_03407,38,10,90.7,Two year,Yes,1
USER_03408,70,7,27.0,Month-to-month,No,1
USER_03409,35,56,95.7,Month-to-month,No,1
USER_03410,54,37,74.7,One year,No,0
USER_03411,62,29,47.9,One year,No,0
USER_03412,49,12,106.3,Two year,Yes,0
USER_03413,53,17,118.6,Month-to-month,Yes,0
USER_03414,34,48,45.4,Month-to-month,Yes,0
USER_03415,52,26,100.6,Month-to-month,Yes,0
USER_03416,66,12,95.0,Month-to-month,No,1
USER_03417,77,21,94.7,Two year,No,0
USER_03418,28,42,115.7,Month-to-month,No,1
USER_03419,38,61,68.7,Two year,Yes,0
USER_03420,69,58,87.4,One year,No,1
USER_03421,72,54,102.4,One year,No,0
USER_03422,70,34,68.0,Two year,No,0
USER_03423,43,7,68.1,Month-to-month,No,1
USER_03424,79,35,51.9,Month-to-month,No,0
USER_03425,21,15,98.1,One year,Yes,0
USER_03426,51,65,88.6,Month-to-month,Yes,1
USER_03427,69,25,65.1,Two year,Yes,0
USER_03428,65,59,61.9,Two year,No,0
USER_03429,77,6,27.3,Two year,Yes,0
USER_03430,35,52,20.7,Two year,No,0
USER_03431,57,21,72.9,One year,No,0
USER_03432,52,71,61.7,One year,No,0
USER_03433,58,32,99.6,Month-to-month,No,0
USER_03434,46,53,74.3,One year,No,1
USER_03435,69,59,113.7,Month-to-month,No,1
USER_03436,46,69,39.6,Two year,No,0
USER_03437,55,62,119.0,Two year,No,0
USER_03438,59,4,49.8,Month-to-month,No,1
USER_03439,38,18,84.2,Month-to-month,No,1
USER_03440,59,56,70.2,Month-to-month,No,1
USER_03441,30,24,56.0,One year,No,0
USER_03442,66,66,33.9,One year,No,0
USER_03443,58,13,33.5,One year,No,0
USER_03444,34,62,91.2,Two year,No,1
USER_03445,73,54,57.8,Month-to-month,No,1
USER_03446,26,15,116.1,One year,No,0
USER_03447,58,69,52.6,One year,No,0
USER_03448,18,3,118.4,Month-to-month,No,1
USER_03449,19,37,40.5,Month-to-month,Yes,1
USER_03450,77,37,30.3,Two year,No,0
USER_03451,65,3,51.3,Two year,Yes,0
USER_03452,46,63,108.6,One year,No,1
USER_03453,50,35,72.2,Two year,No,1
USER_03454,27,52,33.6,Month-to-month,Yes,0
USER_03455,67,28,40.2,Two year,No,0
USER_03456,75,18,51.1,Month-to-month,Yes,0
USER_03457,77,36,79.0,One year,No,0
USER_03458,57,33,53.2,Month-to-month,Yes,0
USER_03459,38,64,94.7,Two year,Yes,0
USER_03460,45,26,81.6,Month-to-month,No,1
USER_03461,28,48,107.4,Month-to-month,Yes,1
USER_03462,72,40,70.1,Month-to-month,No,1
USER_03463,51,17,53.1,Month-to-month,Yes,1
USER_03464,25,40,119.6,Month-to-month,No,1
USER_03465,76,7,55.6,One year,No,1
USER_03466,39,57,62.9,Month-to-month,No,1
USER_03467,25,8,100.9,Month-to-month,No,1
USER_03468,66,56,28.9,Month-to-month,No,1
USER_03469,32,31,58.6,Month-to-month,No,1
USER_03470,34,59,28.6,One year,Yes,1
USER_03471,77,58,33.9,One year,No,0
USER_03472,40,12,20.5,Month-to-month,No,0
USER_03473,41,48,21.0,Month-to-month,No,1
USER_03474,62,31,58.0,One year,Yes,0
USER_03475,36,63,100.9,One year,No,0
USER_03476,22,39,78.7,Month-to-month,No,0
USER_03477,49,20,83.5,Month-to-month,No,1
USER_03478,61,48,71.9,Month-to-month,No,1
USER_03479,18,71,102.0,Month-to-month,Yes,0
USER_03480,40,54,108.0,Month-to-month,No,1
USER_03481,54,71,105.0,Month-to-month,Yes,1
USER_03482,25,29,101.2,Month-to-month,Yes,1
USER_03483,30,48,38.3,One year,No,0
USER_03484,25,56,79.4,Two year,Yes,0
USER_03485,74,17,78.2,One year,No,1
USER_03486,40,9,72.8,One year,No,1
USER_03487,60,34,68.1,Month-to-month,No,1
USER_03488,18,45,28.9,Month-to-month,No,0
USER_03489,62,9,30.2,Month-to-month,No,1
USER_03490,68,7,110.2,One year,No,1
USER_03491,41,16,83.0,One year,Yes,0
USER_03492,52,19,46.2,Two year,No,1
USER_03493,41,6,47.9,Month-to-month,No,1
USER_03494,34,11,,Month-to-month,No,1
USER_03495,22,61,60.7,One year,Yes,0
USER_03496,37,42,64.1,One year,No,0
USER_03497,38,13,26.1,Month-to-month,Yes,1
USER_03498,57,12,33.9,One year,No,0
USER_03499,75,20,59.3,Month-to-month,No,0
USER_03500,48,50,90.0,One year,No,0
USER_03501,63,36,24.8,Month-to-month,No,1
USER_03502,53,69,53.5,One year,Yes,0
USER_03503,28,37,89.5,One year,No,1
USER_03504,69,12,99.2,Two year,No,1
USER_03505,32,40,39.0,Two year,Yes,0
USER_03506,36,54,93.1,One year,No,0
USER_03507,24,2,115.5,Month-to-month,No,1
USER_03508,68,50,110.7,Month-to-month,No,1
USER_03509,45,41,98.9,Month-to-month,No,1
USER_03510,68,45,91.2,Month-to-month,Yes,1
USER_03511,60,9,43.5,Month-to-month,Yes,1
USER_03512,75,62,83.4,One year,No,0
USER_03513,22,47,84.3,Month-to-month,Yes,0
USER_03514,22,5,60.7,Month-to-month,No,1
USER_03515,47,1,69.3,One year,Yes,0
USER_03516,71,44,89.4,One year,No,0
USER_03517,49,22,115.2,One year,Yes,0
USER_03518,25,38,,One year,No,0
USER_03519,27,19,44.6,Month-to-month,Yes,0
USER_03520,55,31,80.2,Month-to-month,No,1
USER_03521,64,67,33.1,Two year,No,0
USER_03522,49,42,78.3,Month-to-month,No,1
USER_03523,65,26,28.9,One year,No,0
USER_03524,45,13,69.1,Month-to-month,No,0
USER_03525,34,58,82.0,Two year,No,0
USER_03526,48,18,27.0,One year,No,0
USER_03527,25,67,40.7,One year,No,0
USER_03528,57,3,53.5,Month-to-month,No,1
USER_03529,42,55,56.9,Two year,Yes,0
USER_03530,26,58,87.6,One year,No,1
USER_03531,19,63,72.9,Month-to-month,Yes,0
USER_03532,32,52,58.2,One year,No,0
USER_03533,67,24,65.1,Month-to-month,No,1
USER_03534,20,72,21.3,Month-to-month,No,1
USER_03535,66,9,97.1,Month-to-month,Yes,0
USER_03536,53,37,24.1,One year,No,1
USER_03537,79,53,102.9,One year,No,1
USER_03538,21,24,74.1,One year,No,0
USER_03539,31,21,72.8,One year,Yes,0
USER_03540,58,40,90.5,One year,Yes,0
USER_03541,58,62,106.0,Month-to-month,No,0
USER_03542,42,70,114.3,Month-to-month,No,1
USER_03543,75,69,74.3,Month-to-month,No,0
USER_03544,72,14,35.1,Month-to-month,No,0
USER_03545,79,42,107.9,Two year,Yes,0
USER_03546,67,50,24.1,Two year,No,0
USER_03547,27,61,100.7,Month-to-month,Yes,0
USER_03548,38,4,88.0,Month-to-month,Yes,0
USER_03549,53,72,,Two year,No,0
USER_03550,29,17,109.7,Month-to-month,No,1
USER_03551,44,57,25.3,One year,No,0
USER_03552,57,48,80.9,Month-to-month,No,1
USER_03553,19,44,32.5,One year,No,0
USER_03554,71,45,27.8,Two year,No,1
USER_03555,30,33,64.8,Two year,No,0
USER_03556,70,31,29.8,One year,No,0
USER_03557,49,47,92.8,One year,No,0
USER_03558,48,6,116.9,One year,Yes,1
USER_03559,33,72,77.0,Month-to-month,No,1
USER_03560,49,71,43.5,Month-to-month,No,0
USER_03561,49,34,104.3,Two year,No,0
USER_03562,77,53,105.3,Month-to-month,No,1
USER_03563,51,14,93.3,Month-to-month,Yes,0
USER_03564,28,16,81.5,One year,No,1
USER_03565,27,43,106.8,Two year,Yes,0
USER_03566,32,12,36.3,One year,No,0
USER_03567,34,70,113.2,One year,No,1
USER_03568,57,19,114.7,One year,Yes,0
USER_03569,35,41,107.2,One year,No,1
USER_03570,72,53,45.1,One year,No,0
USER_03571,26,29,105.8,Two year,No,0
USER_03572,42,70,69.8,One year,Yes,0
USER_03573,57,59,79.5,Month-to-month,No,1
USER_03574,76,64,104.1,Two year,No,1
USER_03575,31,24,23.0,One year,Yes,0
USER_03576,77,16,56.3,Month-to-month,Yes,0
USER_03577,75,52,101.6,Month-to-month,No,1
USER_03578,42,6,101.4,Two year,Yes,1
USER_03579,67,37,104.9,Month-to-month,No,1
USER_03580,39,4,36.9,One year,No,0
USER_03581,69,38,90.6,Month-to-month,No,1
USER_03582,47,41,34.7,Month-to-month,No,1
USER_03583,37,14,98.5,One year,No,1
USER_03584,38,71,44.5,Month-to-month,No,1
USER_03585,61,51,93.8,Month-to-month,No,1
USER_03586,49,65,65.5,Month-to-month,No,1
USER_03587,68,52,118.6,Two year,No,1
USER_03588,63,30,78.0,Two year,No,0
USER_03589,66,57,83.3,One year,Yes,0
USER_03590,73,30,56.8,One year,No,0
USER_03591,38,42,93.5,One year,No,0
USER_03592,52,11,69.5,Two year,No,0
USER_03593,75,27,21.8,One year,No,0
USER_03594,49,24,80.9,Two year,No,1
USER_03595,47,39,103.0,Month-to-month,Yes,1
USER_03596,72,72,43.7,Month-to-month,No,1
USER_03597,56,18,42.1,One year,Yes,0
USER_03598,66,45,80.9,Month-to-month,Yes,0
USER_03599,29,12,101.8,Month-to-month,Yes,1
USER_03600,58,49,45.0,One year,No,0
USER_03601,64,31,113.2,Month-to-month,No,1
USER_03602,35,22,112.7,One year,No,0
USER_03603,38,44,40.1,Month-to-month,No,1
USER_03604,30,64,46.4,One year,No,0
USER_03605,79,25,90.1,Month-to-month,No,1
USER_03606,38,51,115.2,Two year,No,1
USER_03607,79,7,91.0,Month-to-month,Yes,1
USER_03608,25,6,64.5,One year,No,1
USER_03609,63,24,36.9,One year,No,0
USER_03610,57,19,66.1,Month-to-month,Yes,0
USER_03611,63,9,80.7,One year,No,1
USER_03612,24,36,53.1,Two year,No,0
USER_03613,40,40,71.0,Month-to-month,No,0
USER_03614,61,24,33.0,Month-to-month,No,1
USER_03615,49,48,65.2,Month-to-month,No,1
USER_03616,28,63,29.1,Month-to-month,No,1
USER_03617,39,69,24.9,Two year,Yes,0
USER_03618,39,53,105.7,Month-to-month,No,1
USER_03619,60,54,40.5,One year,Yes,1
USER_03620,42,42,77.5,Month-to-month,Yes,0
USER_03621,39,45,34.9,Month-to-month,Yes,0
USER_03622,45,14,46.3,Month-to-month,No,1
USER_03623,46,29,56.1,Month-to-month,No,0
USER_03624,30,6,34.4,One year,Yes,1
USER_03625,35,7,24.6,Month-to-month,Yes,1
USER_03626,19,37,107.7,Two year,No,0
USER_03627,46,53,21.2,One year,No,0
USER_03628,38,18,26.1,Month-to-month,No,1
USER_03629,32,38,100.5,Month-to-month,Yes,1
USER_03630,69,59,48.2,Month-to-month,Yes,0
USER_03631,44,1,92.3,Month-to-month,Yes,1
USER_03632,67,68,34.6,Month-to-month,No,1
USER_03633,48,44,43.7,Two year,No,0
USER_03634,32,47,77.3,Two year,No,0
USER_03635,68,35,118.9,Two year,No,1
USER_03636,40,60,27.3,Month-to-month,No,1
USER_03637,41,52,60.1,Month-to-month,No,1
USER_03638,61,8,24.3,Two year,Yes,1
USER_03639,30,41,,One year,Yes,0
USER_03640,39,3,110.7,Month-to-month,No,1
USER_03641,60,69,29.6,Month-to-month,No,0
USER_03642,54,14,105.7,Month-to-month,Yes,1
USER_03643,78,26,37.8,One year,No,0
USER_03644,50,70,106.2,Two year,Yes,0
USER_03645,73,58,73.8,Month-to-month,No,0
USER_03646,20,40,107.8,Month-to-month,No,1
USER_03647,71,51,35.2,Month-to-month,Yes,0
USER_03648,36,5,96.2,Month-to-month,Yes,1
USER_03649,40,32,88.1,One year,No,1
USER_03650,46,1,74.3,One year,No,1
USER_03651,47,54,101.1,Month-to-month,Yes,0
USER_03652,56,11,84.8,One year,No,1
USER_03653,61,53,107.7,Month-to-month,Yes,1
USER_03654,64,8,58.1,One year,Yes,1
USER_03655,42,25,79.0,One year,No,1
USER_03656,54,40,107.1,Month-to-month,No,1
USER_03657,64,32,41.5,One year,No,0
USER_03658,25,28,68.6,Month-to-month,Yes,0
USER_03659,59,3,116.1,Month-to-month,No,1
USER_03660,75,62,67.4,Month-to-month,No,1
USER_03661,33,27,45.3,Month-to-month,No,0
USER_03662,25,45,55.1,One year,No,0
USER_03663,18,25,108.5,Month-to-month,No,1
USER_03664,61,61,115.5,One year,No,0
USER_03665,22,44,115.0,Two year,No,1
USER_03666,20,46,89.9,Month-to-month,No,1
USER_03667,18,14,71.0,Month-to-month,No,1
USER_03668,21,8,38.3,Month-to-month,Yes,1
USER_03669,57,48,32.3,Month-to-month,No,1
USER_03670,52,14,26.0,Month-to-month,Yes,1
USER_03671,49,65,21.8,One year,No,1
USER_03672,59,7,107.8,Month-to-month,No,1
USER_03673,51,49,100.9,One year,No,0
USER_03674,60,55,76.8,Month-to-month,Yes,1
USER_03675,42,13,119.9,Month-to-month,Yes,0
USER_03676,27,56,115.3,Month-to-month,No,1
USER_03677,38,56,85.5,Month-to-month,No,0
USER_03678,63,15,66.5,Month-to-month,No,1
USER_03679,56,57,35.2,One year,No,0
USER_03680,44,58,71.6,One year,No,0
USER_03681,44,35,35.8,Month-to-month,Yes,0
USER_03682,19,16,59.8,One year,No,0
USER_03683,58,8,114.3,Month-to-month,Yes,1
USER_03684,65,45,54.2,Month-to-month,Yes,0
USER_03685,30,40,35.3,Two year,No,0
USER_03686,26,54,78.2,Two year,No,0
USER_03687,69,14,80.2,Two year,No,1
USER_03688,53,59,39.4,Month-to-month,Yes,0
USER_03689,39,53,39.7,Two year,No,0
USER_03690,59,27,119.0,One year,Yes,0
USER_03691,43,47,44.3,One year,No,0
USER_03692,75,6,103.8,Two year,No,0
USER_03693,71,55,67.0,Two year,No,0
USER_03694,29,44,63.5,One year,No,0
USER_03695,34,18,49.5,Two year,Yes,0
USER_03696,31,16,97.4,Month-to-month,No,1
USER_03697,31,12,108.1,One year,No,0
USER_03698,74,20,46.1,Month-to-month,No,1
USER_03699,51,45,29.5,Two year,No,0
USER_03700,70,64,33.7,One year,No,0
USER_03701,74,59,99.3,Two year,No,0
USER_03702,37,22,63.6,Month-to-month,No,1
USER_03703,28,47,33.2,One year,No,0
USER_03704,33,29,54.0,Month-to-month,No,1
USER_03705,68,45,71.4,One year,No,0
USER_03706,48,9,105.2,One year,No,0
USER_03707,72,24,84.2,Month-to-month,No,1
USER_03708,23,15,37.6,Month-to-month,No,1
USER_03709,73,36,35.9,One year,Yes,0
USER_03710,36,13,61.2,Month-to-month,No,1
USER_03711,54,44,27.5,Month-to-month,No,0
USER_03712,75,71,95.6,Month-to-month,No,0
USER_03713,21,72,60.1,Month-to-month,No,0
USER_03714,64,36,54.3,Two year,No,0
USER_03715,78,61,70.9,Two year,No,0
USER_03716,21,40,90.9,One year,Yes,0
USER_03717,37,27,76.9,Month-to-month,Yes,0
USER_03718,27,1,100.2,One year,No,1
USER_03719,41,34,82.9,One year,No,0
USER_03720,71,68,98.8,One year,Yes,0
USER_03721,52,21,89.7,Month-to-month,No,0
USER_03722,43,33,39.3,Month-to-month,Yes,1
USER_03723,54,7,25.2,One year,Yes,0
USER_03724,55,65,110.3,Month-to-month,No,1
USER_03725,38,3,114.6,Two year,No,1
USER_03726,71,51,92.7,One year,No,0
USER_03727,57,54,92.4,Month-to-month,Yes,1
USER_03728,56,59,47.0,One year,No,0
USER_03729,38,6,74.2,Month-to-month,No,1
USER_03730,27,29,119.2,Month-to-month,No,1
USER_03731,55,17,105.6,Month-to-month,No,1
USER_03732,63,60,50.4,Month-to-month,No,1
USER_03733,21,22,50.1,Month-to-month,Yes,0
USER_03734,77,24,68.4,Month-to-month,Yes,0
USER_03735,74,51,60.5,Month-to-month,Yes,1
USER_03736,62,50,57.1,Month-to-month,No,1
USER_03737,37,11,82.7,One year,No,0
USER_03738,34,56,21.1,Month-to-month,No,0
USER_03739,72,71,96.3,Month-to-month,No,1
USER_03740,24,42,94.0,Month-to-month,No,1
USER_03741,21,39,103.0,Month-to-month,Yes,0
USER_03742,46,69,104.1,Two year,Yes,0
USER_03743,31,48,76.6,One year,No,0
USER_03744,20,57,98.0,Two year,No,1
USER_03745,41,21,69.2,Month-to-month,No,0
USER_03746,54,20,115.2,One year,Yes,1
USER_03747,33,15,39.1,Two year,Yes,0
USER_03748,75,69,111.6,Month-to-month,No,0
USER_03749,72,51,45.9,One year,Yes,0
USER_03750,69,62,30.3,One year,Yes,0
USER_03751,21,37,63.9,Two year,No,1
USER_03752,73,6,81.5,Month-to-month,Yes,1
USER_03753,79,71,43.1,One year,No,0
USER_03754,41,26,75.6,Month-to-month,No,0
USER_03755,51,8,100.8,Two year,No,0
USER_03756,47,4,45.7,One year,No,0
USER_03757,35,21,78.0,Two year,No,1
USER_03758,36,31,53.9,Two year,No,0
USER_03759,48,21,73.0,One year,No,0
USER_03760,77,25,86.7,One year,Yes,0
USER_03761,77,15,55.0,One year,No,0
USER_03762,36,35,119.4,Month-to-month,Yes,0
USER_03763,66,49,76.4,Month-to-month,No,1
USER_03764,63,43,102.4,Month-to-month,No,0
USER_03765,36,41,92.5,Month-to-month,Yes,0
USER_03766,39,37,105.3,Two year,Yes,0
USER_03767,41,57,37.4,Month-to-month,Yes,1
USER_03768,62,42,42.3,One year,No,0
USER_03769,29,47,68.7,Month-to-month,No,1
USER_03770,47,61,105.2,Month-to-month,No,1
USER_03771,75,14,39.8,Month-to-month,Yes,0
USER_03772,55,68,117.1,Month-to-month,Yes,1
USER_03773,70,53,32.8,Month-to-month,Yes,1
USER_03774,48,34,37.5,One year,No,0
USER_03775,53,24,36.7,One year,No,0
USER_03776,36,20,78.6,One year,No,0
USER_03777,65,69,111.8,One year,No,0
USER_03778,62,30,45.5,Two year,Yes,0
USER_03779,53,7,75.3,One year,No,1
USER_03780,47,36,37.6,Month-to-month,No,1
USER_03781,72,38,83.1,Month-to-month,No,1
USER_03782,66,52,32.3,Month-to-month,Yes,1
USER_03783,72,15,69.1,Month-to-month,No,0
USER_03784,50,46,85.5,One year,No,0
USER_03785,35,23,77.9,Two year,Yes,0
USER_03786,69,12,34.0,One year,No,0
USER_03787,66,44,36.1,One year,Yes,0
USER_03788,76,15,87.1,Month-to-month,No,1
USER_03789,45,49,100.9,Month-to-month,No,1
USER_03790,76,21,110.8,Two year,No,0
USER_03791,64,15,101.4,Month-to-month,Yes,0
USER_03792,28,14,117.4,Two year,No,1
USER_03793,74,42,60.8,Month-to-month,Yes,1
USER_03794,77,15,53.1,Two year,Yes,0
USER_03795,71,63,22.8,One year,No,1
USER_03796,62,68,65.0,One year,Yes,0
USER_03797,50,27,85.1,Two year,No,0
USER_03798,34,53,101.5,Month-to-month,Yes,1
USER_03799,23,52,46.7,Month-to-month,No,0
USER_03800,21,63,71.4,Month-to-month,Yes,0
USER_03801,37,53,86.2,Month-to-month,No,1
USER_03802,65,57,75.2,Month-to-month,No,1
USER_03803,64,52,47.4,Two year,Yes,0
USER_03804,44,43,99.6,Month-to-month,No,1
USER_03805,32,7,37.3,Two year,No,0
USER_03806,23,42,110.5,Two year,No,1
USER_03807,64,4,115.3,One year,No,1
USER_03808,31,69,56.6,Two year,No,0
USER_03809,77,5,57.6,One year,No,1
USER_03810,28,41,94.3,One year,No,1
USER_03811,56,4,65.6,One year,No,1
USER_03812,26,2,22.9,One year,Yes,0
USER_03813,43,67,112.0,Month-to-month,Yes,0
USER_03814,33,21,63.1,Month-to-month,No,1
USER_03815,22,70,40.3,One year,Yes,0
USER_03816,74,43,75.6,Month-to-month,No,0
USER_03817,69,69,41.9,Two year,No,0
USER_03818,78,9,40.6,One year,No,0
USER_03819,27,28,74.6,Month-to-month,Yes,1
USER_03820,67,26,59.1,Month-to-month,No,0
USER_03821,20,3,77.3,Month-to-month,Yes,1
USER_03822,30,49,119.7,Month-to-month,No,0
USER_03823,60,17,105.9,Month-to-month,No,1
USER_03824,66,63,20.8,Two year,No,0
USER_03825,47,55,25.1,Month-to-month,Yes,0
USER_03826,79,23,81.0,One year,No,0
USER_03827,71,34,82.6,Month-to-month,No,1
USER_03828,62,69,107.8,Two year,No,0
USER_03829,23,15,82.9,One year,No,0
USER_03830,34,47,42.8,One year,Yes,0
USER_03831,76,3,66.9,One year,No,1
USER_03832,62,28,100.9,One year,No,0
USER_03833,68,3,112.3,Month-to-month,No,1
USER_03834,70,4,43.7,Month-to-month,Yes,1
USER_03835,36,31,74.0,Month-to-month,No,1
USER_03836,59,45,35.9,Month-to-month,No,1
USER_03837,52,59,69.7,Month-to-month,No,1
USER_03838,63,45,29.0,Two year,No,1
USER_03839,43,37,114.2,Month-to-month,No,1
USER_03840,68,65,83.8,Month-to-month,No,1
USER_03841,22,9,105.4,Two year,No,1
USER_03842,46,17,119.8,Two year,No,0
USER_03843,54,65,38.3,Two year,Yes,0
USER_03844,37,3,89.4,One year,Yes,0
USER_03845,66,26,108.7,Month-to-month,Yes,0
USER_03846,38,53,77.6,Two year,No,0
USER_03847,27,31,84.0,Month-to-month,Yes,1
USER_03848,22,26,60.8,Month-to-month,Yes,1
USER_03849,53,23,87.5,Month-to-month,Yes,1
USER_03850,23,30,59.6,One year,Yes,0
USER_03851,43,10,67.7,Month-to-month,Yes,1
USER_03852,21,72,30.3,One year,Yes,0
USER_03853,79,64,20.8,Month-to-month,No,1
USER_03854,56,22,25.5,Month-to-month,Yes,1
USER_03855,56,15,39.3,Month-to-month,Yes,1
USER_03856,67,56,65.7,Month-to-month,No,1
USER_03857,52,20,22.1,Two year,No,0
USER_03858,18,47,35.6,Two year,Yes,0
USER_03859,41,53,98.1,Month-to-month,Yes,1
USER_03860,74,53,96.2,Two year,Yes,0
USER_03861,53,1,99.0,One year,No,1
USER_03862,23,2,112.2,Month-to-month,Yes,1
USER_03863,58,58,31.9,One year,No,1
USER_03864,71,19,36.3,Two year,No,0
USER_03865,63,62,53.4,Month-to-month,Yes,1
USER_03866,77,72,111.5,Month-to-month,No,1
USER_03867,61,12,97.5,Month-to-month,No,0
