Record_ID,Temperature,Humidity,Wind_Speed,Season,Is_Holiday,Rental_Count
REC_03204,5.5,71.2,2.8,Summer,No,10
REC_03205,8.2,40.2,1.4,Spring,No,148
REC_03206,7.3,100.0,0.1,Winter,No,10
REC_03207,23.3,60.4,0.8,Fall,No,935
REC_03208,24.0,62.1,6.6,Spring,No,515
REC_03209,19.5,78.9,5.1,Summer,Yes,703
REC_03210,26.8,73.7,2.6,Spring,No,732
REC_03211,3.2,60.6,1.9,Fall,No,376
REC_03212,31.7,62.0,3.1,Winter,Yes,893
REC_03213,30.2,37.4,1.9,Summer,Yes,1609
REC_03214,22.4,51.7,3.1,Winter,No,180
REC_03215,32.8,67.8,1.1,Winter,No,282
REC_03216,-1.6,66.7,5.5,Fall,Yes,480
REC_03217,9.8,78.3,3.6,Spring,No,20
REC_03218,7.6,58.2,1.2,Spring,No,213
REC_03219,22.2,39.2,5.3,Spring,No,460
REC_03220,4.5,75.9,2.0,Spring,No,10
REC_03221,22.6,81.5,0.6,Summer,No,458
REC_03222,28.7,73.5,0.2,Winter,No,91
REC_03223,22.0,57.5,3.6,Spring,No,640
REC_03224,17.8,75.7,6.0,Winter,No,10
REC_03225,5.1,100.0,4.9,Summer,No,83
REC_03226,6.5,61.7,3.2,Summer,No,253
REC_03227,27.5,40.3,0.5,Summer,No,1020
REC_03228,22.8,51.2,0.3,Winter,Yes,651
REC_03229,14.6,69.4,1.3,Spring,Yes,449
REC_03230,10.8,35.9,5.8,Winter,No,163
REC_03231,-5.3,62.5,9.8,Spring,No,10
REC_03232,4.3,65.7,0.8,Fall,No,310
REC_03233,34.1,83.0,4.3,Spring,Yes,869
REC_03234,2.2,79.7,2.6,Spring,No,10
REC_03235,16.9,73.0,0.1,Spring,No,135
REC_03236,25.1,27.6,2.3,Summer,No,1009
REC_03237,2.5,73.8,4.9,Fall,No,82
REC_03238,16.8,70.6,1.0,Spring,No,196
REC_03239,24.4,63.8,6.8,Fall,Yes,1073
REC_03240,15.1,34.0,0.8,Winter,No,193
REC_03241,43.7,48.3,0.2,Winter,Yes,1477
REC_03242,-1.7,42.5,0.5,Summer,No,301
REC_03243,25.6,29.8,5.4,Winter,No,595
REC_03244,13.3,60.0,1.6,Fall,Yes,1048
REC_03245,22.7,48.0,4.8,Fall,No,858
REC_03246,19.4,99.4,2.3,Fall,No,522
REC_03247,7.7,57.5,2.0,Fall,No,166
REC_03248,17.3,79.4,4.9,Fall,No,517
REC_03249,-3.6,36.5,1.7,Summer,No,278
REC_03250,21.0,52.0,4.9,Spring,No,523
REC_03251,18.0,61.5,0.3,Winter,No,10
REC_03252,21.4,46.4,3.0,Fall,No,927
REC_03253,25.6,53.7,3.6,Winter,No,163
REC_03254,18.7,56.7,6.9,Summer,No,618
REC_03255,16.5,56.5,0.8,Summer,No,710
REC_03256,6.2,87.8,2.8,Spring,No,10
REC_03257,7.9,65.7,1.7,Summer,No,263
REC_03258,26.9,67.2,1.4,Spring,Yes,1128
REC_03259,29.4,68.1,0.3,Fall,No,1128
REC_03260,12.6,69.2,0.4,Summer,No,213
REC_03261,15.5,58.8,5.4,Winter,No,10
REC_03262,6.0,55.2,4.2,Summer,No,257
REC_03263,26.7,62.5,1.4,Summer,No,944
REC_03264,21.7,77.4,5.3,Fall,No,360
REC_03265,34.4,76.9,0.3,Spring,No,769
REC_03266,6.2,56.4,2.9,Spring,No,248
REC_03267,11.2,71.5,6.1,Summer,No,162
REC_03268,17.3,57.1,5.5,Winter,Yes,594
REC_03269,21.5,60.5,1.4,Summer,No,869
REC_03270,12.8,52.9,4.1,Winter,No,10
REC_03271,6.3,57.3,1.7,Fall,No,335
REC_03272,23.8,80.1,5.5,Fall,No,578
REC_03273,22.2,61.4,2.3,Spring,No,538
REC_03274,5.8,62.0,4.3,Winter,No,10
REC_03275,28.6,38.3,0.2,Summer,No,918
REC_03276,26.7,55.4,2.7,Summer,No,516
REC_03277,16.3,56.4,2.4,Summer,No,536
REC_03278,15.8,47.6,2.8,Summer,Yes,1312
REC_03279,20.5,60.3,3.6,Fall,No,459
REC_03280,6.4,53.6,7.5,Winter,No,10
REC_03281,15.3,61.2,4.6,Fall,No,546
REC_03282,-6.5,,0.7,Winter,No,10
REC_03283,23.8,45.7,5.2,Spring,Yes,1268
REC_03284,-0.6,54.0,0.4,Winter,No,10
REC_03285,30.0,61.2,2.9,Summer,No,603
REC_03286,11.7,77.8,6.4,Fall,No,197
REC_03287,12.9,63.9,0.3,Summer,No,293
REC_03288,8.7,50.1,5.7,Winter,No,10
REC_03289,12.1,66.0,4.8,Winter,No,10
REC_03290,29.2,85.6,2.1,Spring,No,311
REC_03291,-9.9,73.8,1.1,Winter,No,10
REC_03292,27.8,68.2,1.6,Winter,No,174
REC_03293,18.4,70.9,10.4,Summer,Yes,576
REC_03294,2.9,,0.7,Winter,No,10
REC_03295,4.2,76.1,2.6,Winter,No,10
REC_03296,31.8,68.5,0.3,Fall,No,1073
REC_03297,5.5,76.0,0.7,Fall,No,282
REC_03298,3.5,43.8,4.3,Spring,No,146
REC_03299,26.4,37.5,1.1,Spring,No,922
REC_03300,18.4,62.4,12.8,Summer,No,262
REC_03301,5.6,61.0,2.1,Summer,No,10
REC_03302,17.2,51.8,2.2,Fall,No,789
REC_03303,4.7,72.4,0.1,Fall,No,71
REC_03304,26.0,32.1,9.4,Fall,No,1237
REC_03305,25.6,52.0,0.6,Spring,No,720
REC_03306,20.3,52.7,2.3,Spring,No,645
REC_03307,18.6,35.5,1.5,Winter,No,133
REC_03308,32.6,82.4,1.6,Spring,No,459
REC_03309,15.0,39.6,3.1,Winter,No,359
REC_03310,3.2,51.2,3.3,Summer,No,162
REC_03311,19.5,73.6,0.5,Spring,No,478
REC_03312,35.9,69.7,2.1,Summer,No,787
REC_03313,4.9,43.4,4.7,Winter,No,10
REC_03314,11.4,70.2,1.8,Summer,No,458
REC_03315,19.2,64.3,0.5,Summer,No,341
REC_03316,14.5,95.0,1.1,Spring,No,310
REC_03317,5.2,66.1,0.7,Winter,No,10
REC_03318,26.2,57.9,0.4,Winter,No,178
REC_03319,38.2,47.2,1.4,Fall,No,1506
REC_03320,17.0,48.8,2.3,Spring,No,654
REC_03321,6.0,47.6,0.2,Spring,No,77
REC_03322,-0.5,80.6,2.8,Winter,No,10
REC_03323,17.6,60.3,14.9,Spring,No,239
REC_03324,26.0,,10.0,Summer,No,664
REC_03325,19.8,82.7,5.3,Fall,No,458
REC_03326,15.0,24.6,0.9,Winter,No,351
REC_03327,9.1,79.2,0.1,Spring,No,108
REC_03328,4.1,60.8,5.4,Spring,No,10
REC_03329,23.3,66.5,0.2,Summer,No,577
REC_03330,24.1,47.6,0.7,Spring,Yes,1133
REC_03331,-0.5,48.7,2.4,Spring,No,225
REC_03332,30.9,67.3,0.6,Summer,Yes,1345
REC_03333,20.7,95.8,5.4,Spring,No,268
REC_03334,29.0,75.0,4.5,Fall,No,775
REC_03335,1.6,79.0,4.2,Summer,No,10
REC_03336,1.3,57.1,5.1,Winter,No,10
REC_03337,13.5,51.0,0.7,Fall,No,909
REC_03338,20.0,48.3,3.9,Spring,No,743
REC_03339,33.0,52.7,1.3,Summer,No,926
REC_03340,22.1,29.2,3.3,Summer,No,1144
REC_03341,12.6,49.1,0.4,Spring,No,634
REC_03342,4.7,51.6,3.7,Winter,Yes,10
REC_03343,27.3,57.4,10.7,Fall,No,750
REC_03344,5.4,62.0,0.1,Spring,No,37
REC_03345,31.3,65.4,0.3,Winter,Yes,807
REC_03346,12.2,59.8,0.4,Summer,No,359
REC_03347,30.9,51.3,1.7,Summer,Yes,1260
REC_03348,21.8,30.5,1.0,Summer,No,1205
REC_03349,13.6,,4.9,Spring,No,192
REC_03350,9.8,45.4,1.9,Winter,No,10
REC_03351,11.6,67.0,2.0,Spring,No,164
REC_03352,19.3,73.6,3.8,Spring,No,65
REC_03353,15.8,74.1,1.3,Fall,No,281
REC_03354,9.1,71.4,1.3,Fall,No,275
REC_03355,13.3,58.0,4.2,Fall,No,680
REC_03356,15.8,52.2,4.5,Winter,No,13
REC_03357,-6.3,48.8,0.0,Summer,No,10
REC_03358,19.6,37.4,0.5,Fall,No,1215
REC_03359,5.2,74.9,0.7,Summer,No,166
REC_03360,3.5,57.4,1.3,Winter,No,10
REC_03361,-1.9,41.3,1.0,Fall,No,340
REC_03362,-2.9,47.6,3.3,Fall,Yes,689
REC_03363,1.4,47.0,5.3,Summer,Yes,891
REC_03364,7.9,60.6,0.6,Spring,No,254
REC_03365,34.5,76.0,2.5,Winter,Yes,782
REC_03366,9.7,54.8,1.4,Winter,No,10
REC_03367,16.8,26.2,2.1,Fall,No,1035
REC_03368,19.0,57.2,2.9,Winter,No,170
REC_03369,16.3,57.7,6.7,Summer,No,444
REC_03370,14.2,56.6,0.6,Spring,No,273
REC_03371,3.0,50.6,0.3,Spring,No,163
REC_03372,29.5,63.3,3.0,Winter,No,159
REC_03373,33.1,61.0,1.5,Spring,No,991
REC_03374,-1.8,59.6,0.5,Summer,No,10
REC_03375,4.8,66.2,0.4,Fall,No,10
REC_03376,12.2,53.6,2.5,Fall,No,524
REC_03377,5.4,52.7,1.1,Winter,No,10
REC_03378,20.1,80.7,17.9,Winter,No,10
REC_03379,7.7,68.4,1.6,Winter,Yes,89
REC_03380,36.7,72.4,0.7,Fall,No,973
REC_03381,26.9,78.4,3.0,Winter,Yes,496
REC_03382,17.1,67.9,0.8,Spring,No,242
REC_03383,25.3,73.9,2.0,Fall,No,736
REC_03384,26.1,36.3,2.0,Summer,No,890
REC_03385,9.4,63.1,1.8,Winter,No,10
REC_03386,6.8,57.3,4.8,Fall,No,829
REC_03387,15.8,85.2,0.7,Winter,No,10
REC_03388,23.6,73.9,7.0,Fall,No,514
REC_03389,16.4,50.5,4.7,Fall,No,726
REC_03390,-0.8,65.6,1.2,Fall,No,55
REC_03391,7.0,62.5,0.6,Summer,No,247
REC_03392,14.3,66.8,1.0,Fall,No,683
REC_03393,14.2,44.7,1.2,Spring,No,442
REC_03394,34.7,65.4,2.4,Winter,Yes,744
REC_03395,1.1,56.6,0.1,Winter,No,10
REC_03396,20.1,64.2,7.4,Winter,No,10
REC_03397,29.9,49.1,0.3,Fall,No,1230
REC_03398,37.7,51.2,1.0,Winter,No,481
REC_03399,11.0,,0.3,Spring,No,10
REC_03400,19.9,44.2,0.9,Spring,No,753
REC_03401,20.7,45.3,5.5,Spring,No,484
REC_03402,17.0,59.2,2.9,Summer,No,243
REC_03403,14.0,48.4,0.8,Spring,No,316
REC_03404,19.4,46.7,6.2,Spring,No,398
REC_03405,-10.3,61.6,4.8,Winter,No,10
REC_03406,21.8,37.4,4.2,Fall,No,1100
REC_03407,16.3,44.9,5.6,Winter,No,10
REC_03408,12.8,90.8,2.9,Summer,No,10
REC_03409,35.5,66.9,2.1,Summer,No,1035
REC_03410,8.3,48.8,1.4,Summer,No,339
REC_03411,11.0,66.3,0.8,Spring,No,94
REC_03412,34.9,68.5,2.4,Spring,No,718
REC_03413,6.7,74.9,6.6,Spring,No,10
REC_03414,9.5,58.1,2.7,Fall,No,368
REC_03415,13.5,74.6,7.6,Winter,No,10
REC_03416,23.4,,1.3,Spring,No,823
REC_03417,17.1,44.2,3.6,Summer,No,692
REC_03418,2.1,62.5,3.1,Fall,No,359
REC_03419,9.7,64.9,3.3,Fall,No,482
REC_03420,8.9,46.3,3.1,Summer,No,216
REC_03421,14.2,63.9,0.8,Spring,No,342
REC_03422,19.3,50.6,0.5,Fall,No,1023
REC_03423,19.2,55.8,11.5,Summer,Yes,808
REC_03424,-2.8,75.4,0.1,Spring,No,10
REC_03425,25.6,73.6,1.9,Fall,No,737
REC_03426,17.5,45.0,1.7,Fall,No,878
REC_03427,28.8,44.1,1.3,Winter,Yes,992
REC_03428,19.4,53.8,4.6,Winter,No,10
REC_03429,26.0,59.6,4.1,Fall,No,617
REC_03430,19.7,50.1,7.1,Fall,No,592
REC_03431,28.5,75.6,1.5,Fall,No,930
REC_03432,20.2,65.2,2.5,Winter,No,315
REC_03433,14.0,66.1,6.7,Spring,Yes,555
REC_03434,37.7,41.0,15.3,Winter,No,788
REC_03435,23.9,77.5,10.4,Summer,No,277
REC_03436,20.7,17.7,3.8,Fall,No,1090
REC_03437,2.2,72.5,0.5,Summer,No,10
REC_03438,2.1,74.0,0.1,Summer,No,27
REC_03439,17.9,53.5,5.2,Summer,No,440
REC_03440,16.5,79.1,5.5,Winter,No,10
REC_03441,8.9,59.1,4.1,Winter,No,10
REC_03442,16.4,60.9,1.0,Spring,No,671
REC_03443,30.9,65.1,3.1,Summer,No,1148
REC_03444,22.0,100.0,1.1,Summer,No,10
REC_03445,3.6,80.2,1.8,Winter,No,10
REC_03446,13.9,70.5,1.4,Summer,No,230
REC_03447,7.0,46.3,7.3,Winter,No,10
REC_03448,11.1,62.2,0.8,Fall,No,297
REC_03449,10.9,47.8,2.6,Fall,Yes,1226
REC_03450,10.2,72.3,1.3,Summer,No,368
REC_03451,2.4,62.1,3.3,Spring,No,10
REC_03452,13.7,43.1,2.5,Winter,Yes,415
REC_03453,9.4,61.2,7.7,Fall,No,379
REC_03454,-14.3,47.3,0.3,Fall,No,10
REC_03455,35.5,62.3,0.7,Summer,No,1080
REC_03456,25.9,47.1,4.4,Winter,No,458
REC_03457,11.2,60.4,1.4,Summer,Yes,750
REC_03458,15.2,71.3,0.5,Winter,No,10
REC_03459,3.3,59.2,2.1,Spring,Yes,170
REC_03460,32.0,54.1,3.2,Winter,No,467
REC_03461,34.0,63.0,0.1,Fall,No,1361
REC_03462,16.6,70.5,1.0,Summer,No,640
REC_03463,25.2,43.4,5.0,Winter,No,373
REC_03464,16.8,63.9,2.2,Fall,No,617
REC_03465,1.6,79.8,0.1,Summer,No,104
REC_03466,10.9,68.6,1.0,Summer,No,261
REC_03467,16.3,60.9,3.1,Spring,No,505
REC_03468,10.5,69.6,0.7,Fall,No,393
REC_03469,12.8,66.8,5.3,Winter,No,10
REC_03470,14.1,71.3,3.4,Fall,No,293
REC_03471,14.2,29.6,1.9,Summer,No,564
REC_03472,15.5,36.7,7.4,Spring,No,634
REC_03473,4.4,75.1,1.5,Winter,No,10
REC_03474,7.8,37.4,0.8,Spring,No,364
REC_03475,2.2,66.0,3.2,Spring,No,10
REC_03476,24.8,54.7,2.6,Fall,No,1111
REC_03477,-6.1,45.1,1.2,Summer,Yes,449
REC_03478,26.5,65.2,1.3,Summer,No,414
REC_03479,28.9,63.0,1.5,Winter,No,464
REC_03480,12.0,91.7,1.0,Spring,No,10
REC_03481,-11.0,50.6,3.7,Spring,No,10
REC_03482,11.4,81.6,3.2,Spring,No,10
REC_03483,14.4,65.3,1.7,Fall,No,457
REC_03484,4.9,50.1,1.5,Summer,No,281
REC_03485,9.8,72.0,1.4,Spring,No,187
REC_03486,30.3,68.5,1.0,Spring,No,714
REC_03487,21.6,60.5,0.3,Summer,No,900
REC_03488,5.8,64.0,0.9,Winter,No,10
REC_03489,-1.0,51.0,1.2,Fall,No,471
REC_03490,11.7,47.6,2.4,Fall,No,631
REC_03491,12.9,71.4,4.5,Fall,No,334
REC_03492,20.0,56.6,1.5,Summer,Yes,1056
REC_03493,9.6,58.8,8.7,Fall,No,538
REC_03494,20.1,64.2,5.3,Spring,No,541
REC_03495,34.4,64.0,12.6,Fall,Yes,1014
REC_03496,23.2,38.6,6.3,Summer,No,911
REC_03497,14.5,79.3,2.9,Fall,No,43
REC_03498,13.2,61.8,2.7,Winter,No,10
REC_03499,11.4,57.0,0.4,Winter,No,10
REC_03500,26.8,66.5,3.8,Summer,No,606
REC_03501,8.7,63.5,2.8,Summer,No,361
REC_03502,15.5,71.5,2.1,Winter,Yes,121
REC_03503,15.5,68.1,3.5,Fall,Yes,930
REC_03504,10.0,70.8,1.8,Spring,No,10
REC_03505,1.3,80.3,2.2,Summer,No,10
REC_03506,18.2,73.3,1.5,Winter,No,34
REC_03507,14.4,57.6,3.8,Fall,No,467
REC_03508,20.0,43.2,6.3,Summer,No,819
REC_03509,9.7,85.0,5.5,Fall,No,167
REC_03510,27.2,56.4,4.6,Spring,No,690
REC_03511,6.2,52.9,0.0,Summer,No,254
REC_03512,32.1,33.9,7.3,Spring,No,1131
REC_03513,-2.5,65.1,1.0,Spring,No,10
REC_03514,19.3,62.2,6.6,Spring,No,338
REC_03515,19.8,37.3,0.7,Winter,No,341
REC_03516,7.0,66.8,1.7,Spring,No,128
REC_03517,19.2,52.5,4.2,Spring,No,569
REC_03518,27.8,100.0,3.1,Fall,Yes,942
REC_03519,-7.2,51.5,1.6,Winter,No,10
REC_03520,20.0,53.5,3.4,Winter,No,244
REC_03521,-9.9,46.9,2.4,Winter,No,10
REC_03522,5.3,79.2,1.0,Winter,No,10
REC_03523,31.3,54.4,3.1,Spring,No,954
REC_03524,9.2,49.1,0.7,Fall,No,747
REC_03525,3.3,70.6,3.6,Spring,No,10
REC_03526,13.0,39.3,0.0,Spring,No,459
REC_03527,35.7,69.4,2.4,Winter,Yes,637
REC_03528,-3.3,86.7,1.5,Winter,No,10
REC_03529,4.5,68.5,1.1,Summer,Yes,411
REC_03530,30.0,69.6,2.2,Fall,No,927
REC_03531,33.6,73.1,3.1,Winter,No,640
REC_03532,14.0,85.6,10.1,Winter,No,10
REC_03533,2.6,78.1,5.4,Spring,No,10
REC_03534,36.0,66.6,3.8,Spring,No,744
REC_03535,30.9,73.6,2.0,Spring,No,545
REC_03536,21.8,46.7,1.5,Winter,No,290
REC_03537,6.9,71.6,0.1,Fall,No,391
REC_03538,14.5,44.9,1.3,Winter,No,209
REC_03539,13.4,54.5,5.7,Winter,No,34
REC_03540,18.3,13.8,1.5,Fall,No,1083
REC_03541,29.5,66.0,1.9,Winter,No,125
REC_03542,23.8,50.3,1.0,Winter,No,245
REC_03543,4.2,76.7,1.0,Fall,No,196
REC_03544,28.8,65.9,0.2,Winter,No,271
REC_03545,18.1,76.9,2.9,Summer,No,10
REC_03546,21.9,43.7,1.8,Summer,Yes,969
REC_03547,29.7,75.6,2.8,Spring,No,557
REC_03548,3.9,91.6,2.4,Winter,No,10
REC_03549,14.6,71.5,4.8,Fall,No,315
REC_03550,9.7,71.9,4.2,Fall,No,419
REC_03551,-0.7,62.5,4.4,Summer,No,10
REC_03552,18.5,52.1,2.1,Spring,No,541
REC_03553,40.1,71.4,1.3,Winter,No,609
REC_03554,-3.4,37.4,8.1,Fall,No,273
REC_03555,14.7,53.7,0.2,Fall,No,550
REC_03556,21.4,33.4,0.5,Winter,No,168
REC_03557,16.2,49.4,1.6,Spring,No,577
REC_03558,13.9,69.6,2.9,Summer,Yes,499
REC_03559,2.0,67.6,0.0,Winter,No,10
REC_03560,17.3,60.8,3.8,Winter,No,163
REC_03561,7.4,62.6,2.5,Winter,No,10
REC_03562,-6.9,31.7,2.0,Summer,No,151
REC_03563,26.9,54.4,1.7,Fall,No,1131
REC_03564,24.6,49.8,2.2,Winter,No,395
REC_03565,15.5,50.1,0.5,Winter,Yes,453
REC_03566,17.3,69.0,0.3,Winter,No,10
REC_03567,25.7,47.1,1.0,Winter,No,788
REC_03568,17.2,50.9,3.7,Spring,No,408
REC_03569,24.0,28.7,2.7,Spring,No,942
REC_03570,12.0,55.6,2.0,Spring,Yes,740
REC_03571,28.1,43.7,2.5,Fall,No,1089
REC_03572,18.2,61.2,2.5,Winter,No,10
REC_03573,16.9,45.7,1.1,Winter,No,357
REC_03574,2.3,61.6,0.3,Winter,No,10
REC_03575,17.9,57.8,6.8,Winter,No,19
REC_03576,6.7,85.1,2.7,Summer,No,94
REC_03577,8.6,67.5,3.6,Summer,No,147
REC_03578,6.8,32.4,1.9,Summer,No,487
REC_03579,4.3,41.0,4.2,Winter,No,10
REC_03580,36.2,60.8,2.6,Summer,Yes,1468
REC_03581,28.3,46.1,0.2,Summer,No,723
REC_03582,34.2,15.5,6.6,Fall,No,1798
REC_03583,2.8,80.2,1.1,Fall,No,10
REC_03584,15.7,70.8,0.4,Summer,No,439
REC_03585,2.1,67.8,0.3,Summer,No,10
REC_03586,8.0,50.9,3.8,Fall,No,397
REC_03587,5.8,,3.7,Summer,No,39
REC_03588,27.4,49.4,3.6,Winter,No,400
REC_03589,11.0,63.1,7.4,Summer,No,106
REC_03590,25.7,46.2,1.3,Winter,No,687
REC_03591,21.0,82.7,2.5,Summer,No,419
REC_03592,38.0,36.4,2.9,Spring,No,1365
REC_03593,0.2,78.5,11.7,Summer,No,10
REC_03594,27.6,60.6,1.1,Spring,No,855
REC_03595,26.5,52.7,9.4,Summer,No,462
REC_03596,5.3,62.5,0.5,Summer,No,71
REC_03597,25.1,71.0,4.3,Winter,No,10
REC_03598,18.4,80.5,3.0,Fall,No,423
REC_03599,12.7,64.7,5.1,Fall,No,535
REC_03600,6.8,46.6,0.1,Winter,No,10
REC_03601,7.8,60.8,0.2,Fall,Yes,812
REC_03602,35.5,87.3,0.2,Spring,No,682
REC_03603,15.0,80.2,2.7,Spring,Yes,874
REC_03604,22.8,73.6,2.8,Summer,No,605
REC_03605,7.1,71.9,7.1,Spring,No,10
REC_03606,7.2,70.5,1.9,Fall,No,398
REC_03607,25.8,77.4,0.2,Spring,No,581
REC_03608,1.5,53.2,0.7,Summer,No,326
REC_03609,10.8,39.7,0.0,Spring,Yes,917
REC_03610,15.3,61.0,4.5,Fall,No,446
REC_03611,16.1,47.7,5.1,Winter,No,163
REC_03612,13.2,44.2,18.6,Summer,No,340
REC_03613,19.0,49.2,1.6,Winter,No,311
REC_03614,21.9,97.3,0.1,Spring,No,415
REC_03615,22.3,62.0,0.8,Summer,No,669
REC_03616,5.1,65.4,2.7,Summer,No,240
REC_03617,12.2,41.7,9.8,Spring,No,457
REC_03618,26.9,32.3,0.3,Summer,No,1153
REC_03619,23.9,47.7,0.4,Spring,No,1028
REC_03620,1.3,81.6,3.6,Winter,No,10
REC_03621,18.5,65.0,3.3,Winter,No,10
REC_03622,-4.8,69.0,0.9,Fall,No,10
REC_03623,15.5,71.1,5.0,Fall,Yes,1008
REC_03624,34.0,51.1,0.4,Spring,No,1291
REC_03625,5.5,80.8,7.8,Spring,No,10
REC_03626,6.7,50.5,0.7,Winter,No,10
REC_03627,22.6,81.1,0.3,Summer,No,702
REC_03628,-0.4,66.6,1.2,Spring,No,10
REC_03629,8.7,33.2,0.6,Summer,No,422
REC_03630,21.0,48.8,2.2,Fall,Yes,1415
REC_03631,8.7,33.2,3.5,Winter,No,10
REC_03632,12.6,77.4,2.0,Spring,No,481
REC_03633,22.4,59.6,3.2,Fall,No,866
REC_03634,19.2,26.6,1.4,Spring,No,895
REC_03635,17.7,65.6,0.1,Fall,No,579
REC_03636,11.6,51.9,11.0,Winter,No,10
REC_03637,18.7,37.7,5.1,Spring,No,603
REC_03638,13.8,85.2,0.2,Spring,No,40
REC_03639,19.6,61.6,1.8,Summer,No,580
REC_03640,10.0,55.6,3.0,Summer,No,155
REC_03641,13.2,54.0,0.6,Spring,No,309
REC_03642,5.1,37.3,2.6,Winter,Yes,323
REC_03643,14.6,40.4,2.3,Summer,No,418
REC_03644,6.9,79.3,0.7,Spring,No,57
REC_03645,3.9,52.9,0.5,Spring,Yes,440
REC_03646,17.6,60.3,4.3,Fall,No,697
REC_03647,17.1,29.3,1.2,Winter,No,10
REC_03648,22.8,40.2,0.8,Summer,No,954
REC_03649,10.7,69.1,4.0,Summer,No,64
REC_03650,19.1,65.7,4.0,Fall,No,603
REC_03651,20.5,86.3,1.0,Spring,No,10
REC_03652,19.4,80.1,6.2,Summer,No,206
REC_03653,6.7,56.5,3.5,Spring,No,59
REC_03654,16.5,67.1,1.3,Summer,No,414
REC_03655,18.6,55.3,1.7,Summer,No,762
REC_03656,15.1,90.8,3.9,Spring,No,10
REC_03657,-5.9,77.2,0.7,Spring,No,10
REC_03658,16.6,62.5,1.9,Summer,Yes,880
REC_03659,37.1,63.0,3.2,Fall,No,1166
REC_03660,11.4,81.7,2.3,Fall,Yes,554
REC_03661,7.7,68.7,2.8,Fall,No,467
REC_03662,18.7,83.4,2.4,Fall,No,798
REC_03663,18.1,27.1,0.7,Fall,No,804
REC_03664,26.9,66.9,1.6,Spring,No,475
REC_03665,2.4,52.3,2.3,Summer,No,14
REC_03666,22.3,86.3,4.5,Fall,No,496
REC_03667,20.9,83.2,3.2,Winter,No,35
REC_03668,13.6,60.5,1.7,Summer,No,507
REC_03669,18.4,83.0,11.0,Winter,No,10
REC_03670,25.3,86.7,0.3,Spring,No,390
REC_03671,23.7,61.1,0.7,Summer,No,692
REC_03672,3.6,97.1,1.3,Spring,No,10
REC_03673,23.2,59.5,0.8,Winter,No,318
REC_03674,14.4,56.8,2.9,Summer,No,559
REC_03675,15.7,73.0,0.1,Summer,No,60
REC_03676,15.7,54.7,0.6,Spring,No,417
REC_03677,13.5,61.3,1.0,Summer,No,399
REC_03678,26.9,81.1,3.4,Winter,No,194
REC_03679,14.2,60.3,6.3,Spring,No,264
REC_03680,3.8,,4.8,Winter,No,10
REC_03681,11.1,65.5,0.6,Summer,No,245
REC_03682,16.8,49.6,2.5,Winter,No,211
REC_03683,27.3,73.0,0.1,Summer,No,923
REC_03684,21.0,70.4,1.1,Winter,No,10
REC_03685,6.5,82.1,4.9,Winter,No,10
REC_03686,39.9,73.6,1.8,Fall,No,1348
REC_03687,17.6,76.4,0.5,Summer,Yes,781
REC_03688,27.8,50.0,1.7,Fall,No,1263
REC_03689,13.5,72.1,0.7,Fall,No,510
REC_03690,20.3,89.5,1.5,Spring,No,295
REC_03691,23.4,49.7,2.0,Spring,No,563
REC_03692,27.2,87.0,1.3,Winter,Yes,477
REC_03693,25.6,51.8,8.3,Summer,Yes,1227
REC_03694,23.7,47.2,2.5,Spring,No,598
REC_03695,11.8,64.4,5.6,Fall,No,576
REC_03696,9.3,70.7,4.3,Summer,No,10
REC_03697,18.3,73.7,3.2,Winter,No,10
REC_03698,24.3,45.6,2.1,Winter,No,147
REC_03699,12.8,66.5,0.0,Spring,No,66
REC_03700,25.7,49.7,2.9,Spring,No,878
REC_03701,29.5,37.7,1.3,Spring,No,824
REC_03702,5.8,46.1,0.4,Winter,No,10
REC_03703,6.6,48.7,1.8,Fall,No,571
REC_03704,13.6,,4.0,Spring,No,10
REC_03705,18.1,77.3,9.8,Winter,Yes,276
REC_03706,9.8,37.9,1.4,Summer,No,641
REC_03707,28.5,65.3,2.3,Winter,No,151
REC_03708,19.2,42.3,5.7,Summer,No,865
REC_03709,15.4,69.4,1.2,Summer,No,109
REC_03710,0.6,50.7,0.5,Fall,No,374
REC_03711,1.8,44.2,1.0,Spring,No,10
REC_03712,17.8,72.0,6.9,Summer,No,282
REC_03713,-6.3,51.2,0.5,Spring,No,10
REC_03714,25.1,55.3,1.2,Winter,No,474
REC_03715,13.4,26.7,1.9,Spring,No,531
REC_03716,47.4,,5.6,Winter,No,684
REC_03717,38.1,72.3,8.3,Summer,No,880
REC_03718,13.2,60.1,1.7,Fall,No,422
REC_03719,13.9,37.1,8.1,Summer,No,420
REC_03720,25.0,78.1,0.5,Winter,No,108
REC_03721,32.0,50.0,0.5,Summer,No,1099
REC_03722,-1.4,53.2,8.9,Fall,No,207
REC_03723,-2.9,94.7,2.1,Spring,No,10
REC_03724,8.8,,0.6,Winter,No,10
REC_03725,20.8,71.1,2.0,Spring,No,498
REC_03726,20.0,68.4,4.6,Fall,No,591
REC_03727,25.7,65.9,5.3,Summer,No,467
REC_03728,3.0,64.2,6.0,Fall,No,285
REC_03729,-8.2,65.6,2.5,Winter,Yes,10
REC_03730,23.6,64.1,6.1,Winter,No,86
REC_03731,6.7,59.2,2.1,Summer,No,134
REC_03732,-5.2,82.7,2.8,Winter,No,10
REC_03733,16.5,40.3,4.3,Fall,No,543
