Game_ID,Avg_Play_Minutes,Update_Count,Item_Count,Rating,Genre,Hit
RBX_01906,31.5,38,57,3.9,Simulation,1
RBX_01907,2.0,10,69,3.5,Simulation,0
RBX_01908,59.0,36,19,3.0,Simulation,1
RBX_01909,20.8,36,199,3.6,RPG,1
RBX_01910,29.2,46,102,3.1,RPG,1
RBX_01911,6.1,50,120,3.0,Action,0
RBX_01912,7.2,24,219,3.8,Tycoon,1
RBX_01913,26.7,13,121,1.9,RPG,0
RBX_01914,8.8,9,135,3.6,Action,0
RBX_01915,3.4,1,294,2.5,Simulation,0
RBX_01916,36.0,4,292,3.3,Action,0
RBX_01917,38.3,23,5,3.3,RPG,0
RBX_01918,30.2,47,282,4.1,RPG,1
RBX_01919,30.0,9,230,3.3,Simulation,0
RBX_01920,30.9,39,23,5.0,RPG,1
RBX_01921,8.8,27,209,3.2,Action,0
RBX_01922,36.1,23,122,3.4,Tycoon,1
RBX_01923,18.0,11,5,3.0,RPG,1
RBX_01924,3.5,15,220,4.7,Tycoon,0
RBX_01925,52.4,28,74,3.9,RPG,1
RBX_01926,15.8,43,11,3.8,RPG,1
RBX_01927,47.0,49,263,3.8,Simulation,1
RBX_01928,4.9,8,179,3.2,Tycoon,1
RBX_01929,39.2,24,125,3.4,Simulation,1
RBX_01930,30.3,47,271,3.1,Action,0
RBX_01931,7.7,20,225,4.1,Simulation,0
RBX_01932,21.2,17,83,5.0,Simulation,1
RBX_01933,11.9,1,149,3.6,Tycoon,1
RBX_01934,21.3,30,131,4.6,RPG,1
RBX_01935,22.4,49,37,3.8,Tycoon,1
RBX_01936,6.2,41,124,3.7,Tycoon,1
RBX_01937,44.9,3,238,3.4,Simulation,0
RBX_01938,27.3,2,8,2.8,Action,0
RBX_01939,24.6,5,266,3.1,Simulation,0
RBX_01940,9.0,48,267,2.9,Action,1
RBX_01941,40.8,12,105,3.8,Tycoon,1
RBX_01942,25.8,3,110,3.6,Tycoon,1
RBX_01943,28.2,27,257,1.2,Action,0
RBX_01944,30.0,0,93,4.0,RPG,0
RBX_01945,12.2,39,234,4.4,Tycoon,1
RBX_01946,30.5,49,65,4.0,Tycoon,1
RBX_01947,20.4,43,149,5.0,Action,1
RBX_01948,27.5,5,237,4.0,Simulation,0
RBX_01949,2.0,50,248,3.6,Action,1
RBX_01950,34.6,39,99,4.0,Action,0
RBX_01951,16.7,17,135,2.9,Action,0
RBX_01952,32.7,22,264,3.0,Simulation,1
RBX_01953,34.9,6,140,4.3,Tycoon,0
RBX_01954,6.8,6,167,3.1,RPG,0
RBX_01955,16.8,9,10,3.2,Action,0
RBX_01956,28.1,29,27,3.6,Action,1
RBX_01957,23.0,24,67,2.6,Action,0
RBX_01958,26.0,42,186,3.9,Tycoon,1
RBX_01959,26.8,28,146,4.3,Tycoon,1
RBX_01960,25.2,2,148,3.1,Action,0
RBX_01961,31.9,37,44,3.6,RPG,1
RBX_01962,13.6,38,83,2.9,Simulation,0
RBX_01963,50.3,12,137,4.0,RPG,1
RBX_01964,27.8,6,61,3.4,Action,0
RBX_01965,34.0,18,49,3.4,Simulation,1
RBX_01966,38.4,18,53,4.1,Tycoon,1
RBX_01967,28.7,21,112,3.5,RPG,1
RBX_01968,24.4,1,47,4.8,Simulation,0
RBX_01969,8.9,3,168,4.6,RPG,1
RBX_01970,41.4,47,191,4.1,Tycoon,1
RBX_01971,7.5,14,16,3.8,Action,0
RBX_01972,9.8,6,96,3.3,Action,0
RBX_01973,31.5,20,232,2.2,RPG,0
RBX_01974,32.1,42,150,4.0,Action,1
RBX_01975,21.5,32,15,3.6,Tycoon,1
RBX_01976,71.8,16,177,3.5,RPG,1
RBX_01977,13.2,1,187,2.5,RPG,0
RBX_01978,30.7,7,240,2.9,Action,1
RBX_01979,10.6,18,79,3.4,Simulation,1
RBX_01980,53.7,34,128,4.2,Simulation,1
RBX_01981,32.7,25,276,3.8,Action,1
RBX_01982,34.7,8,174,,Action,1
RBX_01983,44.5,5,123,3.2,Simulation,1
RBX_01984,13.0,21,96,1.6,RPG,0
RBX_01985,14.0,2,85,3.1,Simulation,0
RBX_01986,19.2,47,10,4.8,Action,1
RBX_01987,20.6,30,73,3.6,RPG,1
RBX_01988,12.2,10,194,4.0,RPG,0
RBX_01989,13.2,7,162,3.2,Action,0
RBX_01990,33.4,9,210,3.5,RPG,1
RBX_01991,12.6,1,189,3.6,Simulation,0
RBX_01992,19.5,32,280,3.4,Tycoon,1
RBX_01993,42.9,13,201,2.9,Action,1
RBX_01994,36.6,47,251,3.7,RPG,1
RBX_01995,41.2,24,92,4.4,Action,1
RBX_01996,8.0,29,35,2.8,Tycoon,0
RBX_01997,19.8,41,91,2.6,RPG,1
RBX_01998,28.0,45,132,2.7,Simulation,1
RBX_01999,27.8,45,160,3.6,RPG,1
RBX_02000,27.1,10,262,4.1,Action,1
RBX_02001,13.7,8,199,2.9,Action,0
RBX_02002,20.6,37,129,5.0,Action,1
RBX_02003,34.3,15,19,3.2,RPG,1
RBX_02004,27.2,23,28,2.4,Action,0
RBX_02005,18.3,2,194,4.9,Tycoon,0
RBX_02006,19.6,13,229,3.1,Action,1
RBX_02007,31.0,10,104,3.6,Action,0
RBX_02008,37.5,5,150,4.9,Simulation,0
RBX_02009,45.0,45,236,2.7,Action,1
RBX_02010,24.2,30,48,2.2,Tycoon,0
RBX_02011,23.7,43,113,4.0,Tycoon,1
RBX_02012,31.8,31,12,4.7,Simulation,0
RBX_02013,26.9,32,109,1.8,Action,1
RBX_02014,23.5,26,147,3.9,RPG,1
RBX_02015,45.0,14,105,3.0,Action,0
RBX_02016,22.7,6,90,2.3,Simulation,0
RBX_02017,22.7,26,215,3.8,Action,1
RBX_02018,2.5,27,88,4.8,Action,0
RBX_02019,34.3,48,163,3.8,RPG,1
RBX_02020,9.4,27,244,3.1,RPG,1
RBX_02021,18.8,45,250,4.1,Action,1
RBX_02022,28.4,23,86,3.0,RPG,1
RBX_02023,17.2,38,272,3.8,Action,0
RBX_02024,2.8,4,92,3.6,Tycoon,0
RBX_02025,17.0,33,9,4.8,RPG,1
RBX_02026,26.6,23,288,3.5,Tycoon,1
RBX_02027,37.0,24,117,3.2,Tycoon,0
RBX_02028,29.7,31,132,4.1,Simulation,1
RBX_02029,35.8,10,268,5.0,Simulation,1
RBX_02030,16.9,49,135,2.9,Action,1
RBX_02031,30.1,24,241,4.3,Action,1
RBX_02032,40.6,34,114,2.4,RPG,1
RBX_02033,29.6,16,208,4.3,Action,1
RBX_02034,39.3,49,198,3.4,Action,1
RBX_02035,28.2,46,122,3.9,Simulation,1
RBX_02036,25.6,48,247,3.7,Action,1
RBX_02037,19.4,28,150,4.6,Simulation,0
RBX_02038,38.4,36,66,3.7,RPG,1
RBX_02039,41.5,38,248,2.8,Simulation,1
RBX_02040,45.4,6,101,3.8,Tycoon,0
RBX_02041,32.0,41,293,4.3,RPG,1
RBX_02042,32.2,16,108,4.6,Action,1
RBX_02043,16.8,17,61,2.6,Action,0
RBX_02044,30.4,44,108,3.8,Tycoon,1
RBX_02045,25.1,13,288,3.9,Tycoon,1
RBX_02046,20.9,42,291,4.9,Action,1
RBX_02047,36.7,34,23,4.4,Simulation,0
RBX_02048,11.4,32,209,3.7,Tycoon,1
RBX_02049,38.7,46,106,3.5,RPG,1
RBX_02050,16.5,44,23,4.7,Action,1
RBX_02051,29.3,3,69,4.0,Tycoon,1
RBX_02052,16.5,43,121,3.2,RPG,1
RBX_02053,12.0,1,200,3.2,Simulation,0
RBX_02054,25.3,10,9,4.2,Simulation,1
RBX_02055,8.1,8,236,2.3,Action,0
RBX_02056,34.4,26,281,2.5,Action,1
RBX_02057,22.1,18,195,3.9,Tycoon,1
RBX_02058,21.7,6,24,2.6,RPG,1
RBX_02059,50.7,0,72,2.9,RPG,0
RBX_02060,16.8,11,34,4.6,Tycoon,1
RBX_02061,29.6,18,229,5.0,Action,1
RBX_02062,11.2,7,223,2.9,Simulation,0
RBX_02063,21.7,21,29,3.8,RPG,0
RBX_02064,17.1,37,175,2.9,Simulation,0
RBX_02065,46.3,37,252,2.2,Action,1
RBX_02066,35.2,16,95,3.0,Tycoon,1
RBX_02067,24.7,19,14,3.6,Action,0
RBX_02068,20.3,4,277,4.0,Simulation,1
RBX_02069,15.5,38,26,3.8,Simulation,1
RBX_02070,22.3,38,20,3.3,Tycoon,1
RBX_02071,15.6,24,259,3.5,Action,0
RBX_02072,14.5,22,213,3.5,Action,1
RBX_02073,18.7,14,193,,Action,0
RBX_02074,31.6,50,186,3.2,Simulation,0
RBX_02075,33.1,36,31,2.6,RPG,1
RBX_02076,42.6,10,290,3.3,Action,1
RBX_02077,13.4,10,64,3.4,Action,0
RBX_02078,8.1,35,112,3.3,Tycoon,1
RBX_02079,17.8,9,261,3.4,Simulation,1
RBX_02080,22.4,3,35,3.2,Action,0
RBX_02081,37.9,19,117,5.0,RPG,0
RBX_02082,10.3,2,187,4.2,Action,1
RBX_02083,19.8,25,125,5.0,Action,0
RBX_02084,43.9,3,164,3.9,Tycoon,1
RBX_02085,40.0,15,182,4.2,Tycoon,1
RBX_02086,24.5,40,231,4.6,Tycoon,1
RBX_02087,43.8,16,234,2.8,Tycoon,0
RBX_02088,27.1,28,152,4.3,Tycoon,1
RBX_02089,26.4,47,214,3.3,Tycoon,1
RBX_02090,24.6,30,247,2.8,RPG,1
RBX_02091,19.7,12,105,4.5,Action,1
RBX_02092,11.9,33,258,3.9,Action,0
RBX_02093,54.4,5,16,4.3,Tycoon,1
RBX_02094,2.7,39,263,2.1,Simulation,0
RBX_02095,30.3,26,127,3.0,Tycoon,1
RBX_02096,19.1,19,285,4.6,RPG,1
RBX_02097,8.6,42,296,3.3,RPG,0
RBX_02098,37.4,39,155,3.4,Tycoon,1
RBX_02099,2.0,17,249,2.8,Action,1
RBX_02100,15.0,7,121,2.7,RPG,0
RBX_02101,12.6,4,50,,Tycoon,0
RBX_02102,41.3,12,40,4.5,Action,1
RBX_02103,29.4,19,54,3.4,Tycoon,1
RBX_02104,32.2,28,82,2.0,Action,0
RBX_02105,10.8,5,81,4.7,RPG,0
RBX_02106,19.2,23,249,4.1,Tycoon,1
RBX_02107,22.0,12,283,4.1,Tycoon,1
RBX_02108,20.8,39,191,2.8,Tycoon,1
RBX_02109,7.4,13,262,3.2,RPG,0
RBX_02110,29.8,17,106,3.8,Tycoon,1
RBX_02111,47.7,24,294,3.1,Simulation,1
RBX_02112,13.5,21,276,3.8,Tycoon,0
RBX_02113,32.0,4,27,1.9,Tycoon,0
RBX_02114,31.9,28,27,2.7,RPG,1
RBX_02115,9.4,49,230,3.4,Simulation,1
RBX_02116,35.1,1,102,2.6,Action,0
RBX_02117,30.4,18,79,2.0,Tycoon,1
RBX_02118,39.5,26,210,5.0,RPG,1
RBX_02119,11.1,29,64,3.1,RPG,1
RBX_02120,48.6,9,42,3.3,Tycoon,1
RBX_02121,25.7,6,242,4.0,RPG,1
RBX_02122,47.3,3,25,4.2,Simulation,1
RBX_02123,10.6,32,28,4.4,Tycoon,1
RBX_02124,31.4,35,112,5.0,Tycoon,0
RBX_02125,30.5,37,112,3.0,RPG,1
RBX_02126,33.4,46,154,3.3,RPG,1
RBX_02127,33.3,50,130,3.2,Action,1
RBX_02128,12.8,12,227,5.0,Simulation,1
RBX_02129,22.2,40,219,4.6,Action,1
RBX_02130,38.9,40,281,2.5,Tycoon,1
RBX_02131,32.0,36,27,4.3,Tycoon,0
RBX_02132,27.0,9,26,4.5,Simulation,1
RBX_02133,33.8,45,152,2.8,Tycoon,1
RBX_02134,37.2,26,72,2.9,Action,1
RBX_02135,21.8,21,134,4.2,Action,0
RBX_02136,2.0,10,288,,Tycoon,0
RBX_02137,25.9,49,56,4.0,Tycoon,1
RBX_02138,53.0,13,256,3.4,Tycoon,1
RBX_02139,11.6,43,119,1.7,Action,0
RBX_02140,47.5,36,288,3.1,RPG,1
RBX_02141,5.5,2,136,4.6,Tycoon,0
RBX_02142,39.7,32,102,3.8,Simulation,1
RBX_02143,44.0,16,165,3.5,Action,1
RBX_02144,33.1,36,272,3.8,Simulation,1
RBX_02145,22.8,17,266,3.3,Simulation,0
RBX_02146,17.3,24,117,3.6,Action,1
RBX_02147,16.9,28,49,2.9,Simulation,0
RBX_02148,11.5,27,63,3.8,RPG,0
RBX_02149,27.1,35,47,3.9,Simulation,1
RBX_02150,31.5,45,25,4.0,Tycoon,1
RBX_02151,33.9,11,217,4.8,Action,0
RBX_02152,8.6,29,275,2.2,Action,0
RBX_02153,16.7,1,121,2.8,Tycoon,0
RBX_02154,19.3,1,97,4.7,Action,0
RBX_02155,23.3,10,183,5.0,Action,1
RBX_02156,38.4,24,266,4.1,Tycoon,1
RBX_02157,34.9,21,204,2.5,RPG,0
RBX_02158,41.5,6,126,2.6,Tycoon,1
RBX_02159,11.4,39,255,2.6,RPG,0
RBX_02160,28.2,7,122,3.4,RPG,0
RBX_02161,28.9,40,108,4.1,Action,1
RBX_02162,39.0,26,103,4.2,RPG,1
RBX_02163,41.6,34,158,4.2,Tycoon,1
RBX_02164,42.7,42,125,3.4,Tycoon,1
RBX_02165,34.9,16,67,2.1,Action,0
RBX_02166,33.0,45,208,3.4,Simulation,1
RBX_02167,17.1,22,258,3.0,Action,1
RBX_02168,22.6,15,107,2.9,RPG,1
RBX_02169,42.7,8,276,3.5,Simulation,0
RBX_02170,40.9,24,208,2.7,Action,1
RBX_02171,19.0,10,93,4.4,Simulation,1
RBX_02172,37.9,37,52,3.1,Tycoon,1
RBX_02173,22.6,39,17,3.4,RPG,1
RBX_02174,30.1,19,196,2.9,Action,0
RBX_02175,39.9,0,26,3.9,RPG,0
RBX_02176,36.4,43,58,4.3,Simulation,1
RBX_02177,31.5,30,175,4.3,Action,1
RBX_02178,40.5,5,15,3.5,Action,1
RBX_02179,24.0,36,49,4.0,Tycoon,1
RBX_02180,30.9,42,99,4.4,Simulation,0
RBX_02181,54.9,0,203,3.8,RPG,1
RBX_02182,37.9,34,212,4.4,Action,1
RBX_02183,28.0,4,147,4.0,Action,0
RBX_02184,21.2,19,79,2.9,Simulation,1
RBX_02185,8.0,50,124,3.5,RPG,1
RBX_02186,33.4,8,220,3.9,Tycoon,1
RBX_02187,7.7,9,276,3.1,RPG,0
RBX_02188,22.0,31,244,3.7,Action,0
RBX_02189,28.3,0,214,5.0,Action,1
RBX_02190,17.8,20,285,3.5,Action,1
RBX_02191,18.5,11,200,3.6,RPG,0
RBX_02192,16.7,37,6,3.6,Action,1
RBX_02193,14.3,10,109,4.1,Simulation,0
RBX_02194,18.0,50,54,1.4,Action,1
RBX_02195,20.0,32,263,,RPG,1
RBX_02196,5.7,39,217,3.5,Action,1
RBX_02197,21.6,11,215,2.7,Action,0
RBX_02198,28.9,6,82,3.9,Action,1
RBX_02199,39.1,13,130,4.1,RPG,1
RBX_02200,15.8,9,233,3.0,Simulation,0
RBX_02201,22.5,47,27,3.5,Simulation,1
RBX_02202,24.8,22,162,3.9,Action,1
RBX_02203,33.7,37,38,3.2,Simulation,1
RBX_02204,23.6,10,31,2.7,Action,0
RBX_02205,22.4,40,111,2.3,RPG,0
RBX_02206,38.1,18,145,4.0,Tycoon,1
RBX_02207,26.6,0,64,3.5,Simulation,0
RBX_02208,6.1,11,88,2.6,Simulation,0
RBX_02209,57.7,39,274,2.0,Action,0
RBX_02210,33.8,41,101,3.1,Tycoon,1
RBX_02211,38.2,38,138,4.0,Tycoon,1
RBX_02212,16.7,31,149,4.3,Action,1
RBX_02213,16.5,29,131,2.8,Action,1
RBX_02214,17.3,21,192,3.0,Simulation,0
RBX_02215,2.0,45,278,4.0,RPG,1
RBX_02216,14.4,20,279,2.0,Simulation,0
RBX_02217,43.2,9,285,2.9,Action,1
RBX_02218,20.0,25,183,3.3,Action,1
RBX_02219,35.8,19,141,3.6,RPG,0
RBX_02220,35.5,25,42,4.1,Simulation,1
RBX_02221,45.1,12,23,3.4,Simulation,0
RBX_02222,21.7,12,185,2.7,Tycoon,1
RBX_02223,11.4,6,70,3.8,Action,0
RBX_02224,7.2,17,47,,Action,1
RBX_02225,31.9,11,197,4.3,Simulation,0
RBX_02226,10.2,48,218,3.9,Simulation,1
RBX_02227,26.6,41,205,3.5,Action,1
RBX_02228,19.8,19,167,3.1,Simulation,0
RBX_02229,36.4,35,107,3.2,Action,1
RBX_02230,45.5,13,113,3.8,RPG,0
RBX_02231,20.3,1,223,2.4,Simulation,0
RBX_02232,30.9,35,268,2.6,Simulation,0
RBX_02233,24.1,41,264,4.5,Action,1
RBX_02234,30.4,11,70,4.4,Action,1
RBX_02235,38.5,9,33,2.8,RPG,0
RBX_02236,8.8,5,153,2.4,Action,0
RBX_02237,8.6,1,130,3.5,RPG,0
RBX_02238,28.0,18,98,4.6,Simulation,0
RBX_02239,31.6,1,230,3.8,Tycoon,0
RBX_02240,5.5,27,179,2.8,RPG,0
RBX_02241,22.6,2,48,2.8,RPG,0
RBX_02242,23.0,3,176,2.8,RPG,0
RBX_02243,32.1,9,183,3.4,Simulation,0
RBX_02244,12.0,23,210,3.8,RPG,0
RBX_02245,26.2,21,271,4.0,Action,1
RBX_02246,41.6,6,262,3.5,RPG,0
RBX_02247,7.3,11,77,4.2,Simulation,1
RBX_02248,33.9,18,159,2.2,Simulation,1
RBX_02249,35.8,43,108,3.3,RPG,1
RBX_02250,32.7,30,184,3.4,RPG,1
RBX_02251,53.2,33,124,3.5,Tycoon,1
RBX_02252,40.4,29,279,5.0,RPG,1
RBX_02253,30.7,43,130,2.5,Tycoon,1
RBX_02254,13.0,2,172,4.6,Action,1
RBX_02255,32.1,8,84,3.2,RPG,0
RBX_02256,29.3,14,92,4.2,RPG,0
RBX_02257,15.3,20,158,2.9,Simulation,1
RBX_02258,38.4,7,236,3.7,Simulation,1
RBX_02259,25.4,0,293,4.0,Tycoon,1
RBX_02260,15.8,18,56,4.0,Simulation,1
RBX_02261,41.3,43,134,5.0,RPG,1
RBX_02262,19.4,9,53,4.6,Simulation,1
RBX_02263,38.8,3,198,3.2,Action,1
RBX_02264,27.1,35,184,5.0,Action,1
RBX_02265,24.9,27,139,2.1,Simulation,0
RBX_02266,7.4,25,47,5.0,Tycoon,0
RBX_02267,23.2,39,230,3.6,RPG,1
RBX_02268,37.3,34,206,4.6,Simulation,1
RBX_02269,20.1,6,280,4.0,Action,0
RBX_02270,18.3,7,177,4.3,Tycoon,0
RBX_02271,29.6,1,120,4.6,Simulation,1
RBX_02272,37.1,48,19,3.1,Tycoon,1
RBX_02273,11.6,40,132,3.6,Tycoon,1
RBX_02274,16.6,37,257,3.0,RPG,1
RBX_02275,23.6,42,76,3.0,Action,1
RBX_02276,26.1,11,116,3.9,Simulation,0
RBX_02277,13.4,44,134,3.4,Simulation,1
RBX_02278,30.6,3,137,3.8,Simulation,1
RBX_02279,23.9,19,200,3.7,Action,0
RBX_02280,23.6,10,296,2.8,RPG,0
RBX_02281,18.9,16,200,4.5,Action,0
RBX_02282,33.4,15,252,3.2,Simulation,0
RBX_02283,4.0,11,252,3.9,Action,0
RBX_02284,4.9,26,300,3.3,RPG,0
RBX_02285,6.1,41,207,4.6,RPG,1
RBX_02286,28.5,25,268,2.9,Tycoon,0
RBX_02287,35.2,50,278,3.4,Action,1
RBX_02288,33.4,21,276,4.5,Action,0
RBX_02289,12.5,9,5,3.2,Action,0
RBX_02290,22.6,35,50,4.2,Simulation,1
RBX_02291,20.7,22,185,3.6,Action,1
RBX_02292,13.2,36,191,3.3,RPG,0
RBX_02293,41.1,39,296,3.0,Tycoon,1
RBX_02294,10.5,26,126,3.5,Action,1
RBX_02295,20.6,14,180,4.3,RPG,0
RBX_02296,50.3,35,256,3.4,Simulation,1
RBX_02297,15.2,46,107,2.8,Tycoon,1
RBX_02298,35.7,4,135,2.5,Action,0
RBX_02299,17.6,26,48,3.4,Tycoon,1
RBX_02300,21.2,41,104,3.5,RPG,1
RBX_02301,34.5,8,255,3.6,Action,1
RBX_02302,33.8,45,194,2.5,Action,1
RBX_02303,47.5,45,217,4.3,Simulation,1
RBX_02304,38.4,18,241,3.6,RPG,1
RBX_02305,32.5,34,83,3.8,Tycoon,1
RBX_02306,21.3,40,38,3.8,Simulation,1
RBX_02307,27.4,38,118,4.2,Simulation,1
RBX_02308,15.4,24,88,3.3,RPG,1
RBX_02309,35.5,27,134,3.5,Action,1
RBX_02310,23.7,6,297,4.1,Simulation,0
RBX_02311,2.0,7,207,3.5,Tycoon,0
RBX_02312,31.7,8,245,3.5,RPG,0
RBX_02313,13.4,45,211,3.4,Action,1
RBX_02314,42.5,45,182,4.8,Action,1
RBX_02315,23.5,40,39,4.3,Tycoon,1
RBX_02316,42.5,14,8,2.6,Tycoon,0
RBX_02317,25.4,41,214,4.7,RPG,1
RBX_02318,27.7,30,204,2.7,RPG,0
RBX_02319,26.8,2,8,4.7,Tycoon,0
RBX_02320,21.6,23,93,4.2,Tycoon,1
RBX_02321,2.0,10,130,4.4,RPG,0
RBX_02322,25.7,4,85,3.3,Tycoon,1
RBX_02323,36.1,48,183,4.6,Action,1
RBX_02324,12.0,50,31,1.2,Tycoon,0
RBX_02325,28.8,33,83,1.6,Action,0
RBX_02326,39.8,24,204,3.7,RPG,0
RBX_02327,37.1,10,109,3.9,Simulation,1
RBX_02328,27.9,12,120,2.8,Action,0
RBX_02329,13.3,25,271,4.5,Simulation,1
RBX_02330,6.9,23,184,3.9,Tycoon,0
RBX_02331,22.9,33,65,4.8,Action,1
RBX_02332,12.9,45,70,5.0,Tycoon,1
RBX_02333,24.3,50,8,3.8,Simulation,1
RBX_02334,4.5,20,72,3.6,Action,1
RBX_02335,17.7,40,127,2.9,Action,1
RBX_02336,42.1,30,252,2.0,RPG,1
RBX_02337,32.9,26,7,2.3,Tycoon,0
RBX_02338,23.8,2,174,2.1,Simulation,0
RBX_02339,5.4,49,154,3.8,Tycoon,1
RBX_02340,34.9,44,176,3.3,Tycoon,1
RBX_02341,2.0,29,127,3.6,Simulation,1
RBX_02342,28.0,0,295,3.1,Action,1
RBX_02343,40.2,17,22,2.1,Action,1
RBX_02344,48.8,20,71,3.4,Tycoon,1
RBX_02345,34.0,45,286,2.4,RPG,1
RBX_02346,39.8,22,57,3.7,Tycoon,1
RBX_02347,43.5,22,82,4.2,Action,1
RBX_02348,27.4,45,263,2.3,Action,1
RBX_02349,27.2,31,123,3.7,Simulation,0
RBX_02350,49.9,7,260,4.4,Action,1
RBX_02351,24.8,2,165,,Simulation,0
RBX_02352,26.7,40,233,4.2,Simulation,1
RBX_02353,54.6,50,33,3.6,Simulation,0
RBX_02354,44.4,28,101,2.1,Action,1
RBX_02355,31.7,34,136,3.6,RPG,1
RBX_02356,15.3,36,228,2.4,Tycoon,1
RBX_02357,35.6,36,113,2.4,RPG,1
RBX_02358,28.5,36,84,3.2,RPG,1
RBX_02359,34.1,24,168,4.7,Action,1
RBX_02360,18.6,6,152,4.2,Simulation,0
RBX_02361,46.6,34,179,4.2,Simulation,1
RBX_02362,10.3,4,227,2.7,Action,0
RBX_02363,2.7,27,32,4.7,RPG,0
RBX_02364,27.7,30,174,2.6,RPG,0
RBX_02365,37.4,13,252,4.3,RPG,1
RBX_02366,9.3,34,85,4.6,RPG,1
RBX_02367,27.4,4,198,4.3,Action,0
RBX_02368,5.4,7,206,2.3,Tycoon,0
RBX_02369,17.3,44,131,3.5,Simulation,0
RBX_02370,46.9,16,165,3.3,RPG,1
RBX_02371,18.0,18,136,4.0,RPG,1
RBX_02372,23.0,6,98,4.2,RPG,0
RBX_02373,28.8,11,69,3.5,Tycoon,0
RBX_02374,22.7,10,193,4.7,Simulation,1
RBX_02375,7.1,17,210,2.4,Simulation,0
RBX_02376,26.7,31,250,2.4,RPG,1
RBX_02377,14.3,45,55,3.2,Simulation,1
RBX_02378,24.2,19,100,4.2,Simulation,1
RBX_02379,19.5,49,262,1.5,Tycoon,1
RBX_02380,34.7,25,18,,Simulation,1
RBX_02381,21.8,22,20,3.3,RPG,0
RBX_02382,32.0,8,58,4.0,Tycoon,0
RBX_02383,31.5,16,166,4.1,Action,1
RBX_02384,14.9,2,125,4.0,RPG,0
RBX_02385,39.1,25,259,2.3,Action,0
RBX_02386,34.2,22,100,4.0,Tycoon,1
RBX_02387,40.3,14,180,3.6,RPG,0
RBX_02388,16.0,35,55,3.0,RPG,0
RBX_02389,14.8,22,161,3.1,Tycoon,1
RBX_02390,22.0,14,263,1.4,Action,0
RBX_02391,24.9,35,68,3.8,Simulation,0
RBX_02392,9.6,43,242,3.3,RPG,1
RBX_02393,15.8,19,94,3.2,Action,0
RBX_02394,33.3,33,35,2.8,Action,0
RBX_02395,2.0,42,82,4.8,RPG,1
RBX_02396,22.8,21,82,3.6,RPG,1
RBX_02397,30.0,40,140,4.4,Action,1
RBX_02398,32.4,47,104,3.0,RPG,1
RBX_02399,36.0,49,34,5.0,Action,1
RBX_02400,27.4,10,273,3.9,RPG,1
RBX_02401,28.8,40,160,2.3,Action,1
RBX_02402,12.8,9,266,4.1,Simulation,1
RBX_02403,38.0,0,191,2.7,Simulation,0
RBX_02404,5.1,20,143,4.4,RPG,0
RBX_02405,22.9,17,190,4.2,Tycoon,1
RBX_02406,15.5,13,231,3.8,Simulation,0
RBX_02407,14.2,8,59,3.4,RPG,0
RBX_02408,2.5,29,107,3.7,Tycoon,0
RBX_02409,27.6,31,58,4.1,RPG,1
RBX_02410,44.4,13,48,3.8,Action,0
RBX_02411,5.0,41,245,2.5,RPG,0
RBX_02412,5.3,40,226,3.8,Simulation,0
RBX_02413,28.0,41,277,3.7,Simulation,1
RBX_02414,41.6,29,172,4.1,RPG,1
RBX_02415,23.1,26,254,2.7,Action,0
RBX_02416,15.7,30,120,4.2,RPG,1
RBX_02417,38.2,43,160,3.4,Simulation,1
RBX_02418,37.1,31,84,3.5,Action,0
RBX_02419,20.6,8,150,3.7,Action,1
RBX_02420,39.7,4,190,1.4,Action,1
RBX_02421,25.8,20,290,4.0,Action,1
RBX_02422,2.0,39,32,4.8,Action,1
RBX_02423,30.8,15,143,3.1,Simulation,0
RBX_02424,20.7,21,206,3.1,Action,0
RBX_02425,19.6,44,70,4.3,RPG,1
RBX_02426,33.2,48,124,2.7,Tycoon,1
RBX_02427,4.4,11,56,,Tycoon,0
RBX_02428,17.0,4,297,3.3,Tycoon,1
RBX_02429,10.6,7,268,3.6,RPG,0
RBX_02430,17.6,33,276,2.7,RPG,1
RBX_02431,21.6,35,213,3.1,Action,1
RBX_02432,11.4,10,91,3.4,RPG,0
RBX_02433,36.9,9,251,4.7,Tycoon,1
RBX_02434,20.5,43,157,3.8,Tycoon,1
RBX_02435,35.5,15,265,3.0,Tycoon,1
RBX_02436,27.2,0,212,4.9,Action,0
RBX_02437,29.1,49,197,4.7,Action,1
RBX_02438,23.1,3,300,3.0,Action,1
RBX_02439,9.5,46,200,3.1,Simulation,1
RBX_02440,25.6,13,260,4.3,Action,1
RBX_02441,47.6,3,11,3.1,Action,0
RBX_02442,21.6,19,120,2.6,Tycoon,1
RBX_02443,48.1,3,194,3.0,Action,0
RBX_02444,25.8,28,262,3.3,Action,0
RBX_02445,30.6,36,237,2.3,RPG,1
RBX_02446,26.2,49,52,3.5,Action,0
RBX_02447,25.5,21,106,2.3,Tycoon,1
RBX_02448,3.6,28,48,2.7,Tycoon,1
RBX_02449,28.5,3,7,3.0,Simulation,0
RBX_02450,20.4,44,50,3.6,Simulation,0
RBX_02451,32.6,6,282,3.0,Action,0
RBX_02452,7.9,29,218,2.1,RPG,0
RBX_02453,30.6,22,261,2.1,RPG,1
RBX_02454,32.6,22,280,3.2,Simulation,1
RBX_02455,10.2,38,77,3.6,Tycoon,1
RBX_02456,26.8,17,55,3.2,Action,1
