Student_ID,Study_Hours,Attendance_Rate,Mock_Score,Sleep_Hours,Academy_Type,Pass
STU_03122,29.9,61.2,57.9,5.6,Offline,1
STU_03123,21.4,74.6,19.3,5.2,Online,0
STU_03124,23.6,80.2,73.8,6.3,Online,1
STU_03125,32.4,,23.0,8.0,Offline,0
STU_03126,5.9,90.8,72.1,7.0,Self_Study,0
STU_03127,38.2,67.6,36.7,6.9,Self_Study,0
STU_03128,25.7,55.0,52.7,7.0,Online,1
STU_03129,20.9,89.1,69.3,7.2,Offline,1
STU_03130,24.1,74.6,99.6,6.3,Offline,1
STU_03131,24.6,93.2,62.1,7.4,Offline,1
STU_03132,7.7,81.6,24.3,5.5,Self_Study,1
STU_03133,39.9,75.0,77.2,7.5,Offline,1
STU_03134,25.4,72.7,55.8,7.8,Online,1
STU_03135,29.4,82.2,61.3,7.5,Online,1
STU_03136,34.5,68.8,70.0,7.6,Offline,1
STU_03137,14.8,62.2,19.9,7.2,Offline,0
STU_03138,29.7,84.1,60.1,8.3,Offline,1
STU_03139,22.3,72.8,52.6,3.1,Offline,0
STU_03140,33.5,75.5,82.0,7.8,Self_Study,1
STU_03141,3.7,91.3,73.1,9.5,Offline,1
STU_03142,24.0,73.3,30.7,5.6,Self_Study,0
STU_03143,19.0,75.2,82.7,5.4,Online,1
STU_03144,29.3,66.0,68.1,8.4,Self_Study,1
STU_03145,29.7,81.5,32.1,5.1,Online,1
STU_03146,17.9,80.2,61.0,5.5,Offline,1
STU_03147,17.9,88.5,78.6,6.8,Offline,1
STU_03148,23.9,66.3,38.1,5.3,Offline,0
STU_03149,16.0,68.1,84.8,7.8,Self_Study,1
STU_03150,33.4,86.9,32.8,5.3,Online,1
STU_03151,21.3,78.8,45.8,7.0,Offline,1
STU_03152,1.0,61.4,43.0,6.9,Self_Study,0
STU_03153,21.3,94.6,84.8,9.0,Online,1
STU_03154,14.6,49.5,51.2,8.2,Self_Study,1
STU_03155,8.7,86.8,39.1,5.7,Offline,1
STU_03156,12.6,56.0,68.0,4.6,Self_Study,1
STU_03157,26.1,100.0,71.9,7.8,Offline,1
STU_03158,38.3,51.8,72.0,5.5,Offline,1
STU_03159,28.1,92.3,55.1,6.0,Online,1
STU_03160,18.9,73.8,64.6,4.9,Self_Study,1
STU_03161,29.6,69.5,48.3,7.5,Online,1
STU_03162,20.4,77.8,90.1,5.5,Offline,0
STU_03163,18.1,84.5,80.6,6.4,Online,1
STU_03164,13.5,61.4,79.5,6.5,Online,1
STU_03165,7.5,62.8,74.3,6.8,Online,1
STU_03166,21.1,84.7,69.4,7.5,Self_Study,1
STU_03167,26.6,49.4,37.6,6.1,Offline,0
STU_03168,24.0,66.2,71.4,5.4,Offline,1
STU_03169,20.8,100.0,62.1,3.7,Self_Study,1
STU_03170,15.5,60.5,82.7,6.7,Offline,1
STU_03171,31.1,92.2,74.5,6.3,Online,1
STU_03172,11.8,66.2,69.9,5.4,Offline,1
STU_03173,32.8,82.6,29.7,6.6,Self_Study,1
STU_03174,15.0,84.8,58.4,7.8,Online,1
STU_03175,17.5,91.9,50.0,8.2,Offline,1
STU_03176,10.3,72.0,64.5,4.2,Offline,1
STU_03177,20.0,100.0,52.5,6.0,Offline,1
STU_03178,34.8,66.2,55.0,7.9,Self_Study,1
STU_03179,30.2,78.5,68.3,8.9,Offline,1
STU_03180,34.8,78.7,52.2,5.3,Online,0
STU_03181,30.2,58.2,62.2,8.6,Self_Study,1
STU_03182,14.0,70.7,32.7,4.5,Offline,1
STU_03183,21.7,77.4,45.0,8.2,Online,0
STU_03184,17.2,68.5,71.8,6.1,Online,1
STU_03185,38.3,100.0,37.9,8.8,Self_Study,1
STU_03186,13.0,62.4,82.4,5.8,Online,1
STU_03187,33.9,92.7,77.5,6.0,Offline,1
STU_03188,33.9,87.8,55.2,6.3,Online,1
STU_03189,43.3,74.8,100.0,4.2,Self_Study,1
STU_03190,20.9,62.0,82.4,3.9,Self_Study,1
STU_03191,32.1,63.5,42.9,7.3,Offline,1
STU_03192,47.8,,73.4,8.0,Offline,0
STU_03193,18.8,48.2,61.2,7.4,Self_Study,1
STU_03194,9.6,59.9,46.0,4.6,Self_Study,0
STU_03195,6.2,,40.7,7.2,Self_Study,1
STU_03196,32.1,95.2,77.9,5.0,Self_Study,1
STU_03197,6.2,84.3,49.2,7.1,Offline,1
STU_03198,21.3,86.8,58.2,8.2,Offline,1
STU_03199,29.4,83.8,43.4,7.1,Self_Study,1
STU_03200,26.9,77.5,46.5,8.7,Self_Study,1
STU_03201,29.3,96.9,57.7,6.3,Self_Study,1
STU_03202,27.2,65.8,67.0,6.2,Online,1
STU_03203,37.8,76.6,13.4,6.6,Offline,1
STU_03204,15.5,86.2,60.3,4.5,Offline,1
STU_03205,18.2,55.2,46.6,5.9,Self_Study,1
STU_03206,17.3,100.0,85.2,6.0,Online,1
STU_03207,33.3,75.4,100.0,6.1,Self_Study,1
STU_03208,34.0,77.1,53.5,6.9,Online,1
STU_03209,29.5,93.9,29.0,4.3,Offline,1
STU_03210,36.8,88.7,62.1,4.8,Offline,1
STU_03211,13.2,75.6,56.3,8.2,Offline,0
STU_03212,41.7,77.0,95.5,3.5,Offline,1
STU_03213,40.2,52.4,90.0,7.4,Self_Study,1
STU_03214,32.4,66.7,75.6,5.9,Online,1
STU_03215,42.8,82.8,49.4,6.7,Offline,1
STU_03216,8.4,81.7,72.2,8.8,Online,1
STU_03217,19.8,93.3,64.8,6.3,Self_Study,1
STU_03218,17.6,73.2,64.3,7.4,Offline,1
STU_03219,32.2,54.2,32.0,6.6,Offline,1
STU_03220,14.5,90.9,79.1,6.3,Self_Study,1
STU_03221,32.6,96.5,61.9,6.2,Offline,1
STU_03222,38.7,88.5,58.2,7.6,Online,1
STU_03223,32.0,72.5,49.2,5.4,Self_Study,1
STU_03224,27.8,90.7,45.7,4.8,Offline,0
STU_03225,15.1,100.0,65.7,6.6,Offline,1
STU_03226,16.5,76.7,28.5,6.8,Offline,0
STU_03227,37.5,55.3,74.2,3.8,Self_Study,1
STU_03228,32.8,66.2,41.0,6.5,Online,0
STU_03229,24.6,84.4,22.9,4.7,Online,1
STU_03230,20.8,50.9,92.8,7.4,Offline,1
STU_03231,4.7,77.5,44.6,3.8,Offline,1
STU_03232,14.3,80.7,47.0,9.4,Online,1
STU_03233,44.1,98.0,80.4,6.0,Offline,1
STU_03234,12.2,94.7,93.4,5.2,Online,1
STU_03235,26.9,88.0,32.4,6.1,Self_Study,0
STU_03236,35.1,42.6,42.8,7.3,Offline,1
STU_03237,12.5,88.8,44.1,7.8,Online,1
STU_03238,26.8,85.6,76.8,6.1,Online,1
STU_03239,34.4,78.8,89.5,4.3,Self_Study,1
STU_03240,25.1,49.0,40.6,4.7,Self_Study,1
STU_03241,53.7,63.3,85.5,6.9,Self_Study,1
STU_03242,8.3,57.5,47.2,8.0,Online,1
STU_03243,35.6,44.8,66.1,8.2,Self_Study,1
STU_03244,23.3,75.0,37.1,6.8,Offline,1
STU_03245,32.7,63.0,57.8,8.0,Online,1
STU_03246,29.4,100.0,58.0,9.4,Offline,1
STU_03247,17.7,72.5,54.3,8.3,Offline,0
STU_03248,27.3,94.4,66.9,7.9,Online,1
STU_03249,6.4,51.5,41.9,5.3,Self_Study,1
STU_03250,31.0,67.0,44.1,7.9,Self_Study,0
STU_03251,28.0,76.5,67.9,7.2,Online,1
STU_03252,31.4,61.4,84.2,7.5,Self_Study,0
STU_03253,35.6,68.7,59.6,8.4,Offline,1
STU_03254,28.7,71.7,69.1,7.0,Offline,0
STU_03255,26.5,71.5,73.6,6.3,Self_Study,1
STU_03256,16.2,100.0,74.9,4.9,Offline,1
STU_03257,17.9,80.7,42.8,6.1,Offline,1
STU_03258,36.9,82.2,46.0,6.8,Online,1
STU_03259,39.4,83.1,47.6,6.9,Offline,1
STU_03260,22.6,84.2,94.7,6.9,Offline,1
STU_03261,25.5,73.8,69.1,7.9,Offline,1
STU_03262,16.0,70.2,68.3,7.8,Offline,1
STU_03263,36.7,77.5,66.6,6.4,Offline,1
STU_03264,31.7,92.4,36.2,5.2,Offline,1
STU_03265,44.4,91.9,94.9,7.1,Offline,1
STU_03266,16.2,71.4,68.6,9.9,Online,1
STU_03267,21.2,86.5,73.0,7.0,Online,1
STU_03268,27.3,72.1,28.2,6.1,Offline,1
STU_03269,31.5,,74.0,7.3,Online,1
STU_03270,22.8,67.9,53.6,7.4,Online,0
STU_03271,16.3,72.3,36.2,7.4,Online,1
STU_03272,33.8,95.1,42.8,8.6,Online,1
STU_03273,32.2,76.4,37.2,7.1,Offline,1
STU_03274,15.8,77.0,36.9,8.5,Offline,1
STU_03275,38.6,53.3,61.1,6.8,Online,1
STU_03276,36.7,70.4,53.0,8.8,Online,0
STU_03277,26.3,71.4,66.0,8.3,Online,0
STU_03278,25.8,62.6,90.2,7.9,Offline,1
STU_03279,30.5,75.3,57.7,7.7,Self_Study,1
STU_03280,16.4,68.6,19.6,10.0,Online,1
STU_03281,25.3,76.2,55.6,8.1,Offline,1
STU_03282,3.5,76.8,81.5,5.2,Online,1
STU_03283,33.8,60.7,58.5,6.9,Online,1
STU_03284,9.4,69.0,87.5,6.1,Offline,1
STU_03285,40.0,76.2,68.2,9.6,Offline,1
STU_03286,21.7,92.8,26.9,8.4,Online,1
STU_03287,22.9,78.9,62.0,9.5,Online,0
STU_03288,18.7,65.1,65.3,5.4,Online,1
STU_03289,22.1,81.0,79.4,8.2,Self_Study,1
STU_03290,39.2,100.0,92.8,4.5,Online,0
STU_03291,1.0,88.8,76.3,4.1,Online,1
STU_03292,37.8,83.2,67.9,5.9,Self_Study,0
STU_03293,28.4,85.9,72.2,8.8,Online,1
STU_03294,12.9,96.6,57.0,5.0,Online,1
STU_03295,14.2,91.1,33.7,6.5,Online,1
STU_03296,41.8,83.5,60.7,8.3,Online,1
STU_03297,15.5,91.0,66.6,7.8,Online,1
STU_03298,13.5,58.8,38.3,9.8,Self_Study,1
STU_03299,36.4,52.5,83.9,6.5,Self_Study,1
STU_03300,28.4,77.4,78.1,5.8,Offline,1
STU_03301,15.6,76.0,35.3,4.9,Offline,0
STU_03302,27.2,66.8,84.6,5.9,Offline,1
STU_03303,14.7,87.4,54.5,4.8,Offline,1
STU_03304,36.0,47.1,46.0,3.8,Self_Study,1
STU_03305,35.6,67.0,79.4,9.4,Offline,1
STU_03306,30.3,67.7,59.1,6.6,Online,1
STU_03307,28.6,50.5,94.2,10.0,Online,1
STU_03308,42.6,97.4,44.6,5.2,Self_Study,1
STU_03309,25.0,54.6,28.8,5.9,Online,1
STU_03310,13.2,66.2,55.0,5.3,Self_Study,0
STU_03311,29.5,88.6,74.2,5.5,Offline,1
STU_03312,45.9,84.7,43.3,7.8,Offline,1
STU_03313,14.9,58.4,36.1,7.3,Online,1
STU_03314,21.4,85.2,64.1,7.8,Online,1
STU_03315,29.2,79.3,33.7,8.5,Offline,1
STU_03316,24.5,100.0,65.5,8.2,Offline,1
STU_03317,15.2,81.1,53.9,5.0,Offline,1
STU_03318,36.2,72.9,68.9,5.7,Offline,1
STU_03319,48.2,62.2,35.1,6.7,Offline,1
STU_03320,27.0,63.8,83.4,10.0,Self_Study,1
STU_03321,16.0,62.6,56.7,7.7,Self_Study,0
STU_03322,9.5,95.6,73.7,6.7,Self_Study,1
STU_03323,27.6,75.3,77.3,7.5,Offline,1
STU_03324,36.0,83.5,39.2,5.6,Online,1
STU_03325,29.8,97.7,75.9,6.9,Online,1
STU_03326,25.0,39.6,34.3,7.9,Offline,1
STU_03327,19.1,94.2,35.3,6.5,Offline,0
STU_03328,14.1,75.8,95.4,5.4,Offline,0
STU_03329,33.3,81.5,80.0,6.4,Offline,1
STU_03330,34.1,62.6,97.3,6.0,Self_Study,1
STU_03331,9.5,63.7,53.3,4.5,Online,1
STU_03332,40.9,82.3,61.8,5.6,Self_Study,0
STU_03333,30.7,100.0,69.5,4.4,Online,1
STU_03334,39.0,90.0,59.8,4.6,Online,1
STU_03335,11.6,94.0,46.6,4.8,Self_Study,0
STU_03336,11.3,72.1,43.9,7.9,Self_Study,1
STU_03337,23.5,66.0,63.8,8.7,Self_Study,1
STU_03338,30.0,63.3,40.8,4.2,Self_Study,0
STU_03339,43.0,67.7,40.3,8.9,Self_Study,1
STU_03340,32.1,44.2,67.1,4.8,Offline,1
STU_03341,22.6,64.1,58.3,7.6,Offline,1
STU_03342,14.7,66.6,76.9,6.9,Online,1
STU_03343,37.3,72.4,52.4,7.5,Online,1
STU_03344,15.4,77.0,49.5,4.8,Offline,1
STU_03345,41.3,80.4,67.6,3.8,Offline,1
STU_03346,22.2,74.8,45.4,5.3,Offline,0
STU_03347,40.9,66.3,48.2,7.1,Offline,1
STU_03348,31.8,45.5,48.9,9.4,Self_Study,1
STU_03349,23.6,66.4,56.2,5.0,Offline,0
STU_03350,19.8,60.4,91.9,6.4,Self_Study,1
STU_03351,21.6,82.0,35.2,5.4,Self_Study,0
STU_03352,29.3,88.6,83.3,6.5,Offline,1
STU_03353,25.8,89.1,73.3,3.6,Online,1
STU_03354,19.1,86.4,88.2,8.7,Online,1
STU_03355,23.3,73.0,100.0,6.5,Offline,1
STU_03356,25.8,67.2,85.8,7.9,Offline,1
STU_03357,3.7,63.8,76.7,6.2,Offline,1
STU_03358,29.6,52.4,36.4,6.8,Self_Study,1
STU_03359,15.2,89.9,38.6,8.2,Offline,1
STU_03360,13.5,72.4,66.5,6.7,Online,1
STU_03361,8.1,56.3,29.4,6.8,Self_Study,0
STU_03362,7.1,62.6,71.1,5.3,Online,1
STU_03363,11.4,62.0,21.6,5.7,Online,0
STU_03364,17.9,75.6,80.7,5.0,Online,1
STU_03365,44.5,91.0,54.2,5.4,Online,1
STU_03366,19.7,69.8,62.3,8.4,Self_Study,1
STU_03367,26.8,41.2,46.5,9.2,Offline,0
STU_03368,29.0,72.2,25.8,4.6,Offline,0
STU_03369,26.3,72.7,82.2,7.1,Offline,1
STU_03370,24.2,71.6,84.0,6.0,Offline,0
STU_03371,13.0,65.6,53.7,8.6,Offline,1
STU_03372,39.5,78.3,71.9,6.7,Self_Study,1
STU_03373,43.1,76.0,53.0,6.5,Offline,1
STU_03374,8.2,74.6,65.2,5.4,Self_Study,1
STU_03375,14.8,81.2,73.7,4.2,Self_Study,0
STU_03376,22.2,,70.0,7.6,Online,1
STU_03377,15.4,67.7,84.1,7.0,Offline,1
STU_03378,30.1,95.7,69.3,7.1,Self_Study,1
STU_03379,17.7,83.4,60.5,5.6,Self_Study,1
STU_03380,46.7,87.4,46.3,6.3,Online,1
STU_03381,36.9,93.4,51.4,7.7,Online,0
STU_03382,27.1,82.9,74.6,8.0,Offline,1
STU_03383,35.3,88.9,33.0,4.7,Online,1
STU_03384,36.1,51.3,79.9,5.5,Online,1
STU_03385,19.4,78.1,54.9,4.4,Online,1
STU_03386,16.8,72.3,45.3,6.8,Online,0
STU_03387,25.8,100.0,40.2,7.8,Offline,1
STU_03388,33.6,88.9,72.1,6.1,Self_Study,1
STU_03389,26.4,65.5,59.7,5.5,Online,1
STU_03390,9.2,80.6,88.6,6.0,Offline,1
STU_03391,17.0,77.5,37.3,10.0,Offline,1
STU_03392,24.3,81.8,49.6,8.3,Self_Study,0
STU_03393,24.2,59.7,58.3,7.6,Offline,1
STU_03394,44.7,80.4,46.5,7.0,Online,1
STU_03395,11.1,71.6,60.1,6.5,Self_Study,0
STU_03396,30.1,79.2,65.8,5.1,Self_Study,1
STU_03397,39.9,64.1,68.7,4.9,Offline,0
STU_03398,47.7,66.2,87.1,5.6,Online,1
STU_03399,21.0,92.6,36.5,5.1,Online,1
STU_03400,29.9,59.2,66.1,5.6,Online,1
STU_03401,30.7,60.3,48.4,6.3,Online,1
STU_03402,27.0,74.2,67.7,6.5,Online,1
STU_03403,24.0,63.4,67.8,5.6,Online,1
STU_03404,29.4,61.7,42.2,7.2,Online,0
STU_03405,1.0,76.6,43.8,6.2,Self_Study,0
STU_03406,31.8,52.4,69.2,6.8,Offline,1
STU_03407,26.3,59.9,60.4,5.4,Online,1
STU_03408,22.8,100.0,56.0,7.5,Self_Study,0
STU_03409,45.5,81.9,71.8,5.7,Self_Study,0
STU_03410,18.3,63.8,73.2,8.9,Online,0
STU_03411,21.0,81.3,50.5,6.2,Online,1
STU_03412,44.9,83.5,44.7,6.4,Online,1
STU_03413,16.7,89.9,37.3,7.4,Offline,0
STU_03414,19.5,73.1,60.6,7.7,Online,1
STU_03415,23.5,89.6,34.4,7.9,Online,0
STU_03416,33.4,44.4,61.8,9.2,Offline,1
STU_03417,27.1,59.2,81.9,7.5,Offline,1
STU_03418,12.1,77.5,53.6,6.4,Online,1
STU_03419,19.7,79.9,50.3,5.7,Offline,1
STU_03420,18.9,61.3,96.0,6.3,Online,1
STU_03421,24.2,78.9,87.2,8.7,Offline,1
STU_03422,29.3,65.6,46.2,4.4,Offline,1
STU_03423,29.2,70.8,62.5,5.3,Offline,1
STU_03424,7.2,90.4,65.9,6.2,Offline,1
STU_03425,35.6,88.6,63.7,5.3,Online,1
STU_03426,27.5,60.0,92.7,5.9,Online,0
STU_03427,38.8,59.1,61.6,9.2,Online,1
STU_03428,29.4,68.8,64.3,6.1,Online,1
STU_03429,36.0,74.6,72.4,7.1,Online,1
STU_03430,29.7,65.1,81.4,4.0,Online,1
STU_03431,38.5,90.6,76.9,4.8,Offline,1
STU_03432,30.2,80.2,69.7,7.9,Online,1
STU_03433,24.0,81.1,31.9,9.0,Self_Study,0
STU_03434,47.7,56.0,51.2,6.8,Self_Study,1
STU_03435,33.9,92.5,74.7,6.0,Online,1
STU_03436,30.7,32.7,64.5,7.2,Offline,1
STU_03437,12.2,87.5,74.9,3.0,Self_Study,1
STU_03438,12.1,89.0,94.0,6.8,Offline,1
STU_03439,27.9,68.5,38.8,4.9,Self_Study,0
STU_03440,26.5,94.1,80.5,7.7,Self_Study,1
STU_03441,18.9,74.1,54.1,3.2,Self_Study,1
STU_03442,26.4,75.9,76.8,5.6,Online,1
STU_03443,40.9,80.1,59.3,6.4,Online,0
STU_03444,32.0,100.0,98.3,5.4,Online,1
STU_03445,13.6,95.2,62.3,5.9,Offline,1
STU_03446,23.9,85.5,48.5,7.9,Offline,1
STU_03447,17.0,61.3,67.6,6.5,Online,1
STU_03448,21.1,77.2,65.8,5.1,Online,1
STU_03449,20.9,62.8,80.5,7.9,Offline,0
STU_03450,20.2,87.3,68.1,6.9,Online,1
STU_03451,12.4,77.1,100.0,6.9,Offline,1
STU_03452,23.7,58.1,58.0,5.2,Offline,1
STU_03453,19.4,76.2,58.2,3.0,Offline,1
STU_03454,1.0,62.3,49.1,5.1,Online,1
STU_03455,45.5,77.3,61.5,5.0,Self_Study,1
STU_03456,35.9,62.1,64.2,5.6,Online,1
STU_03457,21.2,75.4,65.1,5.2,Self_Study,1
STU_03458,25.2,86.3,61.2,6.7,Self_Study,1
STU_03459,13.3,74.2,49.0,7.8,Offline,0
STU_03460,42.0,69.1,44.1,8.1,Offline,1
STU_03461,44.0,78.0,53.2,7.8,Offline,1
STU_03462,26.6,85.5,80.5,5.2,Self_Study,1
STU_03463,35.2,58.4,84.4,6.6,Online,1
STU_03464,26.8,78.9,58.6,8.8,Offline,1
STU_03465,11.6,94.8,43.1,4.1,Online,1
STU_03466,20.9,83.6,58.5,8.5,Self_Study,1
STU_03467,26.3,75.9,97.6,5.0,Self_Study,1
STU_03468,20.5,84.6,78.0,6.9,Offline,1
STU_03469,22.8,81.8,69.9,7.1,Offline,1
STU_03470,24.1,86.3,77.3,6.8,Online,1
STU_03471,24.2,44.6,87.7,9.8,Offline,1
STU_03472,25.5,51.7,39.2,6.0,Self_Study,1
STU_03473,14.4,90.1,52.9,4.0,Offline,1
STU_03474,17.8,52.4,50.5,7.0,Offline,1
STU_03475,12.2,81.0,70.6,6.2,Self_Study,1
STU_03476,34.8,69.7,62.9,7.3,Online,1
STU_03477,3.9,60.1,73.6,7.8,Self_Study,0
STU_03478,36.5,80.2,50.9,6.4,Offline,1
STU_03479,38.9,78.0,84.7,7.2,Online,1
STU_03480,22.0,100.0,58.8,6.7,Offline,1
STU_03481,1.0,65.6,72.5,9.2,Self_Study,1
STU_03482,21.4,96.6,81.5,5.9,Offline,1
STU_03483,24.4,80.3,80.1,5.5,Offline,0
STU_03484,14.9,65.1,66.5,7.8,Self_Study,1
STU_03485,19.8,87.0,74.7,5.1,Self_Study,1
STU_03486,40.3,83.5,91.3,7.1,Self_Study,1
STU_03487,31.6,75.5,69.2,6.2,Online,0
STU_03488,15.8,79.0,46.9,6.3,Offline,1
STU_03489,9.0,66.0,70.5,10.0,Self_Study,0
STU_03490,21.7,62.6,59.3,8.4,Offline,1
STU_03491,22.9,86.4,17.7,8.0,Offline,1
STU_03492,30.0,71.6,68.3,7.3,Offline,1
STU_03493,19.6,73.8,62.1,5.5,Offline,1
STU_03494,30.1,79.2,80.8,6.9,Online,1
STU_03495,44.4,79.0,46.5,7.4,Online,1
STU_03496,33.2,53.6,32.9,6.8,Offline,1
STU_03497,24.5,94.3,63.0,6.6,Offline,1
STU_03498,23.2,76.8,66.8,5.9,Self_Study,1
STU_03499,21.4,72.0,61.7,6.9,Online,1
STU_03500,36.8,81.5,60.4,5.7,Online,1
STU_03501,18.7,78.5,40.8,7.6,Self_Study,0
STU_03502,25.5,86.5,57.5,3.5,Offline,1
STU_03503,25.5,83.1,53.7,8.5,Online,1
STU_03504,20.0,85.8,79.3,4.5,Self_Study,1
STU_03505,11.3,95.3,66.8,4.9,Offline,1
STU_03506,28.2,88.3,55.0,7.1,Offline,1
STU_03507,24.4,72.6,91.0,7.3,Self_Study,1
STU_03508,30.0,58.2,55.2,9.6,Online,1
STU_03509,19.7,100.0,70.0,6.9,Offline,1
STU_03510,37.2,71.4,57.0,6.4,Self_Study,1
STU_03511,16.2,67.9,89.4,6.8,Offline,1
STU_03512,42.1,48.9,61.6,8.9,Self_Study,1
STU_03513,7.5,80.1,62.1,10.0,Online,1
STU_03514,29.3,77.2,57.5,6.2,Online,0
STU_03515,29.8,52.3,63.5,7.3,Offline,1
STU_03516,17.0,81.8,81.6,6.4,Offline,1
STU_03517,29.2,67.5,75.2,6.4,Online,1
STU_03518,37.8,100.0,60.5,9.3,Online,1
STU_03519,2.8,66.5,90.6,5.1,Self_Study,1
STU_03520,30.0,68.5,75.7,3.0,Self_Study,1
STU_03521,1.0,61.9,52.1,7.0,Online,1
STU_03522,15.3,94.2,35.2,8.3,Offline,0
STU_03523,41.3,,52.5,6.8,Offline,1
STU_03524,19.2,64.1,67.4,7.3,Self_Study,1
STU_03525,13.3,85.6,70.7,7.6,Offline,1
STU_03526,23.0,54.3,84.5,6.7,Self_Study,1
STU_03527,45.7,84.4,40.3,7.3,Self_Study,1
STU_03528,6.7,100.0,52.1,7.3,Offline,0
STU_03529,14.5,83.5,38.8,3.6,Online,1
STU_03530,40.0,84.6,35.9,6.7,Offline,1
STU_03531,43.6,88.1,48.7,4.1,Self_Study,0
STU_03532,24.0,100.0,66.6,6.4,Offline,1
STU_03533,12.6,93.1,73.9,5.8,Self_Study,1
STU_03534,46.0,81.6,42.9,8.1,Self_Study,0
STU_03535,40.9,88.6,45.4,6.9,Offline,1
STU_03536,31.8,61.7,28.0,7.2,Offline,1
STU_03537,16.9,86.6,63.9,6.2,Offline,0
STU_03538,24.5,59.9,46.8,8.1,Online,1
STU_03539,23.4,69.5,89.9,4.1,Offline,1
STU_03540,28.3,28.8,67.4,5.2,Online,1
STU_03541,39.5,81.0,56.9,8.4,Self_Study,1
STU_03542,33.8,65.3,48.5,5.8,Self_Study,0
STU_03543,14.2,91.7,33.1,3.3,Online,0
STU_03544,38.8,80.9,35.4,8.7,Offline,1
STU_03545,28.1,91.9,48.8,8.1,Offline,1
STU_03546,31.9,58.7,47.4,7.6,Self_Study,1
STU_03547,39.7,90.6,42.0,6.6,Offline,1
STU_03548,13.9,100.0,66.8,9.0,Online,1
STU_03549,24.6,86.5,69.3,8.4,Online,1
STU_03550,19.7,86.9,51.7,8.8,Online,1
STU_03551,9.3,77.5,94.8,7.5,Self_Study,1
STU_03552,28.5,67.1,28.6,6.7,Offline,1
STU_03553,50.1,86.4,61.0,5.9,Self_Study,0
STU_03554,6.6,52.4,56.1,4.6,Offline,1
STU_03555,24.7,68.7,50.1,7.3,Offline,1
STU_03556,31.4,48.4,47.4,7.4,Self_Study,1
STU_03557,26.2,64.4,59.9,6.0,Self_Study,0
STU_03558,23.9,84.6,55.9,7.4,Online,1
STU_03559,12.0,82.6,52.9,6.0,Online,0
STU_03560,27.3,75.8,36.6,7.8,Online,0
STU_03561,17.4,77.6,30.9,5.2,Self_Study,1
STU_03562,3.1,46.7,54.8,4.9,Self_Study,1
STU_03563,36.9,69.4,52.8,6.1,Online,1
STU_03564,34.6,64.8,56.5,7.7,Online,1
STU_03565,25.5,65.1,58.0,4.8,Offline,1
STU_03566,27.3,84.0,50.6,8.1,Offline,1
STU_03567,35.7,62.1,56.2,4.0,Offline,1
STU_03568,27.2,65.9,44.6,6.1,Self_Study,1
STU_03569,34.0,43.7,87.4,4.4,Self_Study,1
STU_03570,22.0,70.6,45.6,3.0,Online,1
STU_03571,38.1,58.7,53.3,7.0,Online,1
STU_03572,28.2,76.2,47.0,6.2,Online,1
STU_03573,26.9,60.7,46.7,4.4,Online,1
STU_03574,12.3,76.6,60.4,5.7,Self_Study,1
STU_03575,27.9,72.8,58.2,7.2,Offline,0
STU_03576,16.7,100.0,51.7,5.9,Offline,1
STU_03577,18.6,82.5,54.9,6.2,Offline,1
STU_03578,16.8,47.4,47.0,5.9,Online,1
STU_03579,14.3,56.0,67.2,5.6,Online,1
STU_03580,46.2,75.8,97.0,5.6,Self_Study,1
STU_03581,38.3,61.1,44.3,5.6,Self_Study,0
STU_03582,44.2,30.5,67.1,5.4,Online,1
STU_03583,12.8,95.2,60.8,5.0,Offline,1
STU_03584,25.7,85.8,72.0,5.9,Offline,1
STU_03585,12.1,82.8,72.5,5.5,Offline,1
STU_03586,18.0,65.9,63.7,4.9,Offline,1
STU_03587,15.8,81.4,59.3,7.6,Self_Study,0
STU_03588,37.4,64.4,52.2,8.3,Online,1
STU_03589,21.0,78.1,46.2,6.5,Offline,1
STU_03590,35.7,61.2,58.3,6.6,Self_Study,0
STU_03591,31.0,97.7,36.9,5.5,Self_Study,1
STU_03592,48.0,51.4,49.3,8.1,Online,1
STU_03593,10.2,93.5,79.9,9.1,Offline,1
STU_03594,37.6,75.6,61.8,6.3,Online,1
STU_03595,36.5,67.7,76.1,5.7,Self_Study,1
STU_03596,15.3,77.5,86.5,7.0,Offline,1
STU_03597,35.1,86.0,56.8,6.7,Online,1
STU_03598,28.4,95.5,63.7,5.7,Offline,1
STU_03599,22.7,79.7,54.6,7.2,Offline,0
STU_03600,16.8,61.6,45.4,7.9,Online,1
STU_03601,17.8,75.8,42.8,5.3,Self_Study,1
STU_03602,45.5,100.0,75.2,10.0,Online,1
STU_03603,25.0,95.2,63.8,4.2,Offline,1
STU_03604,32.8,88.6,93.2,5.2,Offline,1
STU_03605,17.1,86.9,77.5,6.9,Self_Study,1
STU_03606,17.2,85.5,46.8,9.9,Online,0
STU_03607,35.8,92.4,75.1,5.7,Offline,1
STU_03608,11.5,,54.5,4.9,Online,0
STU_03609,20.8,54.7,81.9,7.3,Self_Study,1
STU_03610,25.3,76.0,51.2,6.1,Online,1
STU_03611,26.1,62.7,41.1,7.5,Offline,0
STU_03612,23.2,59.2,45.7,6.4,Offline,1
STU_03613,29.0,64.2,46.6,5.2,Online,0
STU_03614,31.9,100.0,44.9,10.0,Online,1
STU_03615,32.3,77.0,49.7,3.0,Online,0
STU_03616,15.1,80.4,75.4,9.2,Self_Study,0
