Character_ID,Weapon_Type,Movement_Speed,Attack_Power,Defense_Power
CHAR_03855,Bow,101,30,89.0
CHAR_04414,Staff,112,34,85.0
CHAR_09182,Sword,52,51,56.0
CHAR_11091,Sword,85,49,62.0
CHAR_06428,Sword,66,84,19.0
CHAR_00288,Sword,58,21,17.0
CHAR_02626,Shield,131,27,22.0
CHAR_08862,Staff,56,83,16.0
CHAR_03684,Staff,120,20,80.0
CHAR_07971,Shield,94,89,19.0
CHAR_06950,Staff,78,89,22.0
CHAR_00388,Shield,63,25,24.0
CHAR_00836,Bow,107,28,26.0
CHAR_09023,Shield,83,56,61.0
CHAR_03181,Bow,73,18,83.0
CHAR_00280,Shield,122,21,16.0
CHAR_08113,Bow,110,82,17.0
CHAR_04459,Shield,132,12,95.0
CHAR_06298,Shield,146,80,6.0
CHAR_05860,Sword,71,22,88.0
CHAR_01112,Bow,54,24,28.0
CHAR_03798,Staff,136,18,
CHAR_11183,Shield,139,60,49.0
CHAR_10041,Bow,131,45,61.0
CHAR_09854,Staff,83,51,55.0
CHAR_04768,Shield,136,24,90.0
CHAR_03421,Bow,71,15,87.0
CHAR_08693,Sword,89,91,16.0
CHAR_00267,Staff,144,13,18.0
CHAR_01598,Shield,79,20,22.0
CHAR_04929,Staff,101,11,84.0
CHAR_09563,Staff,104,58,53.0
CHAR_07169,Sword,112,100,16.0
CHAR_11562,Sword,72,59,53.0
CHAR_02498,Bow,84,24,9.0
CHAR_07433,Staff,116,87,24.0
CHAR_11221,Shield,125,53,56.0
CHAR_03842,Sword,88,31,82.0
CHAR_08729,Sword,60,87,19.0
CHAR_01379,Bow,119,29,16.0
CHAR_09488,Shield,114,54,49.0
CHAR_10489,Bow,129,55,63.0
CHAR_00416,Bow,93,28,24.0
CHAR_05967,Staff,83,22,94.0
CHAR_06795,Sword,113,85,19.0
CHAR_01962,Bow,133,23,19.0
CHAR_00620,Shield,74,16,13.0
CHAR_01703,Sword,74,26,23.0
CHAR_06292,Staff,79,92,17.0
CHAR_11313,Bow,83,54,46.0
CHAR_03128,Shield,100,15,88.0
CHAR_04975,Bow,147,22,86.0
CHAR_06273,Bow,75,78,25.0
CHAR_05952,Sword,54,14,83.0
CHAR_05998,Shield,77,16,84.0
CHAR_09213,Staff,71,58,56.0
CHAR_01190,Sword,62,21,22.0
CHAR_09132,Shield,83,75,59.0
CHAR_06360,Staff,68,94,10.0
CHAR_04123,Bow,135,20,75.0
CHAR_03194,Bow,101,4,79.0
CHAR_09075,Shield,98,53,63.0
CHAR_06348,Bow,107,81,11.0
CHAR_06286,Bow,102,86,20.0
CHAR_01506,Bow,85,23,23.0
CHAR_05516,Sword,117,14,83.0
CHAR_10391,Bow,148,59,43.0
CHAR_06611,Sword,87,95,20.0
CHAR_04110,Bow,127,14,81.0
CHAR_08768,Shield,61,71,12.0
CHAR_11527,Shield,51,67,47.0
CHAR_11699,Shield,70,58,59.0
CHAR_00794,Staff,66,15,20.0
CHAR_00730,Sword,50,21,24.0
CHAR_07146,Shield,100,87,31.0
CHAR_06421,Bow,52,76,18.0
CHAR_06013,Bow,62,90,27.0
CHAR_09892,Shield,102,48,51.0
CHAR_03780,Bow,68,27,82.0
CHAR_01745,Bow,130,21,19.0
CHAR_10704,Shield,62,56,64.0
CHAR_07514,Staff,114,86,20.0
CHAR_06260,Sword,132,73,16.0
CHAR_11705,Shield,130,43,50.0
CHAR_04894,Bow,106,8,83.0
CHAR_01199,Shield,75,27,23.0
CHAR_09675,Sword,115,55,53.0
CHAR_05751,Bow,59,23,94.0
CHAR_11199,Bow,52,51,49.0
CHAR_05405,Bow,66,6,88.0
CHAR_09277,Staff,93,54,58.0
CHAR_01889,Bow,112,20,23.0
CHAR_11260,Sword,99,56,69.0
CHAR_11618,Staff,63,40,
CHAR_00032,Sword,123,20,22.0
CHAR_08035,Sword,75,80,20.0
CHAR_07108,Sword,147,82,16.0
CHAR_04963,Staff,94,24,87.0
CHAR_06987,Bow,50,76,13.0
CHAR_10656,Shield,61,51,62.0
CHAR_06084,Bow,85,80,6.0
CHAR_10238,Staff,101,75,54.0
CHAR_07498,Bow,132,86,23.0
CHAR_08097,Shield,51,91,21.0
CHAR_08813,Sword,67,80,23.0
CHAR_08377,Sword,74,97,12.0
CHAR_03949,Shield,134,24,93.0
CHAR_06865,Shield,117,87,16.0
CHAR_08857,Bow,146,84,23.0
CHAR_03615,Bow,114,20,87.0
CHAR_11181,Staff,109,60,56.0
CHAR_01486,Sword,133,13,22.0
CHAR_00605,Staff,67,29,16.0
CHAR_11007,Shield,52,66,52.0
CHAR_06706,Bow,50,81,13.0
CHAR_01533,Shield,60,19,16.0
CHAR_05562,Shield,98,26,78.0
CHAR_09448,Bow,134,61,57.0
CHAR_10386,Staff,78,60,43.0
CHAR_06290,Bow,121,82,16.0
CHAR_03499,Bow,77,18,95.0
CHAR_01330,Bow,99,28,23.0
CHAR_04789,Shield,112,27,82.0
CHAR_00957,Sword,79,22,19.0
CHAR_03592,Bow,91,29,93.0
CHAR_05206,Sword,110,24,88.0
CHAR_06651,Staff,125,77,21.0
CHAR_09236,Staff,132,44,61.0
CHAR_11792,Sword,55,60,48.0
CHAR_01660,Staff,105,27,27.0
CHAR_01026,Sword,140,20,16.0
CHAR_04436,Bow,96,15,76.0
CHAR_10779,Bow,109,56,66.0
CHAR_01247,Sword,114,16,31.0
CHAR_10495,Bow,136,49,52.0
CHAR_00655,Sword,76,20,22.0
CHAR_00623,Shield,86,27,20.0
CHAR_08650,Staff,114,92,17.0
CHAR_03393,Sword,61,16,85.0
CHAR_02199,Staff,74,22,25.0
CHAR_11639,Sword,141,62,46.0
CHAR_09515,Shield,111,62,62.0
CHAR_10506,Bow,106,62,53.0
CHAR_10424,Shield,115,57,48.0
CHAR_09166,Staff,85,51,59.0
CHAR_08834,Bow,84,77,22.0
CHAR_02684,Shield,100,22,17.0
CHAR_04246,Shield,141,19,77.0
CHAR_06510,Shield,111,80,26.0
CHAR_11533,Sword,65,57,60.0
CHAR_01746,Staff,103,25,21.0
CHAR_05038,Staff,133,19,86.0
CHAR_03068,Shield,72,25,94.0
CHAR_02457,Bow,91,21,19.0
CHAR_10919,Sword,97,43,53.0
CHAR_04687,Bow,88,23,83.0
CHAR_00076,Shield,75,20,24.0
CHAR_04714,Bow,116,28,84.0
CHAR_10226,Sword,130,54,58.0
CHAR_08929,Sword,139,86,17.0
CHAR_08520,Staff,104,88,21.0
CHAR_06310,Staff,92,95,20.0
CHAR_07583,Shield,77,93,25.0
CHAR_02260,Bow,85,22,26.0
CHAR_01775,Sword,109,13,24.0
CHAR_02788,Staff,57,18,11.0
CHAR_00093,Sword,108,18,22.0
CHAR_05332,Staff,72,21,88.0
CHAR_08168,Shield,124,82,33.0
CHAR_04202,Shield,136,25,88.0
CHAR_00714,Shield,78,20,25.0
CHAR_01076,Shield,92,12,18.0
CHAR_06790,Sword,89,88,27.0
CHAR_09305,Sword,111,57,46.0
CHAR_08688,Bow,54,92,8.0
CHAR_02015,Staff,71,19,17.0
CHAR_01885,Shield,118,21,18.0
CHAR_03544,Staff,53,20,93.0
CHAR_05479,Sword,78,12,78.0
CHAR_08413,Staff,120,82,14.0
CHAR_03425,Bow,79,23,85.0
CHAR_01488,Staff,108,12,24.0
CHAR_07367,Staff,99,71,15.0
CHAR_09876,Bow,147,51,66.0
CHAR_08956,Shield,129,85,28.0
CHAR_05748,Staff,68,8,87.0
CHAR_07477,Bow,144,79,20.0
CHAR_08167,Shield,120,88,13.0
CHAR_07150,Staff,85,90,20.0
CHAR_01437,Staff,133,28,19.0
CHAR_01233,Sword,116,33,23.0
CHAR_00185,Shield,99,24,27.0
CHAR_09542,Sword,86,51,48.0
CHAR_02465,Shield,92,24,20.0
CHAR_08957,Bow,111,82,8.0
CHAR_11233,Shield,112,33,63.0
CHAR_05079,Bow,108,28,94.0
CHAR_01297,Bow,62,19,21.0
CHAR_11018,Bow,55,48,63.0
CHAR_09616,Shield,83,62,58.0
CHAR_08846,Bow,63,89,16.0
CHAR_00449,Staff,100,15,18.0
CHAR_11171,Shield,124,67,61.0
CHAR_04336,Staff,52,20,80.0
CHAR_03025,Bow,131,21,89.0
CHAR_08788,Bow,82,83,13.0
CHAR_06969,Shield,96,86,26.0
CHAR_00381,Sword,51,17,26.0
CHAR_07738,Staff,87,84,29.0
CHAR_01155,Staff,136,25,19.0
CHAR_05735,Sword,64,16,84.0
CHAR_05111,Bow,88,8,91.0
CHAR_04105,Shield,72,18,82.0
CHAR_01728,Staff,75,22,28.0
CHAR_09594,Shield,77,55,63.0
CHAR_08522,Bow,82,87,15.0
CHAR_02425,Bow,117,23,23.0
CHAR_01253,Staff,93,22,15.0
CHAR_04352,Staff,59,17,84.0
CHAR_10669,Staff,148,49,46.0
CHAR_02503,Bow,118,17,13.0
CHAR_07278,Staff,105,80,29.0
CHAR_06728,Staff,148,85,15.0
CHAR_06147,Bow,52,90,21.0
CHAR_05657,Shield,144,30,92.0
CHAR_03522,Bow,104,18,91.0
CHAR_07076,Sword,101,87,24.0
CHAR_04870,Shield,58,29,93.0
CHAR_02191,Shield,142,22,20.0
CHAR_08137,Staff,60,80,19.0
CHAR_11401,Bow,104,56,50.0
CHAR_10887,Staff,134,47,50.0
CHAR_03635,Staff,54,18,77.0
CHAR_09125,Shield,95,60,64.0
CHAR_10210,Shield,60,56,61.0
CHAR_05323,Staff,66,30,95.0
CHAR_06791,Bow,62,95,13.0
CHAR_00530,Shield,71,23,27.0
CHAR_10806,Sword,55,57,54.0
CHAR_04466,Bow,113,18,80.0
CHAR_11736,Sword,105,61,41.0
CHAR_08293,Sword,107,83,19.0
CHAR_08028,Sword,116,89,18.0
CHAR_07974,Shield,101,87,12.0
CHAR_08368,Sword,80,94,12.0
CHAR_11923,Staff,92,55,50.0
CHAR_05379,Shield,116,21,85.0
CHAR_10891,Shield,114,40,72.0
CHAR_09390,Staff,51,56,63.0
CHAR_03011,Staff,55,23,77.0
CHAR_00144,Bow,133,21,22.0
CHAR_03101,Bow,64,21,91.0
CHAR_04705,Shield,57,18,81.0
CHAR_08011,Staff,133,97,19.0
CHAR_06888,Staff,107,86,27.0
CHAR_02492,Staff,147,18,18.0
CHAR_09797,Shield,71,53,52.0
CHAR_11467,Shield,88,54,70.0
CHAR_11142,Bow,95,42,44.0
CHAR_11154,Staff,79,67,52.0
CHAR_05250,Bow,85,18,93.0
CHAR_11521,Bow,69,52,52.0
CHAR_06117,Staff,99,88,17.0
CHAR_05740,Bow,59,15,85.0
CHAR_00788,Staff,83,20,21.0
CHAR_02727,Sword,61,27,19.0
CHAR_02820,Shield,60,19,20.0
CHAR_05389,Staff,85,12,83.0
CHAR_04561,Staff,112,13,89.0
CHAR_02030,Staff,90,24,14.0
CHAR_06379,Sword,53,90,13.0
CHAR_07925,Sword,88,81,19.0
CHAR_10251,Staff,53,46,45.0
CHAR_08065,Shield,109,88,26.0
CHAR_06398,Sword,94,77,14.0
CHAR_00431,Bow,115,10,27.0
CHAR_07417,Staff,134,79,19.0
CHAR_01780,Sword,133,13,21.0
CHAR_10646,Bow,63,50,43.0
CHAR_11612,Shield,52,51,49.0
CHAR_06489,Staff,99,91,21.0
CHAR_00349,Staff,142,19,19.0
CHAR_09678,Bow,122,53,67.0
CHAR_06690,Sword,146,83,25.0
CHAR_00042,Bow,70,19,17.0
CHAR_06247,Bow,53,81,12.0
CHAR_00981,Sword,129,22,28.0
CHAR_02312,Sword,107,21,16.0
CHAR_11309,Shield,88,62,43.0
CHAR_08201,Staff,148,86,20.0
CHAR_08021,Shield,144,80,20.0
CHAR_09716,Shield,52,53,53.0
CHAR_03404,Sword,81,23,89.0
CHAR_03698,Bow,58,13,92.0
CHAR_05128,Sword,60,19,81.0
CHAR_06508,Shield,114,76,22.0
CHAR_04264,Shield,53,19,90.0
CHAR_00916,Staff,118,23,20.0
CHAR_08568,Sword,147,81,12.0
CHAR_09909,Sword,125,62,64.0
CHAR_06925,Sword,64,85,17.0
CHAR_08254,Shield,93,96,16.0
CHAR_01616,Staff,129,21,26.0
CHAR_07534,Bow,114,88,13.0
CHAR_11676,Shield,66,51,50.0
CHAR_11236,Sword,61,54,48.0
CHAR_07613,Bow,106,81,21.0
CHAR_01833,Staff,72,21,23.0
CHAR_11424,Sword,131,62,57.0
CHAR_07362,Sword,142,80,16.0
CHAR_08670,Shield,78,88,13.0
CHAR_11823,Bow,137,53,
CHAR_10635,Sword,53,67,60.0
CHAR_00782,Shield,144,22,15.0
CHAR_08246,Staff,54,94,15.0
CHAR_01156,Sword,77,17,23.0
CHAR_01536,Staff,137,23,21.0
CHAR_04118,Staff,106,15,80.0
CHAR_04176,Staff,82,27,85.0
CHAR_03822,Bow,59,15,80.0
CHAR_07908,Bow,82,81,22.0
CHAR_11840,Bow,117,57,51.0
CHAR_05202,Bow,58,17,81.0
CHAR_02401,Sword,125,21,18.0
CHAR_08887,Shield,139,78,24.0
CHAR_08117,Bow,79,95,24.0
CHAR_04635,Shield,109,17,78.0
CHAR_04830,Staff,51,19,94.0
CHAR_02152,Shield,76,20,23.0
CHAR_08614,Sword,58,79,20.0
CHAR_06222,Bow,129,91,16.0
CHAR_07157,Bow,86,96,24.0
CHAR_08067,Bow,121,79,21.0
CHAR_04081,Bow,95,27,77.0
CHAR_10532,Sword,142,65,47.0
CHAR_02948,Bow,94,19,12.0
CHAR_04710,Bow,120,22,92.0
CHAR_08412,Staff,70,80,12.0
CHAR_03130,Shield,128,22,92.0
CHAR_10911,Staff,85,42,56.0
CHAR_08710,Bow,108,77,29.0
CHAR_10705,Bow,103,51,63.0
CHAR_08877,Sword,100,86,23.0
CHAR_04742,Bow,62,16,80.0
CHAR_02984,Shield,103,12,28.0
CHAR_05623,Bow,73,27,79.0
CHAR_01731,Staff,85,18,20.0
CHAR_09618,Sword,50,44,58.0
CHAR_11475,Bow,82,55,59.0
CHAR_09350,Bow,141,53,55.0
CHAR_03219,Staff,103,28,83.0
CHAR_01870,Sword,139,14,35.0
CHAR_11292,Bow,123,62,58.0
CHAR_02211,Bow,83,23,15.0
CHAR_10108,Staff,148,69,48.0
CHAR_05312,Sword,143,21,80.0
CHAR_05071,Bow,85,24,75.0
CHAR_04046,Shield,59,20,88.0
CHAR_07050,Bow,90,87,28.0
CHAR_09004,Bow,119,60,58.0
CHAR_03492,Sword,106,26,82.0
CHAR_11804,Sword,97,47,59.0
CHAR_02107,Staff,69,23,20.0
CHAR_05151,Bow,85,17,83.0
CHAR_09090,Staff,58,61,46.0
CHAR_08886,Bow,134,84,20.0
CHAR_10284,Sword,107,53,48.0
CHAR_00567,Bow,124,15,25.0
CHAR_09850,Staff,57,63,56.0
CHAR_05321,Sword,144,12,89.0
CHAR_02367,Staff,82,11,18.0
CHAR_09241,Sword,120,50,50.0
CHAR_10418,Shield,88,58,63.0
CHAR_11800,Sword,121,46,54.0
CHAR_00440,Staff,124,22,21.0
CHAR_02018,Bow,114,23,21.0
CHAR_10109,Bow,115,46,64.0
CHAR_08450,Bow,136,84,20.0
CHAR_04696,Shield,71,26,93.0
CHAR_04205,Sword,87,21,92.0
CHAR_04073,Sword,122,27,88.0
CHAR_10098,Sword,98,59,66.0
CHAR_04665,Staff,115,24,85.0
CHAR_07580,Staff,89,85,20.0
CHAR_01224,Staff,117,19,13.0
CHAR_05683,Shield,76,25,85.0
CHAR_02592,Staff,97,20,16.0
CHAR_02753,Bow,149,19,13.0
CHAR_09063,Sword,135,61,50.0
CHAR_04417,Sword,51,15,86.0
CHAR_02691,Bow,128,19,11.0
CHAR_00036,Bow,52,21,18.0
CHAR_04342,Shield,137,25,81.0
CHAR_03728,Bow,144,14,82.0
CHAR_02249,Staff,138,25,22.0
CHAR_08995,Bow,117,80,26.0
CHAR_05611,Shield,61,23,
CHAR_05559,Bow,110,27,78.0
CHAR_02927,Bow,65,21,21.0
CHAR_10125,Sword,149,46,59.0
CHAR_06429,Sword,74,83,27.0
CHAR_05563,Sword,58,21,95.0
CHAR_06223,Staff,140,88,13.0
CHAR_07649,Sword,61,89,21.0
CHAR_04365,Shield,76,25,89.0
CHAR_03669,Shield,147,24,87.0
CHAR_05279,Shield,57,27,79.0
CHAR_04863,Shield,104,16,83.0
CHAR_01360,Shield,78,20,22.0
CHAR_10558,Shield,138,38,59.0
CHAR_06889,Bow,57,81,30.0
CHAR_00486,Sword,133,17,28.0
CHAR_11271,Bow,75,53,46.0
CHAR_10604,Sword,143,54,58.0
CHAR_11931,Sword,89,60,56.0
CHAR_04521,Staff,76,10,86.0
CHAR_05228,Shield,85,19,83.0
CHAR_09848,Shield,61,41,57.0
CHAR_00637,Sword,105,20,22.0
CHAR_04638,Bow,115,29,82.0
CHAR_08107,Shield,79,88,19.0
CHAR_03325,Sword,54,12,87.0
CHAR_04104,Bow,88,24,80.0
CHAR_03355,Shield,120,19,88.0
CHAR_02943,Shield,130,19,12.0
CHAR_03919,Shield,116,20,86.0
CHAR_10718,Shield,84,68,50.0
CHAR_11967,Shield,106,56,59.0
CHAR_03508,Bow,125,13,83.0
CHAR_06601,Sword,65,84,15.0
CHAR_07254,Bow,67,84,14.0
CHAR_00167,Shield,86,29,21.0
CHAR_01915,Staff,98,17,21.0
CHAR_08758,Bow,100,80,11.0
CHAR_06729,Staff,105,87,17.0
CHAR_08746,Bow,71,89,31.0
CHAR_08879,Staff,148,82,14.0
CHAR_11880,Bow,138,54,49.0
CHAR_02901,Shield,66,18,7.0
CHAR_05061,Sword,53,21,81.0
CHAR_00801,Shield,142,17,12.0
CHAR_02138,Staff,85,14,17.0
CHAR_09621,Sword,116,55,63.0
CHAR_05674,Bow,52,18,73.0
CHAR_00742,Shield,119,17,22.0
CHAR_10461,Sword,78,57,50.0
CHAR_05329,Sword,82,19,82.0
CHAR_11224,Bow,59,55,49.0
CHAR_11994,Shield,145,50,57.0
CHAR_08298,Staff,69,95,13.0
CHAR_11214,Shield,97,69,61.0
CHAR_08049,Bow,107,79,22.0
CHAR_09330,Bow,111,55,68.0
CHAR_05484,Staff,95,32,81.0
CHAR_02847,Staff,96,16,15.0
CHAR_09359,Staff,75,67,48.0
CHAR_02478,Staff,149,13,18.0
CHAR_00715,Sword,80,26,19.0
CHAR_09049,Bow,134,52,47.0
CHAR_11796,Bow,104,41,59.0
CHAR_06280,Shield,117,97,22.0
CHAR_08625,Bow,75,98,20.0
CHAR_06037,Sword,133,71,12.0
CHAR_04720,Bow,70,19,84.0
CHAR_02089,Staff,148,27,16.0
CHAR_03146,Sword,129,20,84.0
CHAR_08731,Bow,87,84,6.0
CHAR_04764,Shield,87,29,94.0
CHAR_07930,Shield,97,86,22.0
CHAR_01834,Staff,134,17,10.0
CHAR_07030,Staff,61,88,24.0
CHAR_06186,Sword,62,87,27.0
CHAR_09490,Staff,116,45,51.0
CHAR_08745,Sword,106,86,14.0
CHAR_07495,Sword,82,87,16.0
CHAR_05219,Staff,57,12,83.0
CHAR_03528,Sword,125,20,86.0
CHAR_08316,Shield,140,90,17.0
CHAR_02485,Shield,88,24,24.0
CHAR_10540,Shield,55,50,62.0
CHAR_03274,Bow,108,18,81.0
CHAR_11850,Staff,137,46,41.0
CHAR_03133,Sword,132,20,87.0
CHAR_01886,Staff,54,16,16.0
CHAR_00023,Sword,98,13,26.0
CHAR_05610,Shield,105,17,89.0
CHAR_09666,Bow,60,53,59.0
CHAR_01309,Shield,57,22,18.0
CHAR_05781,Bow,112,26,81.0
CHAR_00789,Staff,133,12,27.0
CHAR_03143,Bow,91,24,83.0
CHAR_04676,Staff,105,19,92.0
CHAR_11150,Staff,71,52,44.0
CHAR_06825,Sword,145,88,11.0
CHAR_02514,Staff,118,19,26.0
CHAR_10994,Staff,102,62,66.0
CHAR_08395,Shield,95,81,16.0
CHAR_10385,Bow,70,35,47.0
CHAR_08794,Shield,148,89,33.0
CHAR_07666,Shield,53,96,20.0
CHAR_04885,Staff,120,23,91.0
CHAR_09796,Bow,105,49,52.0
CHAR_01957,Sword,71,36,25.0
CHAR_03305,Shield,140,26,91.0
CHAR_11455,Staff,95,66,56.0
CHAR_05163,Sword,68,20,99.0
CHAR_06829,Shield,57,78,18.0
CHAR_10513,Staff,91,44,56.0
CHAR_09955,Bow,91,52,46.0
CHAR_01395,Bow,116,21,13.0
CHAR_10366,Bow,87,64,46.0
CHAR_07520,Bow,98,82,20.0
CHAR_07948,Staff,85,100,17.0
CHAR_11929,Staff,87,61,55.0
CHAR_09468,Staff,148,60,57.0
CHAR_09346,Sword,88,46,53.0
CHAR_06517,Shield,83,98,24.0
CHAR_04682,Sword,137,19,84.0
CHAR_10143,Bow,78,74,63.0
CHAR_05629,Bow,80,16,96.0
CHAR_01226,Bow,119,20,29.0
CHAR_03928,Shield,145,20,89.0
CHAR_03295,Sword,86,24,79.0
CHAR_08313,Staff,131,84,22.0
CHAR_05526,Shield,68,18,87.0
CHAR_08615,Staff,55,94,15.0
CHAR_05500,Staff,67,35,88.0
CHAR_04600,Bow,103,19,92.0
CHAR_07745,Bow,64,81,20.0
CHAR_09570,Shield,109,51,55.0
CHAR_01310,Bow,147,20,20.0
CHAR_04526,Staff,83,26,82.0
CHAR_03495,Bow,71,22,78.0
CHAR_07487,Staff,84,85,19.0
CHAR_07055,Shield,118,85,17.0
CHAR_04393,Bow,58,18,83.0
CHAR_07025,Bow,62,91,14.0
CHAR_03422,Shield,138,28,87.0
CHAR_01822,Bow,110,19,16.0
CHAR_06916,Bow,74,86,10.0
CHAR_01315,Staff,101,13,25.0
CHAR_11240,Bow,135,43,47.0
CHAR_08291,Sword,104,81,29.0
CHAR_02315,Staff,58,22,19.0
CHAR_02826,Sword,75,26,19.0
CHAR_11924,Bow,116,59,55.0
CHAR_11173,Staff,111,62,43.0
CHAR_02595,Staff,58,9,11.0
CHAR_09548,Bow,79,50,60.0
CHAR_01339,Shield,88,21,18.0
CHAR_05969,Staff,91,29,69.0
CHAR_00738,Shield,125,28,18.0
CHAR_00965,Staff,135,27,22.0
CHAR_00252,Bow,68,31,23.0
CHAR_08653,Staff,145,77,12.0
CHAR_07708,Sword,143,78,23.0
CHAR_02098,Sword,118,12,16.0
CHAR_04080,Shield,67,22,96.0
CHAR_00872,Sword,85,13,15.0
CHAR_05492,Shield,144,19,86.0
CHAR_04896,Staff,67,28,76.0
CHAR_08708,Sword,124,90,21.0
CHAR_06637,Bow,93,90,18.0
CHAR_11297,Staff,143,69,58.0
CHAR_04385,Staff,94,22,84.0
CHAR_07130,Staff,83,85,21.0
CHAR_05814,Sword,87,22,89.0
CHAR_04132,Bow,66,24,80.0
CHAR_09282,Bow,145,51,44.0
CHAR_09526,Shield,120,44,61.0
CHAR_09748,Sword,111,60,64.0
CHAR_06433,Bow,122,87,21.0
CHAR_05511,Staff,108,24,86.0
CHAR_10356,Sword,56,61,67.0
CHAR_06785,Bow,120,91,18.0
CHAR_10027,Shield,84,57,68.0
CHAR_05464,Shield,76,26,100.0
CHAR_04228,Shield,60,21,82.0
CHAR_08267,Shield,82,90,21.0
CHAR_08215,Shield,134,83,27.0
CHAR_07522,Sword,90,93,22.0
CHAR_11765,Staff,108,54,56.0
CHAR_00447,Shield,139,15,16.0
CHAR_09808,Staff,65,56,43.0
CHAR_00056,Staff,127,16,17.0
CHAR_11027,Sword,83,49,58.0
CHAR_02855,Shield,77,17,11.0
CHAR_06234,Bow,68,84,25.0
CHAR_00476,Shield,121,23,25.0
CHAR_08897,Staff,110,81,26.0
CHAR_06627,Staff,61,83,24.0
CHAR_05359,Shield,107,16,87.0
CHAR_04759,Sword,55,12,80.0
CHAR_05598,Sword,131,14,81.0
CHAR_09008,Sword,59,52,53.0
CHAR_07744,Shield,144,82,12.0
CHAR_11810,Bow,118,37,43.0
CHAR_00750,Bow,116,15,17.0
CHAR_08094,Staff,130,84,21.0
CHAR_08558,Sword,72,79,23.0
CHAR_00376,Staff,71,24,19.0
CHAR_02458,Staff,87,22,15.0
CHAR_11675,Bow,143,61,47.0
CHAR_10950,Shield,112,46,54.0
CHAR_04256,Bow,98,20,89.0
CHAR_10088,Staff,72,43,60.0
CHAR_09030,Shield,83,61,56.0
CHAR_09677,Shield,145,50,
CHAR_11984,Bow,149,54,45.0
CHAR_11576,Bow,141,66,52.0
CHAR_10201,Sword,114,59,57.0
CHAR_09699,Staff,129,48,60.0
CHAR_02400,Sword,68,16,14.0
CHAR_04762,Bow,64,14,83.0
CHAR_10403,Staff,91,53,43.0
CHAR_05360,Sword,90,24,93.0
CHAR_11723,Bow,90,51,55.0
CHAR_07767,Sword,73,74,17.0
CHAR_11429,Shield,72,54,60.0
CHAR_09756,Bow,64,63,54.0
CHAR_09385,Staff,71,47,59.0
CHAR_08127,Staff,90,77,20.0
CHAR_06210,Shield,105,77,26.0
CHAR_04450,Staff,68,17,88.0
CHAR_09537,Staff,143,62,61.0
CHAR_00227,Sword,119,15,26.0
CHAR_05493,Shield,134,17,93.0
CHAR_02317,Staff,95,17,19.0
CHAR_11648,Sword,94,55,63.0
CHAR_04162,Staff,91,23,87.0
CHAR_10337,Sword,60,62,55.0
CHAR_02648,Staff,89,20,27.0
CHAR_01508,Bow,92,20,23.0
CHAR_05935,Bow,96,20,87.0
CHAR_11195,Shield,74,53,48.0
CHAR_01684,Shield,130,14,15.0
CHAR_00499,Shield,115,13,18.0
CHAR_09294,Bow,118,55,57.0
CHAR_01699,Shield,66,21,18.0
CHAR_01877,Bow,58,19,22.0
CHAR_04111,Sword,96,21,96.0
CHAR_00513,Bow,132,15,11.0
CHAR_09707,Shield,61,43,57.0
CHAR_03297,Staff,73,13,81.0
CHAR_02704,Shield,72,21,18.0
CHAR_07918,Staff,140,90,17.0
CHAR_07749,Staff,118,89,20.0
CHAR_10433,Shield,109,53,44.0
CHAR_07229,Sword,138,89,24.0
CHAR_07899,Bow,116,79,29.0
CHAR_06735,Staff,131,84,29.0
CHAR_07774,Shield,93,84,28.0
CHAR_00474,Staff,89,28,16.0
CHAR_05703,Sword,94,24,94.0
CHAR_03668,Shield,133,22,
CHAR_03608,Bow,145,15,76.0
CHAR_11777,Shield,68,35,58.0
CHAR_06750,Staff,57,76,26.0
CHAR_02916,Staff,84,19,24.0
CHAR_09033,Sword,86,45,46.0
CHAR_04373,Shield,60,9,82.0
CHAR_00480,Sword,81,19,18.0
CHAR_07346,Staff,75,85,20.0
CHAR_04794,Staff,75,20,90.0
CHAR_02577,Sword,109,25,21.0
CHAR_10856,Bow,61,53,56.0
CHAR_10508,Staff,81,52,42.0
CHAR_08287,Shield,146,87,16.0
CHAR_09918,Shield,96,42,61.0
CHAR_03550,Sword,109,20,87.0
CHAR_11812,Bow,79,35,59.0
CHAR_05824,Sword,83,25,78.0
CHAR_07598,Shield,66,93,19.0
CHAR_04845,Bow,106,29,84.0
CHAR_01349,Staff,105,19,17.0
CHAR_11541,Bow,121,56,54.0
CHAR_04630,Bow,74,26,92.0
CHAR_03160,Staff,105,21,82.0
CHAR_08888,Bow,95,93,7.0
CHAR_02922,Bow,70,19,23.0
CHAR_07037,Sword,123,81,20.0
CHAR_09993,Bow,131,48,48.0
CHAR_01606,Sword,140,21,18.0
CHAR_04907,Bow,85,18,87.0
CHAR_03031,Sword,114,17,
CHAR_02762,Shield,70,24,15.0
CHAR_07976,Bow,115,90,27.0
CHAR_03111,Staff,75,12,88.0
CHAR_07335,Bow,67,93,3.0
CHAR_01659,Sword,135,26,16.0
CHAR_05848,Shield,91,17,71.0
CHAR_09867,Bow,97,46,53.0
CHAR_01446,Bow,104,17,16.0
CHAR_03844,Bow,89,35,82.0
CHAR_01020,Shield,61,23,31.0
CHAR_00705,Sword,76,23,22.0
CHAR_04773,Shield,53,23,93.0
CHAR_01866,Sword,111,25,21.0
CHAR_09711,Bow,127,60,58.0
