Car_ID,Year,Mileage,Engine_Size,Fuel_Type,Accident_History,Price
CAR_03553,2011,129312.0,2.0,Petrol,No,910.0
CAR_03554,2021,130829.0,2.0,Petrol,No,2250.0
CAR_03555,2025,166212.0,3.5,Petrol,No,3380.0
CAR_03556,2022,25849.0,2.5,Hybrid,No,3840.0
CAR_03557,2010,103427.0,3.5,Diesel,Yes,1400.0
CAR_03558,2019,140933.0,2.5,Diesel,No,1890.0
CAR_03559,2011,119430.0,3.5,Petrol,No,1680.0
CAR_03560,2019,167392.0,2.5,Diesel,No,2100.0
CAR_03561,2025,19093.0,2.5,Hybrid,No,4400.0
CAR_03562,2021,139687.0,2.5,Diesel,Yes,2410.0
CAR_03563,2017,109135.0,2.0,Petrol,Yes,1780.0
CAR_03564,2014,78936.0,3.0,Petrol,No,2400.0
CAR_03565,2021,71354.0,2.5,Hybrid,No,3270.0
CAR_03566,2020,126062.0,3.0,Petrol,No,2560.0
CAR_03567,2016,178744.0,3.0,Diesel,No,1810.0
CAR_03568,2011,101754.0,1.6,Petrol,No,700.0
CAR_03569,2017,165821.0,1.6,Petrol,No,1110.0
CAR_03570,2020,83420.0,1.0,Hybrid,Yes,2120.0
CAR_03571,2015,24967.0,3.5,Petrol,No,3730.0
CAR_03572,2017,16994.0,1.6,Petrol,No,2820.0
CAR_03573,2010,15010.0,2.5,Petrol,No,1970.0
CAR_03574,2024,79129.0,3.0,Hybrid,Yes,3710.0
CAR_03575,2010,70761.0,3.5,Petrol,Yes,1700.0
CAR_03576,2021,144998.0,1.0,Hybrid,No,1970.0
CAR_03577,2016,149850.0,1.6,Petrol,No,1400.0
CAR_03578,2017,14917.0,2.0,Hybrid,No,2980.0
CAR_03579,2022,48119.0,3.5,Hybrid,No,4310.0
CAR_03580,2012,58481.0,1.0,Petrol,No,1410.0
CAR_03581,2014,111784.0,2.5,Petrol,No,1490.0
CAR_03582,2025,33180.0,3.5,Petrol,No,4640.0
CAR_03583,2021,31119.0,3.0,Diesel,No,3770.0
CAR_03584,2010,189039.0,2.5,Petrol,No,360.0
CAR_03585,2016,161820.0,2.5,Petrol,No,1090.0
CAR_03586,2014,40228.0,3.5,Petrol,No,2810.0
CAR_03587,2017,84281.0,2.0,Petrol,Yes,1490.0
CAR_03588,2022,74346.0,2.0,Petrol,No,2840.0
CAR_03589,2017,159246.0,3.5,Hybrid,No,2430.0
CAR_03590,2018,104492.0,3.5,Hybrid,No,3190.0
CAR_03591,2016,29931.0,3.5,Petrol,No,3270.0
CAR_03592,2020,149103.0,3.0,Diesel,No,2090.0
CAR_03593,2010,82393.0,1.6,Diesel,No,860.0
CAR_03594,2022,56270.0,2.5,Diesel,No,3240.0
CAR_03595,2012,78222.0,3.5,Diesel,Yes,1920.0
CAR_03596,2017,102063.0,1.6,Diesel,Yes,1550.0
CAR_03597,2012,71908.0,3.0,Diesel,No,1760.0
CAR_03598,2017,52172.0,2.5,Diesel,Yes,2400.0
CAR_03599,2010,82708.0,1.6,Petrol,No,530.0
CAR_03600,2014,8739.0,2.5,Petrol,Yes,2420.0
CAR_03601,2013,155637.0,2.0,Petrol,No,850.0
CAR_03602,2014,38334.0,3.5,Diesel,No,2660.0
CAR_03603,2017,13561.0,2.0,Petrol,No,2630.0
CAR_03604,2019,132471.0,1.0,Diesel,No,1880.0
CAR_03605,2024,155918.0,3.0,Petrol,No,3110.0
CAR_03606,2023,163697.0,3.5,Hybrid,Yes,2820.0
CAR_03607,2013,101234.0,1.6,Petrol,No,1170.0
CAR_03608,2020,45047.0,2.5,Diesel,No,3060.0
CAR_03609,2013,148759.0,1.0,Diesel,No,510.0
CAR_03610,2024,141444.0,3.0,Petrol,Yes,2860.0
CAR_03611,2012,53023.0,3.0,Petrol,No,2420.0
CAR_03612,2016,181165.0,3.0,Hybrid,No,1990.0
CAR_03613,2012,25352.0,1.6,Petrol,No,2120.0
CAR_03614,2021,196624.0,3.5,Hybrid,No,2810.0
CAR_03615,2012,172748.0,2.0,Hybrid,No,730.0
CAR_03616,2020,139140.0,1.0,Diesel,No,1340.0
CAR_03617,2019,188056.0,1.6,Diesel,Yes,910.0
CAR_03618,2014,145851.0,2.5,Diesel,No,1380.0
CAR_03619,2014,42139.0,1.6,Diesel,No,2060.0
CAR_03620,2023,91220.0,2.5,Hybrid,Yes,3080.0
CAR_03621,2015,18943.0,2.5,Petrol,Yes,2270.0
CAR_03622,2025,80983.0,3.0,Petrol,No,3990.0
CAR_03623,2017,149613.0,1.6,Petrol,No,1840.0
CAR_03624,2025,80356.0,2.0,Diesel,No,3730.0
CAR_03625,2019,,2.5,Petrol,No,3140.0
CAR_03626,2015,121094.0,3.0,Hybrid,No,2170.0
CAR_03627,2024,175080.0,2.0,Petrol,No,2200.0
CAR_03628,2025,14279.0,1.6,Hybrid,No,4260.0
CAR_03629,2025,80167.0,2.0,Petrol,No,3700.0
CAR_03630,2021,35857.0,1.6,Petrol,No,3040.0
CAR_03631,2010,140594.0,2.5,Petrol,Yes,430.0
CAR_03632,2024,25616.0,1.0,Petrol,Yes,2940.0
CAR_03633,2017,134638.0,1.0,Petrol,No,1250.0
CAR_03634,2025,60805.0,3.5,Hybrid,Yes,4280.0
CAR_03635,2017,43789.0,3.5,Petrol,No,3370.0
CAR_03636,2018,187589.0,2.5,Diesel,No,1820.0
CAR_03637,2018,8612.0,2.0,Petrol,No,3290.0
CAR_03638,2011,90367.0,1.6,Petrol,No,1010.0
CAR_03639,2024,9217.0,1.0,Diesel,No,3510.0
CAR_03640,2011,99301.0,1.6,Petrol,No,1160.0
CAR_03641,2012,102704.0,2.5,Hybrid,No,1830.0
CAR_03642,2010,67724.0,2.0,Diesel,No,1650.0
CAR_03643,2013,30772.0,1.6,Petrol,No,2080.0
CAR_03644,2023,78396.0,2.0,Diesel,No,3220.0
CAR_03645,2013,136091.0,1.0,Petrol,No,490.0
CAR_03646,2023,157567.0,1.6,Diesel,No,1860.0
CAR_03647,2018,108496.0,3.0,Hybrid,No,3030.0
CAR_03648,2018,120018.0,1.0,Hybrid,No,1910.0
CAR_03649,2018,44120.0,2.0,Petrol,No,3030.0
CAR_03650,2019,61029.0,2.5,Petrol,No,2750.0
CAR_03651,2016,36570.0,3.0,Diesel,Yes,2810.0
CAR_03652,2023,53613.0,3.5,Hybrid,No,4230.0
CAR_03653,2024,48853.0,1.6,Hybrid,No,3590.0
CAR_03654,2011,106293.0,3.5,Petrol,No,1520.0
CAR_03655,2019,114724.0,1.0,Diesel,No,1570.0
CAR_03656,2014,189265.0,1.6,Hybrid,No,690.0
CAR_03657,2013,43136.0,1.6,Petrol,No,1900.0
CAR_03658,2021,130127.0,3.0,Hybrid,No,3200.0
CAR_03659,2020,164366.0,3.0,Petrol,No,2670.0
CAR_03660,2017,114247.0,3.0,Petrol,Yes,2080.0
CAR_03661,2011,54726.0,3.0,Petrol,No,2010.0
CAR_03662,2015,56197.0,2.5,Diesel,No,2510.0
CAR_03663,2022,12654.0,2.0,Hybrid,Yes,3630.0
CAR_03664,2014,64562.0,3.0,Diesel,No,2230.0
CAR_03665,2025,150198.0,1.0,Petrol,No,2000.0
CAR_03666,2024,14266.0,1.6,Petrol,No,4220.0
CAR_03667,2025,47763.0,3.5,Diesel,Yes,4280.0
CAR_03668,2025,142715.0,3.0,Diesel,Yes,3180.0
CAR_03669,2025,157617.0,1.0,Diesel,Yes,1990.0
CAR_03670,2021,93787.0,2.5,Petrol,No,3060.0
CAR_03671,2011,141124.0,1.0,Diesel,No,490.0
CAR_03672,2020,80651.0,3.5,Hybrid,No,4090.0
CAR_03673,2019,36183.0,3.5,Diesel,Yes,3550.0
CAR_03674,2024,82639.0,1.0,Diesel,No,2800.0
CAR_03675,2010,118094.0,2.5,Hybrid,Yes,1170.0
CAR_03676,2017,189870.0,3.5,Diesel,Yes,1560.0
CAR_03677,2011,18406.0,2.5,Diesel,No,1980.0
CAR_03678,2016,103942.0,1.6,Diesel,No,1790.0
CAR_03679,2018,69139.0,3.0,Petrol,No,2830.0
CAR_03680,2018,104121.0,3.5,Diesel,No,2750.0
CAR_03681,2017,9675.0,1.0,Hybrid,No,2400.0
CAR_03682,2020,66040.0,2.0,Petrol,No,2340.0
CAR_03683,2023,164874.0,2.0,Hybrid,Yes,1940.0
CAR_03684,2021,113019.0,1.6,Diesel,Yes,2040.0
CAR_03685,2019,92864.0,2.0,Petrol,No,2660.0
CAR_03686,2018,60677.0,1.6,Diesel,No,2290.0
CAR_03687,2011,63118.0,3.0,Petrol,No,1880.0
CAR_03688,2015,79705.0,1.6,Hybrid,Yes,1640.0
CAR_03689,2013,167936.0,2.5,Petrol,Yes,710.0
CAR_03690,2023,193607.0,2.5,Hybrid,No,2450.0
CAR_03691,2013,90538.0,2.5,Diesel,No,2010.0
CAR_03692,2014,81704.0,3.5,Diesel,No,2470.0
CAR_03693,2021,170077.0,2.5,Hybrid,Yes,2000.0
CAR_03694,2025,88247.0,2.5,Petrol,No,3620.0
CAR_03695,2012,112644.0,2.5,Diesel,No,1550.0
CAR_03696,2023,50034.0,2.5,Petrol,No,4270.0
CAR_03697,2010,149983.0,3.5,Hybrid,Yes,1500.0
CAR_03698,2017,108738.0,2.5,Diesel,No,2260.0
CAR_03699,2014,162762.0,2.5,Hybrid,Yes,1020.0
CAR_03700,2012,157243.0,3.0,Hybrid,No,1410.0
CAR_03701,2019,46926.0,3.5,Petrol,Yes,3200.0
CAR_03702,2025,144549.0,2.5,Petrol,No,3100.0
CAR_03703,2023,161011.0,1.6,Diesel,No,2200.0
CAR_03704,2016,72491.0,3.0,Diesel,No,2800.0
CAR_03705,2016,38659.0,3.5,Petrol,No,2870.0
CAR_03706,2010,5513.0,2.0,Petrol,No,1770.0
CAR_03707,2021,92926.0,1.0,Diesel,No,2510.0
CAR_03708,2018,73724.0,3.5,Petrol,Yes,2690.0
CAR_03709,2024,113207.0,3.0,Hybrid,Yes,3210.0
CAR_03710,2011,41668.0,2.5,Hybrid,No,2120.0
CAR_03711,2014,172635.0,3.0,Diesel,No,1660.0
CAR_03712,2022,55262.0,1.0,Petrol,No,2880.0
CAR_03713,2023,49154.0,1.0,Petrol,No,2900.0
CAR_03714,2014,98739.0,3.5,Diesel,Yes,1970.0
CAR_03715,2023,102276.0,2.5,Hybrid,No,3240.0
CAR_03716,2017,46942.0,2.5,Petrol,Yes,2280.0
CAR_03717,2023,58013.0,1.6,Petrol,Yes,2710.0
CAR_03718,2017,38093.0,1.0,Petrol,No,2520.0
CAR_03719,2023,145100.0,2.5,Diesel,No,3050.0
CAR_03720,2016,155167.0,1.0,Diesel,Yes,480.0
CAR_03721,2016,95154.0,1.6,Petrol,No,1650.0
CAR_03722,2021,144247.0,2.0,Petrol,No,2440.0
CAR_03723,2025,148507.0,1.0,Diesel,Yes,1840.0
CAR_03724,2020,31964.0,1.6,Petrol,No,3110.0
CAR_03725,2025,193405.0,1.6,Diesel,No,1890.0
CAR_03726,2015,165101.0,1.6,Hybrid,No,1130.0
CAR_03727,2015,44874.0,3.0,Diesel,No,2710.0
CAR_03728,2020,41302.0,3.5,Diesel,Yes,3630.0
CAR_03729,2018,29504.0,2.5,Hybrid,No,3610.0
CAR_03730,2015,31984.0,1.0,Hybrid,No,2010.0
CAR_03731,2021,150892.0,3.5,Petrol,No,2680.0
CAR_03732,2022,96583.0,3.0,Petrol,No,3270.0
CAR_03733,2022,157672.0,1.0,Hybrid,Yes,1890.0
CAR_03734,2011,150520.0,3.5,Petrol,No,1420.0
CAR_03735,2011,122899.0,3.0,Hybrid,Yes,1310.0
CAR_03736,2022,138841.0,2.5,Petrol,Yes,2590.0
CAR_03737,2014,8579.0,1.6,Hybrid,No,2620.0
CAR_03738,2024,65797.0,3.5,Diesel,No,4660.0
CAR_03739,2013,129375.0,3.5,Diesel,Yes,1390.0
CAR_03740,2020,6822.0,1.0,Petrol,Yes,2630.0
CAR_03741,2011,11431.0,1.6,Hybrid,No,1760.0
CAR_03742,2024,171118.0,2.5,Petrol,No,2420.0
CAR_03743,2024,138385.0,1.0,Petrol,No,2480.0
CAR_03744,2012,56747.0,2.0,Petrol,No,1550.0
CAR_03745,2016,139153.0,2.0,Hybrid,Yes,1720.0
CAR_03746,2017,159529.0,2.0,Petrol,Yes,930.0
CAR_03747,2021,64825.0,2.5,Diesel,No,3230.0
CAR_03748,2022,12027.0,2.0,Diesel,No,3440.0
CAR_03749,2015,186892.0,3.5,Hybrid,No,1960.0
CAR_03750,2020,72310.0,1.0,Diesel,No,2320.0
CAR_03751,2014,25764.0,3.5,Diesel,No,3340.0
CAR_03752,2022,100912.0,2.0,Diesel,Yes,2660.0
CAR_03753,2010,154851.0,1.0,Diesel,No,100.0
CAR_03754,2017,48221.0,3.5,Petrol,Yes,3040.0
CAR_03755,2012,57551.0,2.5,Petrol,No,1720.0
CAR_03756,2024,52329.0,1.6,Petrol,No,3450.0
CAR_03757,2015,198376.0,3.5,Petrol,No,1500.0
CAR_03758,2012,43494.0,3.0,Petrol,No,2500.0
CAR_03759,2016,117226.0,2.0,Diesel,No,1880.0
CAR_03760,2022,185427.0,3.0,Hybrid,No,2520.0
CAR_03761,2023,33645.0,1.6,Petrol,No,3270.0
CAR_03762,2016,194317.0,2.5,Diesel,Yes,920.0
CAR_03763,2021,189758.0,3.5,Diesel,No,2450.0
CAR_03764,2024,177492.0,2.5,Petrol,Yes,1980.0
CAR_03765,2018,46839.0,1.6,Diesel,Yes,2030.0
CAR_03766,2025,128641.0,3.0,Hybrid,No,3880.0
CAR_03767,2014,153374.0,3.5,Petrol,No,1910.0
CAR_03768,2024,197275.0,2.0,Diesel,Yes,1820.0
CAR_03769,2017,40183.0,1.0,Petrol,No,2400.0
CAR_03770,2019,154375.0,2.5,Petrol,No,2040.0
CAR_03771,2019,71066.0,1.6,Diesel,No,2580.0
CAR_03772,2025,39247.0,3.5,Hybrid,No,4800.0
CAR_03773,2017,87169.0,3.0,Diesel,No,2690.0
CAR_03774,2010,159798.0,2.0,Petrol,Yes,730.0
CAR_03775,2021,95646.0,3.0,Hybrid,Yes,2950.0
CAR_03776,2014,109817.0,2.0,Petrol,Yes,1310.0
CAR_03777,2012,199056.0,3.5,Diesel,Yes,870.0
CAR_03778,2010,82826.0,1.0,Petrol,No,900.0
CAR_03779,2013,125003.0,1.0,Hybrid,No,890.0
CAR_03780,2017,76223.0,1.6,Diesel,No,2490.0
CAR_03781,2012,81593.0,1.6,Hybrid,No,1410.0
CAR_03782,2025,140650.0,2.0,Petrol,No,2750.0
CAR_03783,2025,187888.0,2.0,Diesel,Yes,2240.0
CAR_03784,2019,110760.0,2.0,Diesel,Yes,2190.0
CAR_03785,2011,154838.0,2.0,Diesel,No,350.0
CAR_03786,2020,,3.5,Diesel,No,3870.0
CAR_03787,2018,46176.0,3.5,Petrol,No,3520.0
CAR_03788,2019,102916.0,1.0,Petrol,No,1940.0
CAR_03789,2014,8902.0,1.6,Petrol,Yes,2280.0
CAR_03790,2025,54307.0,1.6,Hybrid,No,3730.0
CAR_03791,2023,105893.0,2.5,Hybrid,No,3570.0
CAR_03792,2016,7917.0,1.6,Petrol,No,2260.0
CAR_03793,2020,56587.0,1.6,Hybrid,No,2690.0
CAR_03794,2020,105236.0,3.0,Petrol,No,2950.0
CAR_03795,2011,,3.0,Petrol,No,1690.0
CAR_03796,2018,185522.0,2.5,Petrol,No,1530.0
CAR_03797,2025,130842.0,2.0,Hybrid,No,3080.0
CAR_03798,2022,85873.0,2.5,Diesel,No,3270.0
CAR_03799,2018,186418.0,2.5,Petrol,Yes,1240.0
CAR_03800,2013,158052.0,1.0,Diesel,No,650.0
CAR_03801,2013,44002.0,3.5,Petrol,No,2780.0
CAR_03802,2015,30514.0,1.6,Petrol,No,2740.0
CAR_03803,2019,136783.0,1.0,Petrol,Yes,1210.0
CAR_03804,2019,114177.0,3.5,Petrol,No,2880.0
CAR_03805,2019,158986.0,1.6,Hybrid,No,1780.0
CAR_03806,2015,149067.0,2.5,Diesel,No,1730.0
CAR_03807,2021,126916.0,1.6,Petrol,Yes,1850.0
CAR_03808,2010,197345.0,2.0,Petrol,No,100.0
CAR_03809,2023,109050.0,2.0,Petrol,No,2760.0
CAR_03810,2023,27056.0,2.5,Petrol,No,3470.0
CAR_03811,2018,166513.0,3.0,Diesel,No,2140.0
CAR_03812,2011,54111.0,2.0,Petrol,No,1380.0
CAR_03813,2014,156574.0,2.5,Diesel,No,1290.0
CAR_03814,2018,191636.0,1.0,Petrol,No,490.0
CAR_03815,2013,140875.0,3.0,Petrol,No,1520.0
CAR_03816,2020,121226.0,2.0,Hybrid,No,2520.0
CAR_03817,2025,94775.0,2.5,Petrol,No,3450.0
CAR_03818,2012,76060.0,2.5,Petrol,No,1780.0
CAR_03819,2024,73836.0,1.0,Petrol,No,2520.0
CAR_03820,2016,129093.0,1.0,Petrol,No,1120.0
CAR_03821,2015,151498.0,3.0,Petrol,No,1610.0
CAR_03822,2017,137311.0,3.5,Petrol,No,2440.0
CAR_03823,2012,43690.0,2.0,Hybrid,Yes,1740.0
CAR_03824,2014,101328.0,2.5,Diesel,No,1790.0
CAR_03825,2019,159370.0,3.0,Diesel,No,2170.0
CAR_03826,2013,97762.0,3.0,Petrol,No,2030.0
CAR_03827,2024,109642.0,1.0,Diesel,No,2840.0
CAR_03828,2022,155372.0,2.5,Petrol,No,2470.0
CAR_03829,2013,133947.0,1.6,Petrol,No,1020.0
CAR_03830,2013,84822.0,3.5,Petrol,No,2660.0
CAR_03831,2019,179605.0,3.5,Petrol,No,2380.0
CAR_03832,2017,36701.0,1.0,Petrol,No,2330.0
CAR_03833,2015,199126.0,2.5,Petrol,No,840.0
CAR_03834,2012,28176.0,3.0,Petrol,No,2590.0
CAR_03835,2019,7915.0,3.5,Petrol,No,4090.0
CAR_03836,2014,178554.0,3.0,Petrol,Yes,1370.0
CAR_03837,2015,52766.0,2.0,Petrol,Yes,1670.0
CAR_03838,2014,147291.0,1.6,Petrol,No,1360.0
CAR_03839,2015,163148.0,1.0,Petrol,No,850.0
CAR_03840,2017,172502.0,3.5,Petrol,No,2270.0
CAR_03841,2016,198361.0,2.0,Petrol,Yes,390.0
CAR_03842,2014,62338.0,2.0,Petrol,No,1800.0
CAR_03843,2019,143497.0,1.6,Diesel,No,1840.0
CAR_03844,2015,27503.0,1.0,Petrol,No,1560.0
CAR_03845,2023,84328.0,1.0,Petrol,Yes,2010.0
CAR_03846,2013,170354.0,3.0,Petrol,Yes,1110.0
CAR_03847,2021,76693.0,1.0,Petrol,No,2620.0
CAR_03848,2018,120264.0,2.0,Petrol,Yes,2130.0
CAR_03849,2022,103236.0,3.0,Hybrid,No,3400.0
CAR_03850,2013,130961.0,1.0,Hybrid,No,670.0
CAR_03851,2010,194714.0,1.6,Petrol,No,100.0
CAR_03852,2016,15868.0,2.0,Diesel,Yes,2530.0
CAR_03853,2016,116922.0,2.5,Petrol,No,1940.0
CAR_03854,2013,173291.0,1.6,Petrol,No,250.0
CAR_03855,2022,98870.0,1.6,Diesel,No,2720.0
CAR_03856,2023,20313.0,1.0,Petrol,No,3040.0
CAR_03857,2012,114305.0,3.0,Petrol,Yes,1510.0
CAR_03858,2017,69754.0,3.0,Diesel,No,2990.0
CAR_03859,2014,35214.0,2.0,Diesel,Yes,1890.0
CAR_03860,2025,170562.0,1.0,Hybrid,No,2300.0
CAR_03861,2019,106712.0,3.0,Diesel,Yes,2420.0
CAR_03862,2016,186989.0,3.5,Diesel,No,1770.0
CAR_03863,2013,162173.0,2.5,Petrol,Yes,520.0
CAR_03864,2013,140129.0,3.5,Petrol,No,1120.0
CAR_03865,2017,5980.0,1.0,Diesel,No,2470.0
CAR_03866,2023,88426.0,1.0,Hybrid,No,2570.0
CAR_03867,2017,43510.0,3.0,Petrol,Yes,2640.0
CAR_03868,2011,182606.0,1.6,Hybrid,No,140.0
CAR_03869,2023,39044.0,1.0,Petrol,No,3250.0
CAR_03870,2011,60782.0,1.6,Petrol,No,1560.0
CAR_03871,2012,105783.0,2.0,Petrol,No,1310.0
CAR_03872,2024,56356.0,2.0,Petrol,No,3470.0
CAR_03873,2021,45924.0,3.0,Diesel,Yes,3460.0
CAR_03874,2021,121824.0,2.0,Petrol,No,2650.0
CAR_03875,2012,22341.0,3.5,Hybrid,No,3360.0
CAR_03876,2010,16343.0,3.5,Diesel,No,2440.0
CAR_03877,2024,77588.0,3.5,Petrol,No,3770.0
CAR_03878,2023,145530.0,3.0,Diesel,No,3060.0
CAR_03879,2012,113187.0,3.0,Petrol,No,1310.0
CAR_03880,2015,87461.0,3.5,Diesel,No,2680.0
CAR_03881,2017,115322.0,1.6,Petrol,No,1740.0
CAR_03882,2022,76263.0,3.5,Petrol,No,3760.0
CAR_03883,2021,187549.0,1.6,Diesel,Yes,1630.0
CAR_03884,2023,15706.0,2.0,Hybrid,No,4010.0
CAR_03885,2019,136311.0,1.6,Diesel,No,1900.0
CAR_03886,2015,178800.0,1.0,Diesel,No,690.0
CAR_03887,2014,161758.0,2.5,Diesel,No,1220.0
CAR_03888,2024,40888.0,1.0,Petrol,No,3110.0
CAR_03889,2013,62706.0,1.0,Hybrid,No,1450.0
CAR_03890,2025,144824.0,3.0,Petrol,No,3390.0
CAR_03891,2012,21433.0,2.5,Petrol,Yes,2100.0
CAR_03892,2025,163313.0,3.0,Petrol,No,3460.0
CAR_03893,2022,145187.0,1.6,Petrol,No,2020.0
CAR_03894,2013,147273.0,3.5,Petrol,No,1680.0
CAR_03895,2023,24547.0,1.6,Petrol,No,3700.0
CAR_03896,2016,144963.0,2.5,Petrol,Yes,1530.0
CAR_03897,2010,137565.0,2.0,Diesel,Yes,310.0
CAR_03898,2016,167030.0,1.6,Diesel,No,990.0
CAR_03899,2010,13111.0,1.0,Diesel,No,1270.0
CAR_03900,2011,9507.0,2.5,Petrol,No,2120.0
CAR_03901,2024,77736.0,2.5,Diesel,No,3570.0
CAR_03902,2013,34014.0,1.6,Petrol,No,2030.0
CAR_03903,2010,113885.0,1.6,Diesel,Yes,440.0
CAR_03904,2020,183883.0,3.0,Petrol,Yes,1840.0
CAR_03905,2021,81339.0,3.0,Diesel,Yes,3100.0
CAR_03906,2020,169765.0,1.0,Petrol,No,1110.0
CAR_03907,2024,5047.0,2.5,Diesel,No,4410.0
CAR_03908,2020,37860.0,2.0,Hybrid,No,3040.0
CAR_03909,2018,10933.0,2.0,Diesel,Yes,2840.0
CAR_03910,2021,68989.0,2.5,Petrol,No,3330.0
CAR_03911,2015,182097.0,1.0,Petrol,Yes,150.0
CAR_03912,2022,23906.0,3.0,Hybrid,No,4260.0
CAR_03913,2010,123250.0,3.0,Petrol,Yes,760.0
CAR_03914,2010,93042.0,3.0,Hybrid,Yes,1460.0
CAR_03915,2015,188001.0,2.0,Petrol,No,1270.0
CAR_03916,2013,28891.0,2.0,Hybrid,No,2350.0
CAR_03917,2013,46345.0,1.0,Hybrid,No,1630.0
CAR_03918,2025,10761.0,2.0,Diesel,No,3820.0
CAR_03919,2024,89617.0,1.6,Petrol,Yes,2780.0
CAR_03920,2020,59177.0,2.0,Petrol,No,3000.0
CAR_03921,2024,174632.0,3.0,Hybrid,No,2960.0
CAR_03922,2015,122963.0,1.0,Hybrid,Yes,870.0
CAR_03923,2024,124748.0,2.5,Petrol,No,2840.0
CAR_03924,2023,108723.0,2.5,Petrol,No,3140.0
CAR_03925,2021,22911.0,1.0,Hybrid,No,3220.0
CAR_03926,2020,91779.0,1.6,Diesel,No,1930.0
CAR_03927,2016,199904.0,2.5,Hybrid,No,1340.0
CAR_03928,2018,167870.0,3.0,Hybrid,No,2570.0
CAR_03929,2019,179225.0,2.5,Hybrid,No,2040.0
CAR_03930,2025,165529.0,2.5,Petrol,No,2940.0
CAR_03931,2014,25093.0,3.0,Petrol,No,3060.0
CAR_03932,2018,49352.0,2.0,Petrol,No,2820.0
CAR_03933,2013,5609.0,1.6,Hybrid,No,2320.0
CAR_03934,2022,64184.0,3.0,Petrol,No,3330.0
CAR_03935,2019,26178.0,3.0,Petrol,No,4130.0
CAR_03936,2011,97195.0,3.5,Petrol,No,2080.0
CAR_03937,2012,137040.0,1.0,Petrol,Yes,300.0
CAR_03938,2022,175529.0,1.6,Hybrid,No,2250.0
CAR_03939,2020,151097.0,2.0,Diesel,No,2210.0
CAR_03940,2010,188024.0,3.5,Diesel,No,1030.0
CAR_03941,2023,15510.0,3.0,Petrol,No,4300.0
CAR_03942,2023,7375.0,3.5,Hybrid,No,4760.0
CAR_03943,2015,133961.0,2.0,Petrol,Yes,1260.0
CAR_03944,2022,61424.0,3.5,Diesel,No,3960.0
CAR_03945,2015,54433.0,3.5,Petrol,Yes,2680.0
CAR_03946,2010,69523.0,3.5,Petrol,No,2250.0
CAR_03947,2020,57610.0,3.0,Petrol,No,3840.0
CAR_03948,2022,104730.0,3.0,Diesel,No,3060.0
CAR_03949,2012,90829.0,1.0,Diesel,No,990.0
CAR_03950,2014,104924.0,2.5,Petrol,No,1600.0
CAR_03951,2012,136179.0,1.6,Petrol,No,780.0
CAR_03952,2019,80490.0,1.0,Hybrid,No,1910.0
CAR_03953,2012,54005.0,2.0,Petrol,No,1620.0
CAR_03954,2023,37409.0,3.5,Petrol,No,4330.0
CAR_03955,2019,73147.0,3.0,Petrol,Yes,3030.0
CAR_03956,2012,149652.0,3.5,Hybrid,Yes,1160.0
CAR_03957,2014,152557.0,3.0,Petrol,Yes,1360.0
CAR_03958,2022,135047.0,1.6,Hybrid,No,2440.0
CAR_03959,2025,50635.0,1.0,Petrol,Yes,3240.0
CAR_03960,2014,119677.0,1.0,Petrol,No,820.0
CAR_03961,2013,116284.0,2.0,Petrol,Yes,1070.0
CAR_03962,2010,99432.0,1.0,Diesel,No,470.0
CAR_03963,2014,112246.0,1.0,Petrol,No,780.0
CAR_03964,2019,100899.0,2.5,Diesel,No,2480.0
CAR_03965,2025,115264.0,1.6,Petrol,No,2750.0
CAR_03966,2014,144524.0,3.5,Petrol,No,1560.0
CAR_03967,2013,26377.0,1.0,Hybrid,Yes,1900.0
CAR_03968,2015,151177.0,2.0,Diesel,No,1170.0
CAR_03969,2019,31498.0,3.5,Petrol,No,3880.0
CAR_03970,2013,17992.0,3.0,Diesel,Yes,2250.0
CAR_03971,2023,195336.0,1.0,Diesel,Yes,1210.0
CAR_03972,2016,191613.0,1.0,Petrol,No,590.0
CAR_03973,2016,16785.0,3.5,Petrol,Yes,3200.0
CAR_03974,2011,91434.0,3.0,Petrol,No,1570.0
CAR_03975,2012,41318.0,2.5,Petrol,Yes,2000.0
CAR_03976,2010,99642.0,1.6,Diesel,No,390.0
CAR_03977,2017,166885.0,2.5,Petrol,No,1320.0
CAR_03978,2018,190369.0,2.0,Petrol,No,1270.0
CAR_03979,2013,128679.0,3.5,Petrol,No,1430.0
CAR_03980,2015,74012.0,1.0,Hybrid,No,1550.0
CAR_03981,2018,122648.0,2.5,Diesel,No,2130.0
CAR_03982,2015,65840.0,1.6,Petrol,No,2200.0
CAR_03983,2023,182416.0,2.0,Petrol,No,1990.0
CAR_03984,2021,174728.0,2.5,Petrol,No,2050.0
CAR_03985,2021,113855.0,1.0,Diesel,No,1640.0
CAR_03986,2021,68336.0,1.6,Petrol,No,2780.0
CAR_03987,2018,62211.0,1.0,Hybrid,Yes,1980.0
CAR_03988,2024,11517.0,1.0,Petrol,No,3270.0
CAR_03989,2013,164085.0,2.0,Diesel,No,990.0
CAR_03990,2017,92825.0,1.6,Diesel,Yes,1790.0
CAR_03991,2018,68401.0,3.0,Hybrid,No,3100.0
CAR_03992,2013,96867.0,1.0,Petrol,No,600.0
CAR_03993,2014,164654.0,1.6,Diesel,Yes,240.0
CAR_03994,2023,29300.0,1.0,Petrol,No,3460.0
