CustomerID,Gender,Age,Annual_Income,Spending_Score
CUST_06084,Female,37,54.2,50.8
CUST_04972,Female,49,23.5,65.7
CUST_03148,Male,68,17.6,70.9
CUST_08944,Female,44,32.6,65.4
CUST_02873,Female,35,22.7,21.2
CUST_03916,Female,65,30.1,77.8
CUST_05267,Female,61,12.0,70.3
CUST_06400,Male,53,70.9,39.8
CUST_06561,Female,36,45.8,49.8
CUST_08021,Female,57,46.1,47.4
CUST_00076,Male,63,20.9,21.4
CUST_11368,Male,39,79.9,30.4
CUST_09015,Female,25,91.8,6.1
CUST_13933,Male,54,85.5,78.6
CUST_04947,Female,35,23.9,73.8
CUST_07822,Female,26,59.7,50.4
CUST_02260,Male,33,22.1,26.4
CUST_01775,Male,47,21.8,10.6
CUST_05117,Female,26,13.1,81.2
CUST_07248,Female,43,48.5,73.2
CUST_00093,Female,59,27.8,19.6
CUST_13275,Male,56,84.9,82.6
CUST_04007,Male,19,22.0,90.8
CUST_07407,Male,39,72.7,59.6
CUST_10904,Female,39,71.2,26.8
CUST_06529,Female,45,53.5,54.2
CUST_04810,Female,62,27.9,75.9
CUST_03181,Female,29,20.9,85.5
CUST_14390,Female,51,83.6,66.6
CUST_01076,Female,34,25.1,21.4
CUST_02338,Female,37,29.2,26.6
CUST_05799,Male,28,20.3,79.0
CUST_01885,Male,31,31.0,17.0
CUST_05912,Male,62,16.1,86.6
CUST_09875,Male,26,91.4,18.3
CUST_04323,Female,35,7.4,78.2
CUST_04949,Male,49,37.9,87.6
CUST_05859,Female,48,18.2,94.0
CUST_10000,Female,67,87.8,22.3
CUST_06903,Male,69,47.0,40.8
CUST_02759,Male,37,17.6,11.0
CUST_14934,Male,20,90.3,77.6
CUST_07885,Female,41,42.4,47.8
CUST_04030,Female,58,25.8,81.2
CUST_03352,Male,53,23.0,70.7
CUST_01437,Male,34,24.8,14.5
CUST_01233,Male,45,20.4,20.2
CUST_08351,Male,61,64.1,56.0
CUST_04281,Female,43,32.4,81.7
CUST_05066,Female,52,18.2,77.8
CUST_06728,Female,39,46.4,50.3
CUST_03102,Female,26,15.7,92.7
CUST_02465,Female,31,31.6,6.9
CUST_07768,Female,21,66.2,34.6
CUST_06929,Female,41,56.1,50.5
CUST_00449,Male,58,32.2,15.1
CUST_05239,Female,61,40.2,83.1
CUST_12938,Female,58,86.5,82.0
CUST_03621,Female,35,18.2,74.9
CUST_02317,Female,65,20.9,2.5
CUST_06071,Male,40,58.7,66.0
CUST_02185,Male,33,14.5,16.7
CUST_04477,Female,67,22.7,88.4
CUST_01890,Female,49,24.1,18.0
CUST_01155,Male,54,23.1,30.8
CUST_06061,Female,59,57.9,46.9
CUST_07953,Female,19,68.7,48.0
CUST_13529,Female,20,94.6,77.1
CUST_01728,Male,56,31.5,17.7
CUST_05151,Female,45,40.1,72.3
CUST_13242,Male,56,87.4,78.8
CUST_07685,Female,69,41.5,65.5
CUST_10857,Female,62,80.7,20.2
CUST_11239,Male,37,86.1,5.1
CUST_10481,Female,55,81.7,25.9
CUST_04392,Male,61,15.4,81.8
CUST_08495,Male,63,69.5,62.7
CUST_02503,Male,58,31.3,22.9
CUST_09498,Male,68,87.2,20.2
CUST_02463,Male,52,22.3,21.4
CUST_05715,Female,61,22.9,82.8
CUST_02846,Female,39,27.0,13.7
CUST_09535,Male,50,75.8,23.0
CUST_12470,Female,38,93.9,84.5
CUST_01612,Female,64,26.7,14.1
CUST_06234,Female,41,70.3,57.7
CUST_02191,Male,24,21.0,21.2
CUST_01729,Male,25,25.1,13.0
CUST_13840,Female,30,84.5,71.8
CUST_11552,Female,38,77.7,12.7
CUST_10427,Male,49,83.0,14.8
CUST_08176,Female,21,59.2,29.6
CUST_09623,Female,19,77.9,25.6
CUST_12603,Female,38,85.7,73.5
CUST_14678,Female,55,82.2,86.3
CUST_13273,Male,18,79.0,96.1
CUST_13926,Male,49,84.7,77.3
CUST_04047,Female,21,25.3,100.0
CUST_05687,Male,68,16.1,66.5
CUST_08296,Female,31,64.5,34.3
CUST_07676,Male,67,49.8,47.8
CUST_10959,Male,47,92.1,19.3
CUST_04240,Male,36,22.4,79.7
CUST_06670,Male,28,34.5,42.8
CUST_07306,Female,23,65.0,50.4
CUST_02755,Female,27,25.8,24.4
CUST_02492,Female,26,28.4,29.8
CUST_03139,Female,38,15.3,80.5
CUST_08544,Male,61,66.3,22.4
CUST_13233,Male,35,87.4,73.0
CUST_13194,Male,47,82.7,74.7
CUST_03272,Male,29,25.7,77.0
CUST_12769,Female,31,87.0,83.7
CUST_08408,Female,18,49.0,65.3
CUST_02889,Male,62,25.2,24.2
CUST_11170,Female,18,85.5,17.9
CUST_00788,Female,30,15.3,27.0
CUST_12960,Female,67,87.6,90.7
CUST_09818,Female,28,84.8,22.7
CUST_07841,Female,42,61.8,73.8
CUST_07301,Female,60,58.3,55.1
CUST_07466,Male,52,54.1,69.4
CUST_05678,Male,50,25.4,85.0
CUST_09517,Female,55,89.8,21.5
CUST_03377,Female,41,9.5,60.9
CUST_04527,Male,23,11.0,74.5
CUST_13022,Female,22,79.7,79.2
CUST_01780,Female,43,26.4,15.5
CUST_06756,Male,45,37.6,53.4
CUST_02959,Male,66,28.9,13.4
CUST_14952,Female,25,72.1,74.9
CUST_10946,Male,63,80.6,14.7
CUST_00349,Male,31,30.5,18.9
CUST_13859,Male,54,98.8,79.1
CUST_05843,Female,51,33.9,57.6
CUST_03349,Female,18,16.0,73.4
CUST_00042,Female,32,20.1,17.0
CUST_00801,Male,33,21.1,15.2
CUST_03529,Male,38,40.6,85.5
CUST_11731,Male,54,94.1,30.9
CUST_00981,Female,28,28.1,23.9
CUST_03458,Male,31,16.3,100.0
CUST_06451,Male,49,69.8,55.1
CUST_14763,Female,37,92.3,79.1
CUST_07590,Female,29,51.0,30.4
CUST_08009,Male,52,62.0,59.9
CUST_06714,Male,52,50.9,49.7
CUST_08507,Male,22,57.4,61.5
CUST_10919,Female,27,90.5,28.7
CUST_08366,Male,39,41.5,41.6
CUST_11685,Female,51,95.7,17.2
CUST_02756,Male,49,28.8,21.6
CUST_07188,Female,43,49.2,69.5
CUST_00916,Male,65,30.7,21.7
CUST_04617,Male,60,34.4,69.5
CUST_01616,Male,44,18.6,31.5
CUST_10602,Male,42,79.4,24.2
CUST_13329,Male,53,76.5,74.0
CUST_02146,Male,49,16.1,18.7
CUST_07191,Female,29,71.6,55.4
CUST_01833,Female,27,29.4,23.5
CUST_05964,Male,27,20.1,73.3
CUST_14384,Female,53,93.0,78.2
CUST_05508,Male,52,23.6,74.0
CUST_07405,Male,66,47.9,56.8
CUST_04714,Male,64,9.2,96.2
CUST_05714,Female,25,24.3,84.5
CUST_09699,Male,33,74.0,19.4
CUST_10774,Female,35,90.3,7.1
CUST_00782,Male,28,29.4,18.3
CUST_06173,Female,34,57.1,49.5
CUST_07523,Female,59,50.0,52.0
CUST_05396,Female,54,25.4,83.5
CUST_14563,Female,52,85.6,81.9
CUST_12519,Male,47,92.1,75.5
CUST_09035,Female,19,94.7,17.0
CUST_04838,Male,53,16.8,92.7
CUST_02401,Female,49,16.6,15.8
CUST_07663,Male,62,51.1,35.0
CUST_04205,Male,44,23.8,88.1
CUST_04641,Male,44,18.3,85.6
CUST_02152,Male,25,17.2,10.4
CUST_05550,Male,32,28.0,72.1
CUST_02947,Male,55,27.7,26.0
CUST_09564,Male,23,80.0,21.2
CUST_08028,Male,26,55.2,57.4
CUST_03878,Male,32,17.4,98.5
CUST_05936,Male,36,28.3,73.1
CUST_07207,Female,63,50.6,41.5
CUST_05364,Female,60,6.7,71.1
CUST_10866,Female,38,84.2,23.9
CUST_07255,Female,59,47.1,47.2
CUST_14601,Male,67,79.7,76.5
CUST_08063,Female,47,68.3,61.4
CUST_03023,Male,30,25.0,92.3
CUST_10848,Male,40,99.1,23.9
CUST_03541,Female,35,18.8,74.8
CUST_03279,Female,24,30.5,91.2
CUST_08423,Male,29,52.2,52.7
CUST_06740,Male,59,76.1,43.8
CUST_14282,Female,66,80.7,69.9
CUST_08753,Female,64,57.6,46.1
CUST_10811,Female,19,92.5,17.2
CUST_02804,Male,44,30.4,20.2
CUST_02211,Male,18,32.5,25.7
CUST_12542,Male,62,86.2,83.0
CUST_08237,Female,46,45.4,48.3
CUST_10981,Female,30,85.0,12.8
CUST_03133,Female,60,25.6,87.8
CUST_07132,Male,54,58.3,46.2
CUST_08842,Male,25,66.2,56.6
CUST_07781,Female,60,54.9,25.2
CUST_04320,Male,55,37.9,73.8
CUST_06853,Male,23,40.3,53.5
CUST_02107,Female,45,25.3,23.4
CUST_05128,Female,48,30.5,77.9
CUST_09648,Female,45,88.7,17.1
CUST_11320,Male,59,78.6,22.8
CUST_03973,Male,49,34.0,86.4
CUST_10863,Male,42,89.6,26.0
CUST_03034,Male,46,31.9,76.0
CUST_10814,Male,28,76.5,24.3
CUST_09734,Female,60,94.6,24.3
CUST_04663,Male,26,18.6,88.6
CUST_08394,Male,64,50.9,42.0
CUST_03286,Male,56,42.1,76.2
CUST_02367,Male,68,26.7,25.7
CUST_09698,Female,62,90.3,18.0
CUST_11523,Female,47,80.9,11.3
CUST_00440,Male,67,40.2,16.8
CUST_12634,Male,19,90.3,75.1
CUST_12054,Female,19,81.7,88.9
CUST_07887,Female,61,68.1,37.7
CUST_04692,Female,68,19.2,82.9
CUST_13423,Female,56,92.5,85.9
CUST_09315,Female,52,84.7,14.8
CUST_09845,Male,54,88.7,21.1
CUST_01224,Male,26,20.3,15.9
CUST_08541,Male,33,49.9,63.4
CUST_02592,Female,25,31.2,8.3
CUST_03247,Female,55,16.8,83.1
CUST_02812,Female,50,35.3,19.4
CUST_14690,Female,18,85.9,96.9
CUST_06857,Female,65,51.8,27.8
CUST_08233,Female,67,55.2,34.7
CUST_02691,Female,48,19.5,30.1
CUST_04132,Female,32,7.3,78.4
CUST_06745,Female,43,46.7,57.6
CUST_06779,Male,18,61.4,55.1
CUST_02249,Female,38,12.0,12.8
CUST_02552,Female,64,27.4,21.2
CUST_08674,Male,32,63.5,49.4
CUST_10548,Male,18,79.9,30.7
CUST_10067,Female,45,87.6,18.5
CUST_07342,Male,37,47.5,56.0
CUST_03649,Male,50,19.3,89.0
CUST_00380,Female,61,21.5,20.7
CUST_11364,Male,19,88.4,8.2
CUST_05749,Female,23,23.1,76.5
CUST_07210,Female,19,56.4,41.0
CUST_14415,Male,52,95.0,70.8
CUST_08015,Male,66,61.3,38.2
CUST_01360,Female,53,36.7,17.0
CUST_03196,Female,59,12.3,74.7
CUST_02037,Male,40,22.3,20.7
CUST_00486,Male,57,30.0,16.1
CUST_09935,Female,41,87.8,20.5
CUST_12016,Female,49,87.2,62.7
CUST_00783,Female,64,25.4,23.1
CUST_08126,Male,23,57.5,57.6
CUST_07034,Female,61,45.1,40.8
CUST_10100,Male,23,81.9,17.3
CUST_14797,Male,33,57.6,83.2
CUST_03238,Male,69,33.3,72.7
CUST_06369,Female,67,77.7,59.4
CUST_09755,Female,55,79.4,10.4
CUST_11353,Female,36,75.3,25.0
CUST_10252,Male,64,75.2,20.4
CUST_14961,Female,51,80.7,79.1
CUST_08355,Female,50,44.3,48.6
CUST_06590,Female,47,57.5,38.8
CUST_08198,Male,67,39.6,59.7
CUST_13310,Male,31,94.1,79.9
CUST_01915,Male,22,23.8,16.8
CUST_08543,Male,62,54.4,31.6
CUST_09718,Female,19,104.7,22.0
CUST_07582,Female,30,60.5,42.3
CUST_10630,Male,44,76.2,14.8
CUST_12005,Female,22,83.1,82.6
CUST_03464,Female,54,24.5,71.4
CUST_02138,Male,30,21.4,14.2
CUST_13527,Female,20,73.0,73.6
CUST_11984,Female,41,78.3,17.9
CUST_00742,Female,28,26.3,25.6
CUST_08568,Male,37,61.6,47.7
CUST_11529,Male,59,81.7,14.0
CUST_09774,Male,62,71.7,22.4
CUST_06759,Female,62,81.9,44.3
CUST_14068,Male,50,81.0,77.7
CUST_13861,Male,41,83.6,76.8
CUST_04480,Female,53,28.7,78.9
CUST_03442,Female,57,26.4,73.5
CUST_11860,Male,37,91.4,21.3
CUST_04521,Female,58,28.2,65.4
CUST_02847,Female,31,35.3,23.1
CUST_14065,Male,40,80.7,74.0
CUST_12908,Female,40,86.0,74.3
CUST_07018,Male,31,67.2,46.2
CUST_09178,Male,45,97.8,13.0
CUST_14603,Female,20,79.5,73.0
CUST_06865,Male,53,57.7,49.5
CUST_06698,Female,23,57.8,42.8
CUST_14221,Male,38,77.9,75.7
CUST_13483,Male,47,99.8,70.4
CUST_06355,Female,48,52.3,58.7
CUST_01834,Female,42,24.1,22.0
CUST_09684,Female,57,99.0,9.2
CUST_08897,Female,25,76.3,31.5
CUST_12583,Male,46,81.8,82.1
CUST_14863,Male,25,85.2,76.2
CUST_05703,Female,19,18.8,92.2
CUST_04801,Female,33,26.5,77.0
CUST_09303,Male,44,103.5,11.3
CUST_10777,Female,57,82.0,28.5
CUST_13421,Male,38,76.0,67.9
CUST_09436,Male,42,83.3,15.3
CUST_03003,Male,69,22.4,67.3
CUST_00023,Female,28,22.2,26.3
CUST_12004,Female,64,90.4,87.2
CUST_03524,Female,60,14.8,70.8
CUST_10956,Male,58,94.4,23.9
CUST_12160,Male,37,76.4,85.8
CUST_09629,Male,43,89.0,15.8
CUST_01309,Male,54,27.7,28.7
CUST_14417,Male,43,80.4,70.3
CUST_08395,Female,31,58.2,49.0
CUST_03475,Male,24,14.3,89.4
CUST_00789,Male,40,20.6,15.1
CUST_11884,Male,51,74.4,10.6
CUST_11906,Female,40,89.2,9.8
CUST_07015,Male,60,66.2,55.0
CUST_03284,Female,68,26.7,90.3
CUST_06463,Female,58,68.5,53.7
CUST_02514,Male,25,32.7,20.1
CUST_06145,Female,41,50.4,37.0
CUST_04385,Female,39,22.0,92.5
CUST_10957,Male,42,79.1,28.0
CUST_04905,Female,18,20.5,74.4
CUST_08732,Male,33,61.9,38.2
CUST_13028,Male,35,74.0,77.5
CUST_14325,Female,42,80.4,77.5
CUST_05446,Female,32,24.8,84.2
CUST_09419,Female,63,77.1,12.4
CUST_03688,Female,65,28.7,84.9
CUST_01395,Male,18,28.6,16.7
CUST_14739,Male,41,87.5,88.9
CUST_10871,Male,53,98.0,17.5
CUST_05006,Female,24,14.5,76.3
CUST_05357,Male,30,23.0,67.9
CUST_14919,Female,43,91.5,83.2
CUST_07864,Male,55,47.2,44.9
CUST_05257,Female,32,26.3,87.7
CUST_05632,Female,67,27.5,90.9
CUST_06805,Female,29,55.7,41.8
CUST_09581,Female,33,87.1,14.6
CUST_13832,Male,54,78.6,92.2
CUST_05434,Male,62,19.3,84.8
CUST_07416,Male,61,60.0,54.8
CUST_10333,Female,24,80.1,28.5
CUST_08128,Female,28,43.4,24.3
CUST_13231,Female,45,80.1,77.8
CUST_05883,Male,41,23.5,71.7
CUST_09487,Male,28,95.9,14.4
CUST_03301,Male,43,32.3,83.4
CUST_12810,Female,47,93.9,75.6
CUST_10284,Female,43,73.9,15.8
CUST_10795,Female,43,87.4,4.1
CUST_14571,Female,63,91.9,73.2
CUST_00712,Female,63,18.7,8.2
CUST_04279,Female,49,24.2,89.3
CUST_14436,Male,44,79.3,75.8
CUST_08763,Male,56,54.5,60.0
CUST_11316,Female,27,88.2,16.9
CUST_10424,Male,19,75.8,24.1
CUST_01822,Female,44,20.1,13.3
CUST_09411,Female,57,102.2,34.5
CUST_06245,Male,45,62.0,51.2
CUST_07525,Male,47,53.8,59.3
CUST_14046,Male,45,89.2,78.7
CUST_13676,Female,30,89.8,82.5
CUST_08420,Male,56,33.5,60.0
CUST_01977,Male,32,21.5,16.3
CUST_11902,Female,59,89.1,20.6
CUST_03264,Male,27,25.2,73.6
CUST_11184,Female,38,87.6,20.4
CUST_04834,Male,44,17.6,82.2
CUST_05061,Male,38,30.6,67.1
CUST_00252,Male,44,21.1,17.1
CUST_14348,Male,49,85.5,77.3
CUST_02098,Female,66,31.6,10.6
CUST_06244,Female,49,54.9,59.4
CUST_13485,Male,40,77.2,83.9
CUST_03671,Male,43,31.8,72.7
CUST_10798,Male,51,83.1,21.2
CUST_10632,Male,57,79.1,25.3
CUST_07613,Female,64,60.4,49.7
CUST_13799,Female,28,90.2,83.3
CUST_04416,Female,64,21.1,87.5
CUST_14139,Male,31,86.9,87.7
CUST_10113,Female,36,79.5,17.6
CUST_05857,Male,55,29.7,66.6
CUST_08645,Female,27,72.2,64.9
CUST_06415,Male,32,64.4,43.3
CUST_06914,Male,62,57.3,36.8
CUST_11872,Female,47,76.4,20.1
CUST_02934,Male,52,21.1,17.7
CUST_06017,Male,51,68.1,42.9
CUST_08229,Female,33,55.1,66.1
CUST_09294,Male,58,75.6,21.1
CUST_08360,Female,44,46.6,33.9
CUST_06562,Female,42,58.5,25.3
CUST_14903,Female,65,82.3,77.1
CUST_12134,Female,58,89.3,81.2
CUST_08344,Female,22,58.6,55.2
CUST_13277,Male,51,71.5,80.8
CUST_12943,Male,55,102.2,75.6
CUST_07073,Male,64,43.7,73.9
CUST_00056,Male,23,25.4,34.8
CUST_03412,Male,18,31.0,75.2
CUST_05584,Male,53,24.1,79.1
CUST_02855,Female,33,25.5,13.8
CUST_06209,Female,67,67.8,48.3
CUST_02986,Female,28,29.1,7.1
CUST_09553,Female,39,69.9,25.6
CUST_05999,Male,24,24.2,72.4
CUST_12438,Female,25,80.5,67.9
CUST_12803,Female,67,94.3,94.1
CUST_06189,Male,19,59.6,57.7
CUST_09943,Female,53,82.5,10.5
CUST_08348,Male,49,54.8,49.8
CUST_11786,Male,27,79.2,14.1
CUST_04722,Male,47,36.5,66.1
CUST_08292,Female,52,42.8,24.6
CUST_07425,Female,30,36.8,33.0
CUST_04472,Female,26,17.1,78.8
CUST_08781,Female,30,55.5,74.2
CUST_11049,Female,29,97.9,14.6
CUST_02188,Male,69,10.8,32.3
CUST_06461,Female,56,49.8,24.2
CUST_04049,Male,66,28.5,81.3
CUST_13574,Male,33,82.6,74.2
CUST_13262,Male,28,86.1,79.5
CUST_13514,Female,35,84.3,79.6
CUST_07391,Female,33,54.6,55.1
CUST_03544,Female,63,25.4,86.9
CUST_00519,Male,36,26.3,26.3
CUST_07689,Female,29,61.7,38.7
CUST_04508,Male,51,11.4,74.1
CUST_11929,Male,53,79.8,20.5
CUST_06641,Male,30,56.2,40.4
CUST_05263,Male,38,20.5,72.4
CUST_08139,Male,30,70.2,62.6
CUST_06916,Female,46,55.2,60.3
CUST_00227,Female,63,21.8,15.2
CUST_08741,Male,60,56.5,44.8
CUST_11723,Male,32,79.9,23.4
CUST_08147,Female,22,40.5,64.5
CUST_07621,Female,35,60.9,56.2
CUST_08127,Female,39,,47.5
CUST_14009,Male,36,80.3,93.1
CUST_13995,Female,37,89.2,79.3
CUST_10125,Female,53,85.0,29.3
CUST_01699,Female,32,38.6,17.6
CUST_14911,Female,41,90.5,78.2
CUST_13012,Female,37,95.5,82.7
CUST_01877,Female,49,20.8,8.2
CUST_00513,Male,51,25.2,20.7
CUST_08046,Female,32,48.3,66.7
CUST_09246,Female,28,85.3,9.6
CUST_11089,Female,42,84.6,17.0
CUST_09612,Female,32,79.2,22.4
CUST_06886,Male,21,53.6,55.6
CUST_06119,Male,55,65.0,46.1
CUST_10513,Male,24,82.9,20.8
CUST_13576,Male,56,80.7,77.3
CUST_07899,Female,27,47.5,64.8
CUST_10310,Male,40,82.7,35.5
CUST_13989,Male,38,86.1,72.8
CUST_02916,Female,43,18.4,24.9
CUST_14051,Female,21,65.8,78.2
CUST_00480,Female,42,28.9,28.0
CUST_10910,Female,44,89.7,12.6
CUST_09603,Female,62,85.5,17.0
CUST_02577,Male,46,19.8,19.9
CUST_05804,Male,30,14.7,74.0
CUST_13593,Female,22,84.0,78.9
CUST_08364,Female,69,56.1,39.3
CUST_05858,Male,26,28.0,74.1
CUST_14125,Female,60,79.6,94.3
CUST_05272,Female,33,22.9,83.6
CUST_09932,Male,50,95.1,25.8
CUST_08651,Female,27,52.5,34.4
CUST_01596,Male,52,38.7,16.3
CUST_13304,Male,25,84.2,78.9
CUST_03896,Female,53,17.6,76.4
CUST_10558,Male,47,89.9,39.6
CUST_01349,Female,31,28.7,28.0
CUST_09072,Male,20,105.7,21.2
CUST_10092,Female,48,86.2,26.1
CUST_03777,Female,62,31.8,82.1
CUST_11076,Male,62,81.4,27.2
CUST_11330,Male,22,85.8,1.6
CUST_14580,Male,29,84.2,78.0
CUST_04050,Male,50,5.8,74.6
CUST_10514,Male,44,80.6,30.3
CUST_11627,Female,48,89.0,26.1
CUST_12453,Male,31,74.7,76.8
CUST_14772,Female,64,88.4,73.6
CUST_02762,Female,48,19.9,16.3
CUST_14742,Female,35,84.4,85.6
CUST_06387,Male,47,53.5,53.2
CUST_03685,Female,22,26.7,80.5
CUST_05062,Female,18,22.8,79.0
CUST_03602,Male,66,11.1,81.3
CUST_11765,Male,55,74.3,15.0
CUST_14777,Female,47,86.9,81.5
CUST_01446,Female,47,29.6,21.3
CUST_09373,Male,26,87.4,23.4
CUST_01020,Male,27,20.8,17.5
CUST_00705,Female,30,33.0,23.3
CUST_06427,Male,29,43.3,31.9
CUST_01866,Male,23,12.9,20.9
CUST_12830,Female,19,81.8,86.3
CUST_07487,Male,31,65.6,46.7
CUST_06939,Male,47,58.0,44.9
CUST_11719,Male,33,100.1,10.6
CUST_02574,Male,32,29.5,22.0
CUST_12100,Male,66,76.8,74.8
CUST_02956,Female,51,32.5,22.4
CUST_08054,Male,38,49.1,50.2
CUST_03742,Male,29,22.3,75.0
CUST_03914,Female,61,26.5,70.8
CUST_09320,Female,66,90.8,26.8
CUST_10911,Female,64,81.2,20.4
CUST_01419,Female,57,38.3,19.0
CUST_01103,Male,47,33.9,22.1
CUST_06699,Female,52,49.1,61.7
CUST_12371,Female,37,83.2,83.7
CUST_07839,Male,59,47.7,49.9
CUST_10358,Female,61,64.6,13.3
CUST_01558,Female,28,23.8,15.5
CUST_06556,Female,44,63.7,48.3
CUST_07091,Male,47,53.1,43.9
CUST_08441,Male,45,47.3,49.6
CUST_12818,Male,30,82.0,74.7
CUST_03523,Male,52,25.1,79.3
CUST_04542,Female,30,36.0,76.8
CUST_00034,Female,58,27.2,16.1
CUST_03400,Male,45,17.4,72.7
CUST_14521,Male,64,98.2,81.7
CUST_05605,Male,40,33.0,79.3
CUST_08821,Female,36,59.7,64.2
CUST_14889,Female,46,84.9,76.5
CUST_07233,Female,36,72.8,50.3
CUST_02652,Male,66,23.5,26.5
CUST_05328,Male,18,36.5,72.9
CUST_05905,Female,55,18.5,70.0
CUST_05945,Male,19,22.1,96.2
CUST_13352,Male,20,85.9,74.2
CUST_12194,Female,20,91.8,81.4
CUST_12242,Male,53,90.8,81.8
CUST_11997,Female,41,87.5,29.3
CUST_00292,Male,55,26.1,21.5
CUST_02836,Male,19,21.2,36.9
CUST_10944,Female,62,89.1,26.9
CUST_13268,Female,35,89.3,81.0
CUST_11550,Female,26,91.7,10.7
CUST_02870,Female,65,27.0,14.0
CUST_07677,Female,32,62.2,45.9
CUST_08249,Male,31,60.4,60.3
CUST_10317,Female,56,97.9,23.3
CUST_10537,Female,36,97.7,29.7
CUST_09119,Male,39,82.1,17.0
CUST_07567,Male,58,58.6,67.8
CUST_14111,Female,26,78.2,87.5
CUST_01318,Female,34,26.1,25.6
CUST_02730,Male,68,24.8,24.0
CUST_10221,Male,22,90.2,9.0
CUST_06290,Female,54,58.5,46.1
CUST_10672,Female,32,80.7,9.5
CUST_13207,Female,40,96.1,82.4
CUST_04879,Male,39,24.0,75.6
CUST_10423,Female,54,94.8,12.1
CUST_09088,Female,18,101.9,24.2
CUST_11406,Male,18,79.0,2.0
CUST_13687,Male,60,82.2,77.3
CUST_02228,Male,37,18.1,12.0
CUST_02641,Female,53,31.2,23.6
CUST_04418,Male,36,20.6,69.2
CUST_09460,Male,50,85.0,20.7
CUST_06505,Female,49,65.8,40.0
CUST_06194,Female,36,49.5,49.0
CUST_05921,Male,33,31.1,75.8
CUST_06872,Male,33,50.2,44.0
CUST_00356,Female,42,21.7,22.4
CUST_08076,Male,37,50.1,59.1
CUST_11161,Female,41,81.4,32.4
CUST_13805,Female,54,75.7,85.3
CUST_08444,Female,18,51.8,59.5
CUST_04584,Male,67,27.2,82.7
CUST_00837,Male,32,34.7,18.1
CUST_00266,Female,33,24.6,12.7
CUST_02006,Female,26,19.1,21.2
CUST_08803,Female,67,55.6,52.4
CUST_10835,Female,39,89.0,17.6
CUST_02362,Female,35,24.5,1.0
CUST_11949,Male,61,80.6,5.2
CUST_12869,Female,25,88.4,80.2
CUST_14167,Male,29,80.0,83.4
CUST_14590,Female,67,89.1,92.7
CUST_10283,Female,27,90.6,20.1
CUST_09736,Male,59,71.8,23.3
CUST_00826,Male,21,26.2,17.9
CUST_09754,Female,55,81.3,16.7
CUST_04253,Female,51,33.4,73.3
CUST_06053,Female,67,53.6,70.2
CUST_13355,Female,37,94.6,89.3
CUST_08283,Female,46,47.3,57.9
CUST_01441,Female,54,21.4,22.7
CUST_03066,Female,53,39.9,80.3
CUST_11403,Female,63,83.6,34.5
CUST_02748,Male,64,24.2,16.1
CUST_07388,Male,26,67.1,39.7
CUST_09034,Male,64,86.1,18.6
CUST_03061,Female,25,18.9,81.7
CUST_00889,Male,60,22.4,15.8
CUST_13484,Male,31,84.2,82.7
CUST_12552,Female,43,62.4,75.2
CUST_14181,Female,31,84.3,80.0
CUST_01963,Female,37,30.8,22.8
CUST_03125,Male,67,20.4,77.1
CUST_11806,Female,42,78.6,14.0
CUST_06101,Female,61,41.9,54.8
CUST_01127,Female,41,17.5,22.2
CUST_11489,Female,35,94.9,8.0
CUST_11790,Female,21,101.4,13.0
CUST_06385,Male,58,68.0,56.5
CUST_09724,Male,57,94.3,18.7
CUST_10855,Female,24,103.7,22.9
CUST_07488,Male,58,45.4,53.7
CUST_06203,Female,24,63.6,41.7
CUST_01543,Male,45,24.7,27.3
CUST_03263,Female,62,22.3,79.7
CUST_08762,Male,28,34.5,64.6
CUST_09775,Male,46,91.3,17.7
CUST_02268,Female,53,26.3,18.2
CUST_03770,Male,20,29.9,79.7
CUST_07025,Female,57,57.9,41.6
CUST_12092,Female,25,87.3,72.9
CUST_00132,Male,30,23.5,12.5
CUST_09357,Female,47,85.9,10.3
CUST_11689,Male,31,89.2,20.2
CUST_00603,Male,52,20.8,16.0
CUST_06425,Male,24,66.9,67.6
CUST_00843,Female,40,22.2,21.2
CUST_00393,Female,52,30.0,22.8
CUST_13728,Female,53,84.2,87.0
CUST_09849,Female,22,82.3,19.0
CUST_12566,Female,29,80.8,73.8
CUST_04989,Female,31,16.9,65.9
CUST_03928,Female,41,15.4,72.9
CUST_05511,Female,37,31.1,87.4
CUST_06927,Female,42,53.5,52.6
CUST_05909,Female,43,26.0,85.3
CUST_13003,Female,35,78.0,96.1
CUST_13220,Male,55,83.6,64.0
CUST_14398,Male,67,78.9,74.6
CUST_02277,Female,52,24.5,18.2
CUST_06417,Male,46,,39.2
CUST_03234,Male,47,29.2,74.7
CUST_12253,Female,62,80.7,71.3
CUST_03498,Male,20,31.2,75.8
CUST_14768,Female,36,107.8,81.8
CUST_04613,Male,27,21.1,75.0
CUST_12445,Female,39,79.3,93.2
CUST_10008,Female,19,74.3,7.9
CUST_00401,Male,21,25.6,17.2
CUST_14958,Female,34,,85.9
CUST_12400,Male,67,86.9,73.4
CUST_11812,Female,65,69.0,22.5
CUST_10590,Female,18,94.7,22.6
CUST_11462,Male,32,80.5,13.0
CUST_04680,Male,66,36.4,91.3
CUST_05008,Male,63,16.4,83.7
CUST_12335,Female,48,78.4,84.3
CUST_03403,Female,53,17.7,85.6
CUST_12147,Female,52,74.1,85.0
CUST_03883,Male,58,45.8,66.2
CUST_06307,Male,35,55.8,54.9
